'sample interval','MLII','V1'
7675,-0.240,-0.040
7676,-0.235,-0.040
7677,-0.240,-0.030
7678,-0.255,-0.015
7679,-0.260,-0.035
7680,-0.280,-0.045
7681,-0.280,-0.065
7682,-0.280,-0.080
7683,-0.280,-0.065
7684,-0.275,-0.060
7685,-0.270,-0.050
7686,-0.260,-0.050
7687,-0.270,-0.065
7688,-0.270,-0.080
7689,-0.270,-0.090
7690,-0.290,-0.090
7691,-0.315,-0.095
7692,-0.315,-0.090
7693,-0.305,-0.080
7694,-0.305,-0.065
7695,-0.280,-0.075
7696,-0.285,-0.080
7697,-0.300,-0.095
7698,-0.305,-0.110
7699,-0.310,-0.095
7700,-0.315,-0.090
7701,-0.300,-0.090
7702,-0.285,-0.090
7703,-0.270,-0.090
7704,-0.270,-0.095
7705,-0.280,-0.105
7706,-0.310,-0.125
7707,-0.310,-0.140
7708,-0.320,-0.125
7709,-0.320,-0.115
7710,-0.310,-0.100
7711,-0.300,-0.095
7712,-0.290,-0.095
7713,-0.290,-0.115
7714,-0.300,-0.125
7715,-0.320,-0.130
7716,-0.320,-0.135
7717,-0.310,-0.125
7718,-0.295,-0.115
7719,-0.295,-0.105
7720,-0.295,-0.105
7721,-0.300,-0.095
7722,-0.295,-0.100
7723,-0.290,-0.110
7724,-0.270,-0.095
7725,-0.255,-0.090
7726,-0.225,-0.060
7727,-0.205,-0.025
7728,-0.190,-0.020
7729,-0.185,-0.015
7730,-0.185,-0.010
7731,-0.185,-0.035
7732,-0.195,-0.030
7733,-0.210,-0.030
7734,-0.215,-0.030
7735,-0.230,-0.025
7736,-0.235,-0.050
7737,-0.250,-0.065
7738,-0.265,-0.105
7739,-0.295,-0.125
7740,-0.305,-0.130
7741,-0.310,-0.130
7742,-0.305,-0.135
7743,-0.305,-0.125
7744,-0.320,-0.120
7745,-0.335,-0.125
7746,-0.370,-0.130
7747,-0.385,-0.150
7748,-0.390,-0.185
7749,-0.380,-0.200
7750,-0.375,-0.205
7751,-0.370,-0.190
7752,-0.375,-0.160
7753,-0.370,-0.150
7754,-0.370,-0.160
7755,-0.380,-0.185
7756,-0.395,-0.215
7757,-0.405,-0.205
7758,-0.395,-0.180
7759,-0.385,-0.165
7760,-0.380,-0.140
7761,-0.365,-0.145
7762,-0.360,-0.140
7763,-0.350,-0.120
7764,-0.360,-0.135
7765,-0.365,-0.135
7766,-0.360,-0.130
7767,-0.345,-0.115
7768,-0.305,-0.085
7769,-0.270,-0.050
7770,-0.155,-0.015
7771,0.005,0.040
7772,0.240,0.105
7773,0.520,0.235
7774,0.855,0.375
7775,0.950,0.420
7776,1.350,0.580
7777,1.340,0.470
7778,0.995,0.205
7779,0.410,-0.120
7780,-0.320,-0.430
7781,-1.010,-0.660
7782,-1.410,-0.820
7783,-1.395,-0.925
7784,-1.140,-0.960
7785,-0.820,-0.930
7786,-0.545,-0.840
7787,-0.370,-0.655
7788,-0.280,-0.455
7789,-0.245,-0.280
7790,-0.250,-0.155
7791,-0.265,-0.080
7792,-0.270,-0.035
7793,-0.265,-0.005
7794,-0.245,0.030
7795,-0.220,0.055
7796,-0.205,0.085
7797,-0.200,0.110
7798,-0.200,0.120
7799,-0.205,0.130
7800,-0.200,0.135
7801,-0.190,0.140
7802,-0.170,0.170
7803,-0.145,0.175
7804,-0.130,0.175
7805,-0.135,0.165
7806,-0.145,0.160
7807,-0.150,0.190
7808,-0.140,0.230
7809,-0.115,0.255
7810,-0.085,0.280
7811,-0.055,0.290
7812,-0.050,0.290
7813,-0.055,0.300
7814,-0.050,0.320
7815,-0.045,0.315
7816,-0.020,0.330
7817,0.005,0.355
7818,0.020,0.395
7819,0.045,0.430
7820,0.050,0.465
7821,0.065,0.475
7822,0.075,0.465
7823,0.095,0.455
7824,0.100,0.475
7825,0.105,0.480
7826,0.145,0.545
7827,0.165,0.575
7828,0.190,0.590
7829,0.215,0.600
7830,0.230,0.605
7831,0.235,0.625
7832,0.245,0.650
7833,0.250,0.675
7834,0.245,0.685
7835,0.250,0.695
7836,0.260,0.670
7837,0.260,0.650
7838,0.265,0.645
7839,0.265,0.635
7840,0.245,0.630
7841,0.225,0.610
7842,0.220,0.590
7843,0.220,0.565
7844,0.205,0.540
7845,0.180,0.490
7846,0.140,0.450
7847,0.090,0.405
7848,0.030,0.385
7849,0.010,0.340
7850,-0.005,0.325
7851,-0.060,0.265
7852,-0.080,0.220
7853,-0.110,0.180
7854,-0.145,0.140
7855,-0.180,0.105
7856,-0.205,0.075
7857,-0.235,0.055
7858,-0.245,0.035
7859,-0.230,0.025
7860,-0.235,0.015
7861,-0.235,-0.005
7862,-0.240,-0.015
7863,-0.260,-0.020
7864,-0.265,-0.025
7865,-0.260,-0.020
7866,-0.235,-0.015
7867,-0.230,-0.015
7868,-0.225,-0.005
7869,-0.225,-0.005
7870,-0.215,-0.010
7871,-0.220,-0.005
7872,-0.225,-0.010
7873,-0.235,-0.005
7874,-0.245,0.005
7875,-0.245,0.010
7876,-0.245,0.040
7877,-0.225,0.050
7878,-0.200,0.045
7879,-0.185,0.045
7880,-0.195,0.035
7881,-0.210,0.045
7882,-0.215,0.040
7883,-0.215,0.025
7884,-0.210,0.020
7885,-0.195,0.035
7886,-0.200,0.050
7887,-0.190,0.060
7888,-0.200,0.040
7889,-0.210,0.015
7890,-0.215,-0.010
7891,-0.230,-0.030
7892,-0.230,-0.045
7893,-0.220,-0.030
7894,-0.210,-0.015
7895,-0.205,-0.020
7896,-0.220,-0.015
7897,-0.230,-0.025
7898,-0.250,-0.035
7899,-0.250,-0.040
7900,-0.260,-0.040
7901,-0.240,-0.025
7902,-0.245,-0.010
7903,-0.245,-0.035
7904,-0.250,-0.035
7905,-0.255,-0.045
7906,-0.270,-0.050
7907,-0.280,-0.065
7908,-0.275,-0.070
7909,-0.270,-0.070
7910,-0.275,-0.065
7911,-0.275,-0.050
7912,-0.275,-0.045
7913,-0.280,-0.065
7914,-0.280,-0.085
7915,-0.270,-0.105
7916,-0.285,-0.110
7917,-0.280,-0.110
7918,-0.275,-0.100
7919,-0.270,-0.080
7920,-0.265,-0.085
7921,-0.265,-0.090
7922,-0.270,-0.090
7923,-0.285,-0.095
7924,-0.280,-0.100
7925,-0.285,-0.105
7926,-0.280,-0.085
7927,-0.275,-0.080
7928,-0.275,-0.085
7929,-0.260,-0.100
7930,-0.265,-0.115
7931,-0.280,-0.115
7932,-0.290,-0.105
7933,-0.285,-0.095
7934,-0.285,-0.085
7935,-0.255,-0.080
7936,-0.240,-0.065
7937,-0.225,-0.050
7938,-0.210,-0.045
7939,-0.225,-0.030
7940,-0.215,-0.025
7941,-0.205,-0.020
7942,-0.185,-0.015
7943,-0.160,0.010
7944,-0.140,0.030
7945,-0.130,0.030
7946,-0.145,0.035
7947,-0.155,0.035
7948,-0.190,0.030
7949,-0.195,0.015
7950,-0.200,0.010
7951,-0.190,-0.020
7952,-0.195,-0.015
7953,-0.245,-0.035
7954,-0.235,-0.045
7955,-0.245,-0.070
7956,-0.250,-0.090
7957,-0.255,-0.110
7958,-0.275,-0.100
7959,-0.290,-0.090
7960,-0.305,-0.075
7961,-0.310,-0.070
7962,-0.305,-0.080
7963,-0.295,-0.100
7964,-0.290,-0.115
7965,-0.275,-0.125
7966,-0.270,-0.110
7967,-0.260,-0.085
7968,-0.230,-0.060
7969,-0.215,-0.040
7970,-0.185,-0.020
7971,-0.170,-0.005
7972,-0.140,0.020
7973,-0.120,0.040
7974,-0.115,0.070
7975,-0.110,0.080
7976,-0.025,0.140
7977,0.045,0.170
7978,0.130,0.195
7979,0.195,0.225
7980,0.245,0.235
7981,0.270,0.250
7982,0.300,0.270
7983,0.345,0.330
7984,0.435,0.400
7985,0.605,0.505
7986,0.850,0.635
7987,1.160,0.795
7988,1.450,0.985
7989,1.680,1.165
7990,1.755,1.220
7991,1.620,1.080
7992,1.215,0.760
7993,0.600,0.400
7994,-0.130,0.125
7995,-0.745,-0.055
7996,-1.065,-0.170
7997,-1.040,-0.285
7998,-0.790,-0.355
7999,-0.510,-0.385
8000,-0.435,-0.375
8001,-0.250,-0.195
8002,-0.255,-0.095
8003,-0.295,-0.035
8004,-0.330,-0.025
8005,-0.345,-0.040
8006,-0.345,-0.050
8007,-0.340,-0.050
8008,-0.340,-0.040
8009,-0.335,-0.025
8010,-0.325,-0.010
8011,-0.315,-0.010
8012,-0.305,-0.030
8013,-0.295,-0.040
8014,-0.305,-0.040
8015,-0.310,-0.040
8016,-0.320,-0.035
8017,-0.320,-0.035
8018,-0.315,-0.015
8019,-0.305,-0.005
8020,-0.295,0.005
8021,-0.295,0.015
8022,-0.310,-0.005
8023,-0.325,-0.020
8024,-0.345,-0.025
8025,-0.355,-0.030
8026,-0.325,-0.010
8027,-0.320,-0.005
8028,-0.310,0.005
8029,-0.310,0.005
8030,-0.330,0.000
8031,-0.325,-0.010
8032,-0.330,0.005
8033,-0.335,0.030
8034,-0.315,0.050
8035,-0.310,0.070
8036,-0.295,0.070
8037,-0.280,0.085
8038,-0.270,0.085
8039,-0.260,0.070
8040,-0.260,0.065
8041,-0.255,0.085
8042,-0.245,0.120
8043,-0.230,0.135
8044,-0.215,0.130
8045,-0.215,0.120
8046,-0.210,0.130
8047,-0.205,0.145
8048,-0.200,0.165
8049,-0.200,0.200
8050,-0.195,0.205
8051,-0.180,0.220
8052,-0.170,0.225
8053,-0.170,0.240
8054,-0.155,0.235
8055,-0.145,0.245
8056,-0.140,0.225
8057,-0.150,0.210
8058,-0.150,0.215
8059,-0.165,0.215
8060,-0.165,0.205
8061,-0.175,0.180
8062,-0.195,0.175
8063,-0.200,0.160
8064,-0.220,0.135
8065,-0.235,0.105
8066,-0.250,0.085
8067,-0.255,0.075
8068,-0.255,0.070
8069,-0.255,0.065
8070,-0.255,0.045
8071,-0.265,0.045
8072,-0.285,0.020
8073,-0.300,0.005
8074,-0.310,-0.005
8075,-0.320,0.000
8076,-0.315,0.030
8077,-0.305,0.030
8078,-0.295,0.040
8079,-0.295,0.035
8080,-0.300,0.030
8081,-0.315,0.030
8082,-0.320,0.015
8083,-0.300,0.015
8084,-0.290,0.010
8085,-0.275,0.000
8086,-0.270,0.005
8087,-0.270,0.020
8088,-0.275,0.025
8089,-0.270,0.000
8090,-0.270,-0.015
8091,-0.285,-0.010
8092,-0.270,-0.010
8093,-0.270,0.000
8094,-0.265,0.005
8095,-0.255,0.000
8096,-0.250,-0.010
8097,-0.240,-0.015
8098,-0.255,-0.020
8099,-0.270,-0.020
8100,-0.275,-0.015
8101,-0.265,-0.005
8102,-0.250,-0.005
8103,-0.240,-0.005
8104,-0.235,-0.025
8105,-0.245,-0.025
8106,-0.270,-0.025
8107,-0.295,-0.030
8108,-0.295,-0.015
8109,-0.285,-0.010
8110,-0.280,0.005
8111,-0.260,-0.010
8112,-0.255,-0.025
8113,-0.270,-0.025
8114,-0.280,-0.040
8115,-0.305,-0.040
8116,-0.305,-0.055
8117,-0.295,-0.060
8118,-0.285,-0.050
8119,-0.275,-0.035
8120,-0.275,-0.025
8121,-0.275,-0.030
8122,-0.280,-0.045
8123,-0.285,-0.045
8124,-0.295,-0.075
8125,-0.295,-0.080
8126,-0.285,-0.070
8127,-0.285,-0.080
8128,-0.280,-0.065
8129,-0.275,-0.075
8130,-0.280,-0.080
8131,-0.290,-0.080
8132,-0.300,-0.090
8133,-0.310,-0.070
8134,-0.320,-0.070
8135,-0.325,-0.075
8136,-0.320,-0.060
8137,-0.325,-0.080
8138,-0.310,-0.090
8139,-0.305,-0.100
8140,-0.300,-0.110
8141,-0.300,-0.095
8142,-0.300,-0.085
8143,-0.305,-0.080
8144,-0.300,-0.065
8145,-0.290,-0.070
8146,-0.290,-0.070
8147,-0.300,-0.080
8148,-0.320,-0.080
8149,-0.320,-0.065
8150,-0.325,-0.065
8151,-0.325,-0.055
8152,-0.315,-0.040
8153,-0.310,-0.025
8154,-0.310,-0.025
8155,-0.305,-0.020
8156,-0.320,-0.045
8157,-0.330,-0.075
8158,-0.330,-0.070
8159,-0.325,-0.060
8160,-0.310,-0.030
8161,-0.300,0.000
8162,-0.285,-0.005
8163,-0.270,-0.015
8164,-0.255,-0.040
8165,-0.255,-0.030
8166,-0.245,0.015
8167,-0.230,0.085
8168,-0.210,0.130
8169,-0.180,0.125
8170,-0.160,0.095
8171,-0.150,0.060
8172,-0.150,0.030
8173,-0.160,0.010
8174,-0.185,0.005
8175,-0.200,0.010
8176,-0.225,0.010
8177,-0.225,-0.015
8178,-0.220,-0.045
8179,-0.205,-0.045
8180,-0.220,-0.035
8181,-0.255,-0.050
8182,-0.275,-0.070
8183,-0.285,-0.085
8184,-0.285,-0.080
8185,-0.290,-0.065
8186,-0.300,-0.045
8187,-0.300,-0.055
8188,-0.315,-0.065
8189,-0.320,-0.095
8190,-0.325,-0.095
8191,-0.305,-0.080
8192,-0.285,-0.070
8193,-0.260,-0.060
8194,-0.235,-0.025
8195,-0.215,-0.015
8196,-0.205,0.010
8197,-0.195,0.015
8198,-0.175,0.025
8199,-0.150,0.065
8200,-0.140,0.085
8201,-0.060,0.155
8202,-0.010,0.170
8203,0.030,0.190
8204,0.090,0.195
8205,0.165,0.200
8206,0.220,0.225
8207,0.270,0.260
8208,0.305,0.310
8209,0.345,0.365
8210,0.420,0.445
8211,0.545,0.525
8212,0.755,0.650
8213,1.020,0.770
8214,1.315,0.910
8215,1.570,1.045
8216,1.715,1.070
8217,1.670,0.935
8218,1.410,0.630
8219,0.910,0.290
8220,0.215,0.005
8221,-0.495,-0.155
8222,-0.970,-0.270
8223,-1.080,-0.350
8224,-0.880,-0.400
8225,-0.800,-0.410
8226,-0.385,-0.340
8227,-0.265,-0.230
8228,-0.245,-0.145
8229,-0.285,-0.075
8230,-0.335,-0.050
8231,-0.370,-0.045
8232,-0.360,-0.035
8233,-0.350,-0.020
8234,-0.335,-0.010
8235,-0.320,0.005
8236,-0.310,0.005
8237,-0.295,0.005
8238,-0.300,0.015
8239,-0.300,0.025
8240,-0.300,0.035
8241,-0.300,0.025
8242,-0.285,0.025
8243,-0.290,0.010
8244,-0.290,0.000
8245,-0.290,0.010
8246,-0.305,0.015
8247,-0.315,0.020
8248,-0.310,0.030
8249,-0.320,0.030
8250,-0.315,0.025
8251,-0.310,0.025
8252,-0.300,0.035
8253,-0.295,0.065
8254,-0.285,0.080
8255,-0.295,0.090
8256,-0.295,0.085
8257,-0.295,0.095
8258,-0.295,0.105
8259,-0.285,0.110
8260,-0.280,0.115
8261,-0.280,0.110
8262,-0.275,0.110
8263,-0.255,0.120
8264,-0.255,0.145
8265,-0.235,0.160
8266,-0.245,0.170
8267,-0.235,0.200
8268,-0.235,0.225
8269,-0.220,0.235
8270,-0.210,0.225
8271,-0.210,0.235
8272,-0.195,0.230
8273,-0.210,0.230
8274,-0.210,0.260
8275,-0.210,0.270
8276,-0.190,0.270
8277,-0.175,0.275
8278,-0.165,0.275
8279,-0.145,0.265
8280,-0.145,0.250
8281,-0.150,0.240
8282,-0.155,0.260
8283,-0.180,0.260
8284,-0.180,0.265
8285,-0.175,0.275
8286,-0.165,0.270
8287,-0.155,0.235
8288,-0.185,0.190
8289,-0.205,0.150
8290,-0.225,0.120
8291,-0.235,0.115
8292,-0.250,0.115
8293,-0.245,0.110
8294,-0.260,0.085
8295,-0.260,0.055
8296,-0.255,0.055
8297,-0.260,0.060
8298,-0.265,0.075
8299,-0.270,0.050
8300,-0.275,0.035
8301,-0.280,0.010
8302,-0.280,0.015
8303,-0.280,0.015
8304,-0.280,0.025
8305,-0.275,0.005
8306,-0.285,-0.015
8307,-0.280,-0.020
8308,-0.285,-0.005
8309,-0.290,0.020
8310,-0.275,0.025
8311,-0.270,0.020
8312,-0.255,0.005
8313,-0.245,0.000
8314,-0.245,0.005
8315,-0.255,0.020
8316,-0.255,0.025
8317,-0.275,0.020
8318,-0.275,0.015
8319,-0.245,0.015
8320,-0.240,0.015
8321,-0.230,0.015
8322,-0.255,0.005
8323,-0.270,0.000
8324,-0.280,-0.005
8325,-0.285,0.000
8326,-0.290,-0.010
8327,-0.275,-0.005
8328,-0.265,0.000
8329,-0.270,-0.020
8330,-0.260,-0.035
8331,-0.275,-0.055
8332,-0.285,-0.055
8333,-0.300,-0.045
8334,-0.280,-0.040
8335,-0.270,-0.050
8336,-0.260,-0.040
8337,-0.265,-0.045
8338,-0.270,-0.060
8339,-0.290,-0.055
8340,-0.290,-0.060
8341,-0.295,-0.045
8342,-0.295,-0.045
8343,-0.290,-0.040
8344,-0.285,-0.040
8345,-0.290,-0.040
8346,-0.290,-0.050
8347,-0.295,-0.060
8348,-0.295,-0.085
8349,-0.305,-0.095
8350,-0.305,-0.100
8351,-0.305,-0.070
8352,-0.300,-0.050
8353,-0.280,-0.035
8354,-0.275,-0.045
8355,-0.280,-0.065
8356,-0.285,-0.085
8357,-0.285,-0.100
8358,-0.295,-0.080
8359,-0.300,-0.070
8360,-0.310,-0.055
8361,-0.300,-0.045
8362,-0.280,-0.055
8363,-0.280,-0.065
8364,-0.285,-0.095
8365,-0.305,-0.110
8366,-0.320,-0.100
8367,-0.320,-0.085
8368,-0.310,-0.075
8369,-0.295,-0.075
8370,-0.290,-0.085
8371,-0.280,-0.085
8372,-0.295,-0.110
8373,-0.315,-0.095
8374,-0.325,-0.085
8375,-0.330,-0.075
8376,-0.325,-0.065
8377,-0.310,-0.065
8378,-0.290,-0.065
8379,-0.295,-0.080
8380,-0.295,-0.090
8381,-0.300,-0.085
8382,-0.305,-0.075
8383,-0.315,-0.060
8384,-0.305,-0.040
8385,-0.295,-0.020
8386,-0.285,-0.040
8387,-0.285,-0.065
8388,-0.290,-0.080
8389,-0.300,-0.080
8390,-0.310,-0.065
8391,-0.310,-0.025
8392,-0.295,-0.010
8393,-0.280,0.020
8394,-0.255,0.015
8395,-0.225,0.025
8396,-0.215,0.005
8397,-0.200,-0.010
8398,-0.190,-0.025
8399,-0.180,-0.030
8400,-0.175,-0.025
8401,-0.160,0.020
8402,-0.150,0.065
8403,-0.135,0.070
8404,-0.145,0.035
8405,-0.155,-0.005
8406,-0.165,-0.035
8407,-0.180,-0.045
8408,-0.190,-0.030
8409,-0.200,-0.030
8410,-0.220,-0.040
8411,-0.225,-0.055
8412,-0.235,-0.085
8413,-0.245,-0.080
8414,-0.260,-0.065
8415,-0.290,-0.070
8416,-0.320,-0.080
8417,-0.325,-0.085
8418,-0.325,-0.095
8419,-0.295,-0.105
8420,-0.295,-0.095
8421,-0.270,-0.090
8422,-0.275,-0.085
8423,-0.275,-0.075
8424,-0.260,-0.075
8425,-0.255,-0.070
8426,-0.220,-0.045
8427,-0.185,-0.010
8428,-0.165,0.025
8429,-0.145,0.055
8430,-0.125,0.075
8431,-0.115,0.100
8432,-0.060,0.135
8433,0.010,0.170
8434,0.095,0.190
8435,0.165,0.230
8436,0.235,0.280
8437,0.285,0.295
8438,0.325,0.305
8439,0.350,0.310
8440,0.435,0.345
8441,0.570,0.440
8442,0.785,0.565
8443,1.060,0.735
8444,1.350,0.930
8445,1.590,1.100
8446,1.700,1.140
8447,1.655,0.980
8448,1.390,0.655
8449,0.915,0.310
8450,0.735,0.210
8451,-0.405,-0.135
8452,-0.925,-0.240
8453,-1.080,-0.330
8454,-0.945,-0.410
8455,-0.700,-0.440
8456,-0.475,-0.385
8457,-0.355,-0.280
8458,-0.315,-0.150
8459,-0.320,-0.040
8460,-0.335,-0.010
8461,-0.345,0.000
8462,-0.355,-0.030
8463,-0.340,-0.035
8464,-0.330,-0.035
8465,-0.345,-0.035
8466,-0.345,-0.010
8467,-0.345,-0.005
8468,-0.345,0.005
8469,-0.325,0.000
8470,-0.310,0.010
8471,-0.295,0.000
8472,-0.310,-0.015
8473,-0.325,-0.025
8474,-0.335,-0.020
8475,-0.340,-0.020
8476,-0.325,0.015
8477,-0.315,0.030
8478,-0.300,0.050
8479,-0.300,0.035
8480,-0.305,0.050
8481,-0.325,0.040
8482,-0.325,0.020
8483,-0.335,0.030
8484,-0.325,0.040
8485,-0.305,0.065
8486,-0.300,0.075
8487,-0.295,0.090
8488,-0.315,0.100
8489,-0.315,0.090
8490,-0.310,0.085
8491,-0.300,0.075
8492,-0.290,0.075
8493,-0.280,0.100
8494,-0.260,0.120
8495,-0.250,0.145
8496,-0.250,0.155
8497,-0.245,0.140
8498,-0.245,0.115
8499,-0.250,0.125
8500,-0.255,0.125
8501,-0.230,0.195
8502,-0.215,0.210
8503,-0.200,0.240
8504,-0.200,0.235
8505,-0.190,0.240
8506,-0.190,0.235
8507,-0.190,0.250
8508,-0.200,0.275
8509,-0.200,0.290
8510,-0.180,0.315
8511,-0.165,0.295
8512,-0.150,0.265
8513,-0.125,0.265
8514,-0.135,0.250
8515,-0.140,0.250
8516,-0.160,0.270
8517,-0.165,0.265
8518,-0.165,0.270
8519,-0.150,0.240
8520,-0.150,0.210
8521,-0.165,0.180
8522,-0.180,0.155
8523,-0.210,0.135
8524,-0.230,0.105
8525,-0.235,0.095
8526,-0.255,0.070
8527,-0.245,0.075
8528,-0.240,0.055
8529,-0.245,0.030
8530,-0.265,0.015
8531,-0.285,0.010
8532,-0.300,0.005
8533,-0.290,0.015
8534,-0.285,0.015
8535,-0.275,0.030
8536,-0.270,0.030
8537,-0.265,-0.005
8538,-0.265,-0.030
8539,-0.270,-0.045
8540,-0.285,-0.050
8541,-0.285,-0.035
8542,-0.285,-0.020
8543,-0.275,0.000
8544,-0.260,0.015
8545,-0.255,0.025
8546,-0.245,0.020
8547,-0.255,0.010
8548,-0.250,-0.010
8549,-0.250,-0.010
8550,-0.245,-0.005
8551,-0.240,0.015
8552,-0.245,0.025
8553,-0.235,0.025
8554,-0.235,0.015
8555,-0.230,-0.005
8556,-0.230,-0.005
8557,-0.230,-0.030
8558,-0.230,-0.040
8559,-0.225,-0.040
8560,-0.230,-0.035
8561,-0.230,-0.025
8562,-0.235,-0.020
8563,-0.230,-0.025
8564,-0.235,-0.030
8565,-0.250,-0.055
8566,-0.260,-0.055
8567,-0.270,-0.050
8568,-0.260,-0.040
8569,-0.250,-0.035
8570,-0.245,-0.025
8571,-0.240,-0.020
8572,-0.260,-0.040
8573,-0.260,-0.050
8574,-0.260,-0.070
8575,-0.260,-0.065
8576,-0.260,-0.085
8577,-0.260,-0.070
8578,-0.245,-0.060
8579,-0.245,-0.050
8580,-0.245,-0.055
8581,-0.255,-0.070
8582,-0.290,-0.080
8583,-0.295,-0.090
8584,-0.295,-0.095
8585,-0.280,-0.100
8586,-0.270,-0.080
8587,-0.265,-0.085
8588,-0.270,-0.100
8589,-0.290,-0.125
8590,-0.300,-0.140
8591,-0.315,-0.145
8592,-0.315,-0.140
8593,-0.300,-0.120
8594,-0.290,-0.105
8595,-0.285,-0.090
8596,-0.300,-0.105
8597,-0.300,-0.110
8598,-0.315,-0.130
8599,-0.310,-0.125
8600,-0.310,-0.120
8601,-0.315,-0.115
8602,-0.310,-0.105
8603,-0.295,-0.105
8604,-0.290,-0.115
8605,-0.290,-0.100
8606,-0.300,-0.100
8607,-0.300,-0.100
8608,-0.310,-0.090
8609,-0.295,-0.095
8610,-0.295,-0.095
8611,-0.285,-0.105
8612,-0.285,-0.105
8613,-0.275,-0.095
8614,-0.280,-0.100
8615,-0.280,-0.130
8616,-0.285,-0.135
8617,-0.280,-0.140
8618,-0.290,-0.115
8619,-0.280,-0.105
8620,-0.275,-0.095
8621,-0.260,-0.095
8622,-0.250,-0.105
8623,-0.250,-0.100
8624,-0.250,-0.095
8625,-0.245,-0.085
8626,-0.230,-0.065
8627,-0.210,-0.050
8628,-0.195,-0.045
8629,-0.180,-0.025
8630,-0.155,-0.005
8631,-0.145,0.000
8632,-0.140,-0.005
8633,-0.135,0.020
8634,-0.135,0.030
8635,-0.120,0.040
8636,-0.125,0.055
8637,-0.125,0.050
8638,-0.135,0.040
8639,-0.150,0.015
8640,-0.180,-0.020
8641,-0.205,-0.025
8642,-0.215,-0.050
8643,-0.235,-0.050
8644,-0.235,-0.045
8645,-0.225,-0.055
8646,-0.250,-0.065
8647,-0.265,-0.080
8648,-0.295,-0.095
8649,-0.320,-0.115
8650,-0.330,-0.110
8651,-0.330,-0.115
8652,-0.310,-0.105
8653,-0.310,-0.125
8654,-0.300,-0.145
8655,-0.315,-0.140
8656,-0.330,-0.155
8657,-0.345,-0.160
8658,-0.335,-0.150
8659,-0.330,-0.145
8660,-0.310,-0.120
8661,-0.295,-0.100
8662,-0.285,-0.095
8663,-0.285,-0.100
8664,-0.300,-0.125
8665,-0.310,-0.125
8666,-0.305,-0.085
8667,-0.305,-0.055
8668,-0.295,-0.040
8669,-0.280,-0.055
8670,-0.255,-0.090
8671,-0.215,-0.105
8672,-0.140,-0.085
8673,0.005,-0.020
8674,0.225,0.060
8675,0.300,0.095
8676,0.860,0.340
8677,1.205,0.505
8678,1.445,0.610
8679,1.455,0.555
8680,1.155,0.320
8681,0.570,-0.015
8682,-0.170,-0.345
8683,-0.895,-0.585
8684,-1.380,-0.730
8685,-1.400,-0.815
8686,-1.145,-0.875
8687,-0.780,-0.885
8688,-0.505,-0.810
8689,-0.335,-0.685
8690,-0.270,-0.505
8691,-0.230,-0.325
8692,-0.220,-0.165
8693,-0.215,-0.060
8694,-0.220,-0.010
8695,-0.210,0.010
8696,-0.185,0.010
8697,-0.185,0.020
8698,-0.200,0.035
8699,-0.185,0.045
8700,-0.180,0.050
8701,-0.155,0.045
8702,-0.145,0.050
8703,-0.130,0.060
8704,-0.125,0.070
8705,-0.115,0.080
8706,-0.110,0.085
8707,-0.095,0.105
8708,-0.085,0.110
8709,-0.085,0.130
8710,-0.060,0.130
8711,-0.050,0.145
8712,-0.040,0.155
8713,-0.020,0.170
8714,-0.015,0.175
8715,-0.015,0.180
8716,-0.015,0.200
8717,-0.015,0.220
8718,-0.005,0.250
8719,0.025,0.265
8720,0.045,0.295
8721,0.070,0.305
8722,0.090,0.330
8723,0.100,0.350
8724,0.110,0.365
8725,0.115,0.375
8726,0.150,0.425
8727,0.185,0.460
8728,0.220,0.500
8729,0.250,0.530
8730,0.275,0.550
8731,0.280,0.570
8732,0.285,0.575
8733,0.300,0.590
8734,0.310,0.605
8735,0.340,0.625
8736,0.355,0.650
8737,0.370,0.655
8738,0.360,0.660
8739,0.355,0.650
8740,0.345,0.625
8741,0.345,0.625
8742,0.335,0.615
8743,0.325,0.620
8744,0.310,0.605
8745,0.290,0.585
8746,0.270,0.535
8747,0.245,0.485
8748,0.195,0.430
8749,0.140,0.375
8750,0.120,0.350
8751,0.055,0.270
8752,0.025,0.245
8753,-0.005,0.225
8754,-0.025,0.185
8755,-0.060,0.150
8756,-0.095,0.110
8757,-0.140,0.075
8758,-0.150,0.035
8759,-0.170,0.010
8760,-0.180,0.005
8761,-0.185,0.025
8762,-0.180,0.025
8763,-0.180,0.000
8764,-0.195,-0.020
8765,-0.200,-0.050
8766,-0.210,-0.060
8767,-0.215,-0.060
8768,-0.205,-0.050
8769,-0.185,-0.040
8770,-0.185,-0.030
8771,-0.190,-0.015
8772,-0.200,-0.025
8773,-0.190,-0.050
8774,-0.215,-0.065
8775,-0.215,-0.060
8776,-0.210,-0.050
8777,-0.210,-0.035
8778,-0.200,-0.025
8779,-0.200,-0.040
8780,-0.210,-0.045
8781,-0.225,-0.040
8782,-0.230,-0.040
8783,-0.240,-0.025
8784,-0.230,-0.020
8785,-0.220,-0.015
8786,-0.205,-0.025
8787,-0.205,-0.055
8788,-0.205,-0.060
8789,-0.205,-0.080
8790,-0.205,-0.085
8791,-0.210,-0.080
8792,-0.235,-0.085
8793,-0.240,-0.065
8794,-0.235,-0.070
8795,-0.225,-0.070
8796,-0.215,-0.070
8797,-0.215,-0.080
8798,-0.235,-0.095
8799,-0.250,-0.100
