'sample interval','MLII','V5'
19284,-0.765,-0.395
19285,-0.755,-0.375
19286,-0.760,-0.390
19287,-0.765,-0.395
19288,-0.775,-0.400
19289,-0.775,-0.415
19290,-0.785,-0.425
19291,-0.785,-0.405
19292,-0.775,-0.410
19293,-0.760,-0.390
19294,-0.740,-0.390
19295,-0.735,-0.390
19296,-0.750,-0.405
19297,-0.770,-0.430
19298,-0.775,-0.430
19299,-0.785,-0.430
19300,-0.780,-0.425
19301,-0.770,-0.400
19302,-0.775,-0.390
19303,-0.765,-0.395
19304,-0.750,-0.410
19305,-0.745,-0.410
19306,-0.750,-0.430
19307,-0.765,-0.420
19308,-0.760,-0.405
19309,-0.750,-0.400
19310,-0.745,-0.395
19311,-0.730,-0.395
19312,-0.730,-0.390
19313,-0.735,-0.415
19314,-0.730,-0.425
19315,-0.720,-0.435
19316,-0.690,-0.425
19317,-0.670,-0.415
19318,-0.630,-0.400
19319,-0.620,-0.405
19320,-0.610,-0.405
19321,-0.625,-0.405
19322,-0.610,-0.415
19323,-0.585,-0.395
19324,-0.565,-0.385
19325,-0.550,-0.375
19326,-0.555,-0.365
19327,-0.560,-0.370
19328,-0.585,-0.385
19329,-0.605,-0.375
19330,-0.615,-0.380
19331,-0.625,-0.375
19332,-0.630,-0.355
19333,-0.645,-0.360
19334,-0.660,-0.370
19335,-0.700,-0.360
19336,-0.715,-0.385
19337,-0.735,-0.410
19338,-0.755,-0.420
19339,-0.775,-0.440
19340,-0.785,-0.435
19341,-0.800,-0.425
19342,-0.795,-0.415
19343,-0.775,-0.405
19344,-0.775,-0.405
19345,-0.780,-0.415
19346,-0.765,-0.405
19347,-0.790,-0.425
19348,-0.810,-0.450
19349,-0.790,-0.440
19350,-0.790,-0.435
19351,-0.770,-0.425
19352,-0.775,-0.415
19353,-0.760,-0.425
19354,-0.760,-0.440
19355,-0.770,-0.440
19356,-0.785,-0.460
19357,-0.785,-0.440
19358,-0.785,-0.420
19359,-0.770,-0.410
19360,-0.755,-0.410
19361,-0.740,-0.410
19362,-0.745,-0.410
19363,-0.730,-0.420
19364,-0.730,-0.430
19365,-0.730,-0.435
19366,-0.715,-0.410
19367,-0.700,-0.390
19368,-0.635,-0.370
19369,-0.445,-0.265
19370,-0.155,-0.150
19371,0.200,0.060
19372,0.590,0.270
19373,0.990,0.415
19374,1.315,0.435
19375,1.400,0.440
19376,1.185,0.405
19377,0.620,0.270
19378,-0.165,0.025
19379,-0.925,-0.345
19380,-1.395,-0.785
19381,-1.480,-1.105
19382,-1.300,-1.190
19383,-1.065,-1.065
19384,-0.910,-0.835
19385,-0.880,-0.665
19386,-0.865,-0.565
19387,-0.845,-0.540
19388,-0.810,-0.530
19389,-0.760,-0.540
19390,-0.745,-0.500
19391,-0.740,-0.475
19392,-0.745,-0.450
19393,-0.745,-0.440
19394,-0.740,-0.440
19395,-0.730,-0.430
19396,-0.730,-0.415
19397,-0.750,-0.435
19398,-0.750,-0.440
19399,-0.760,-0.435
19400,-0.755,-0.425
19401,-0.750,-0.415
19402,-0.730,-0.410
19403,-0.725,-0.400
19404,-0.745,-0.425
19405,-0.735,-0.430
19406,-0.755,-0.435
19407,-0.765,-0.430
19408,-0.740,-0.420
19409,-0.740,-0.400
19410,-0.730,-0.395
19411,-0.715,-0.390
19412,-0.710,-0.390
19413,-0.730,-0.405
19414,-0.730,-0.415
19415,-0.745,-0.415
19416,-0.745,-0.410
19417,-0.725,-0.400
19418,-0.715,-0.385
19419,-0.710,-0.375
19420,-0.700,-0.375
19421,-0.710,-0.395
19422,-0.725,-0.400
19423,-0.720,-0.405
19424,-0.725,-0.400
19425,-0.725,-0.390
19426,-0.695,-0.360
19427,-0.670,-0.345
19428,-0.665,-0.355
19429,-0.645,-0.345
19430,-0.650,-0.370
19431,-0.655,-0.355
19432,-0.650,-0.355
19433,-0.640,-0.340
19434,-0.635,-0.310
19435,-0.600,-0.285
19436,-0.560,-0.285
19437,-0.540,-0.285
19438,-0.545,-0.290
19439,-0.525,-0.290
19440,-0.515,-0.280
19441,-0.500,-0.250
19442,-0.470,-0.235
19443,-0.425,-0.195
19444,-0.395,-0.165
19445,-0.365,-0.170
19446,-0.350,-0.165
19447,-0.335,-0.170
19448,-0.315,-0.170
19449,-0.310,-0.155
19450,-0.300,-0.145
19451,-0.270,-0.120
19452,-0.245,-0.100
19453,-0.230,-0.115
19454,-0.220,-0.125
19455,-0.230,-0.135
19456,-0.245,-0.155
19457,-0.275,-0.160
19458,-0.290,-0.155
19459,-0.300,-0.170
19460,-0.325,-0.160
19461,-0.340,-0.180
19462,-0.390,-0.220
19463,-0.435,-0.255
19464,-0.480,-0.305
19465,-0.530,-0.325
19466,-0.555,-0.360
19467,-0.580,-0.360
19468,-0.605,-0.370
19469,-0.610,-0.370
19470,-0.610,-0.385
19471,-0.630,-0.410
19472,-0.650,-0.430
19473,-0.675,-0.450
19474,-0.685,-0.450
19475,-0.695,-0.455
19476,-0.675,-0.435
19477,-0.675,-0.425
19478,-0.670,-0.425
19479,-0.690,-0.450
19480,-0.705,-0.455
19481,-0.710,-0.460
19482,-0.715,-0.455
19483,-0.715,-0.455
19484,-0.705,-0.445
19485,-0.700,-0.450
19486,-0.690,-0.445
19487,-0.690,-0.460
19488,-0.710,-0.465
19489,-0.715,-0.490
19490,-0.725,-0.480
19491,-0.735,-0.475
19492,-0.720,-0.470
19493,-0.700,-0.450
19494,-0.685,-0.430
19495,-0.680,-0.445
19496,-0.690,-0.445
19497,-0.705,-0.465
19498,-0.700,-0.450
19499,-0.705,-0.455
19500,-0.705,-0.450
19501,-0.695,-0.425
19502,-0.680,-0.415
19503,-0.675,-0.415
19504,-0.665,-0.425
19505,-0.670,-0.445
19506,-0.675,-0.460
19507,-0.695,-0.450
19508,-0.695,-0.455
19509,-0.685,-0.435
19510,-0.665,-0.415
19511,-0.650,-0.405
19512,-0.660,-0.405
19513,-0.675,-0.420
19514,-0.700,-0.440
19515,-0.710,-0.455
19516,-0.705,-0.450
19517,-0.690,-0.445
19518,-0.685,-0.425
19519,-0.675,-0.425
19520,-0.670,-0.435
19521,-0.695,-0.425
19522,-0.715,-0.460
19523,-0.720,-0.470
19524,-0.735,-0.460
19525,-0.745,-0.460
19526,-0.725,-0.460
19527,-0.715,-0.460
19528,-0.705,-0.450
19529,-0.715,-0.455
19530,-0.730,-0.465
19531,-0.750,-0.500
19532,-0.765,-0.485
19533,-0.750,-0.475
19534,-0.750,-0.465
19535,-0.730,-0.455
19536,-0.730,-0.450
19537,-0.725,-0.460
19538,-0.740,-0.470
19539,-0.750,-0.495
19540,-0.760,-0.500
19541,-0.780,-0.515
19542,-0.770,-0.495
19543,-0.765,-0.480
19544,-0.745,-0.480
19545,-0.735,-0.480
19546,-0.750,-0.465
19547,-0.755,-0.490
19548,-0.770,-0.510
19549,-0.780,-0.500
19550,-0.775,-0.500
19551,-0.780,-0.485
19552,-0.770,-0.470
19553,-0.755,-0.470
19554,-0.760,-0.485
19555,-0.770,-0.500
19556,-0.785,-0.500
19557,-0.790,-0.510
19558,-0.785,-0.510
19559,-0.775,-0.495
19560,-0.775,-0.470
19561,-0.755,-0.495
19562,-0.750,-0.490
19563,-0.760,-0.495
19564,-0.785,-0.500
19565,-0.800,-0.505
19566,-0.795,-0.515
19567,-0.800,-0.490
19568,-0.780,-0.485
19569,-0.760,-0.480
19570,-0.765,-0.485
19571,-0.775,-0.500
19572,-0.790,-0.510
19573,-0.790,-0.505
19574,-0.810,-0.515
19575,-0.815,-0.515
19576,-0.790,-0.500
19577,-0.770,-0.475
19578,-0.765,-0.500
19579,-0.770,-0.510
19580,-0.780,-0.515
19581,-0.795,-0.505
19582,-0.805,-0.515
19583,-0.800,-0.515
19584,-0.790,-0.510
19585,-0.775,-0.490
19586,-0.770,-0.480
19587,-0.765,-0.495
19588,-0.780,-0.500
19589,-0.785,-0.510
19590,-0.810,-0.515
19591,-0.805,-0.530
19592,-0.805,-0.515
19593,-0.780,-0.505
19594,-0.765,-0.495
19595,-0.775,-0.505
19596,-0.790,-0.515
19597,-0.795,-0.525
19598,-0.795,-0.525
19599,-0.800,-0.520
19600,-0.805,-0.510
19601,-0.785,-0.490
19602,-0.770,-0.475
19603,-0.765,-0.475
19604,-0.765,-0.490
19605,-0.780,-0.505
19606,-0.790,-0.515
19607,-0.800,-0.510
19608,-0.800,-0.520
19609,-0.775,-0.505
19610,-0.780,-0.500
19611,-0.770,-0.495
19612,-0.770,-0.515
19613,-0.785,-0.505
19614,-0.785,-0.525
19615,-0.795,-0.530
19616,-0.810,-0.530
19617,-0.790,-0.520
19618,-0.785,-0.500
19619,-0.765,-0.480
19620,-0.770,-0.490
19621,-0.770,-0.500
19622,-0.790,-0.525
19623,-0.795,-0.515
19624,-0.810,-0.520
19625,-0.810,-0.525
19626,-0.780,-0.490
19627,-0.760,-0.485
19628,-0.765,-0.480
19629,-0.755,-0.495
19630,-0.765,-0.520
19631,-0.780,-0.530
19632,-0.800,-0.530
19633,-0.800,-0.520
19634,-0.800,-0.515
19635,-0.765,-0.495
19636,-0.760,-0.485
19637,-0.770,-0.500
19638,-0.760,-0.505
19639,-0.790,-0.520
19640,-0.785,-0.515
19641,-0.795,-0.520
19642,-0.790,-0.505
19643,-0.790,-0.495
19644,-0.760,-0.485
19645,-0.750,-0.480
19646,-0.760,-0.490
19647,-0.775,-0.505
19648,-0.775,-0.520
19649,-0.785,-0.525
19650,-0.780,-0.520
19651,-0.770,-0.505
19652,-0.760,-0.500
19653,-0.745,-0.480
19654,-0.745,-0.495
19655,-0.750,-0.510
19656,-0.765,-0.515
19657,-0.750,-0.510
19658,-0.755,-0.495
19659,-0.720,-0.495
19660,-0.670,-0.480
19661,-0.670,-0.480
19662,-0.645,-0.475
19663,-0.645,-0.490
19664,-0.660,-0.490
19665,-0.650,-0.510
19666,-0.625,-0.490
19667,-0.615,-0.465
19668,-0.610,-0.450
19669,-0.625,-0.450
19670,-0.645,-0.465
19671,-0.635,-0.480
19672,-0.665,-0.490
19673,-0.675,-0.470
19674,-0.690,-0.450
19675,-0.690,-0.435
19676,-0.685,-0.420
19677,-0.705,-0.420
19678,-0.700,-0.430
19679,-0.740,-0.445
19680,-0.780,-0.470
19681,-0.810,-0.490
19682,-0.835,-0.520
19683,-0.830,-0.505
19684,-0.825,-0.500
19685,-0.815,-0.500
19686,-0.815,-0.490
19687,-0.820,-0.500
19688,-0.830,-0.500
19689,-0.845,-0.520
19690,-0.850,-0.520
19691,-0.845,-0.505
19692,-0.840,-0.505
19693,-0.835,-0.490
19694,-0.815,-0.480
19695,-0.815,-0.480
19696,-0.800,-0.500
19697,-0.835,-0.505
19698,-0.825,-0.515
19699,-0.835,-0.520
19700,-0.840,-0.515
19701,-0.800,-0.490
19702,-0.805,-0.490
19703,-0.795,-0.485
19704,-0.785,-0.495
19705,-0.790,-0.505
19706,-0.790,-0.515
19707,-0.790,-0.500
19708,-0.760,-0.480
19709,-0.745,-0.465
19710,-0.695,-0.425
19711,-0.575,-0.375
19712,-0.355,-0.280
19713,-0.055,-0.120
19714,0.290,0.090
19715,0.640,0.240
19716,1.010,0.315
19717,1.295,0.340
19718,1.305,0.355
19719,0.895,0.305
19720,0.180,0.135
19721,-0.655,-0.180
19722,-1.280,-0.640
19723,-1.510,-1.060
19724,-1.335,-1.175
19725,-1.245,-1.175
19726,-0.885,-0.825
19727,-0.825,-0.635
19728,-0.830,-0.565
19729,-0.840,-0.560
19730,-0.820,-0.575
19731,-0.810,-0.575
19732,-0.805,-0.550
19733,-0.820,-0.530
19734,-0.815,-0.520
19735,-0.815,-0.500
19736,-0.805,-0.510
19737,-0.795,-0.500
19738,-0.800,-0.515
19739,-0.805,-0.520
19740,-0.810,-0.530
19741,-0.800,-0.505
19742,-0.830,-0.490
19743,-0.795,-0.485
19744,-0.790,-0.460
19745,-0.780,-0.470
19746,-0.780,-0.475
19747,-0.795,-0.495
19748,-0.800,-0.485
19749,-0.820,-0.490
19750,-0.830,-0.490
19751,-0.815,-0.460
19752,-0.810,-0.470
19753,-0.800,-0.460
19754,-0.790,-0.470
19755,-0.800,-0.480
19756,-0.815,-0.490
19757,-0.835,-0.505
19758,-0.820,-0.485
19759,-0.800,-0.475
19760,-0.785,-0.445
19761,-0.770,-0.435
19762,-0.770,-0.455
19763,-0.770,-0.450
19764,-0.780,-0.460
19765,-0.785,-0.455
19766,-0.790,-0.435
19767,-0.785,-0.425
19768,-0.760,-0.415
19769,-0.725,-0.415
19770,-0.735,-0.415
19771,-0.715,-0.415
19772,-0.720,-0.425
19773,-0.715,-0.405
19774,-0.700,-0.400
19775,-0.695,-0.385
19776,-0.650,-0.360
19777,-0.635,-0.340
19778,-0.605,-0.325
19779,-0.580,-0.325
19780,-0.585,-0.315
19781,-0.575,-0.325
19782,-0.565,-0.315
19783,-0.540,-0.295
19784,-0.505,-0.290
19785,-0.480,-0.255
19786,-0.445,-0.245
19787,-0.430,-0.240
19788,-0.410,-0.250
19789,-0.400,-0.235
19790,-0.395,-0.235
19791,-0.380,-0.215
19792,-0.380,-0.195
19793,-0.335,-0.180
19794,-0.305,-0.165
19795,-0.290,-0.150
19796,-0.290,-0.175
19797,-0.305,-0.175
19798,-0.335,-0.200
19799,-0.350,-0.210
19800,-0.360,-0.210
19801,-0.390,-0.210
19802,-0.400,-0.220
19803,-0.415,-0.240
19804,-0.450,-0.275
19805,-0.505,-0.310
19806,-0.550,-0.355
19807,-0.590,-0.380
19808,-0.610,-0.395
19809,-0.630,-0.400
19810,-0.645,-0.395
19811,-0.645,-0.400
19812,-0.660,-0.405
19813,-0.680,-0.440
19814,-0.715,-0.465
19815,-0.730,-0.470
19816,-0.740,-0.475
19817,-0.745,-0.475
19818,-0.740,-0.460
19819,-0.730,-0.445
19820,-0.730,-0.460
19821,-0.740,-0.485
19822,-0.750,-0.490
19823,-0.745,-0.490
19824,-0.755,-0.495
19825,-0.750,-0.505
19826,-0.765,-0.485
19827,-0.735,-0.470
19828,-0.735,-0.460
19829,-0.730,-0.480
19830,-0.735,-0.480
19831,-0.760,-0.495
19832,-0.785,-0.480
19833,-0.780,-0.475
19834,-0.765,-0.470
19835,-0.750,-0.460
19836,-0.745,-0.445
19837,-0.750,-0.445
19838,-0.750,-0.470
19839,-0.755,-0.470
19840,-0.765,-0.480
19841,-0.780,-0.480
19842,-0.755,-0.465
19843,-0.745,-0.445
19844,-0.740,-0.440
19845,-0.735,-0.425
19846,-0.730,-0.440
19847,-0.740,-0.460
19848,-0.770,-0.465
19849,-0.760,-0.460
19850,-0.770,-0.455
19851,-0.755,-0.440
19852,-0.745,-0.430
19853,-0.740,-0.410
19854,-0.740,-0.415
19855,-0.755,-0.435
19856,-0.770,-0.450
19857,-0.785,-0.460
19858,-0.790,-0.465
19859,-0.800,-0.450
19860,-0.785,-0.445
19861,-0.765,-0.435
19862,-0.765,-0.425
19863,-0.770,-0.445
19864,-0.795,-0.465
19865,-0.800,-0.465
19866,-0.805,-0.460
19867,-0.815,-0.460
19868,-0.805,-0.445
19869,-0.795,-0.455
19870,-0.795,-0.460
19871,-0.800,-0.455
19872,-0.825,-0.470
19873,-0.820,-0.495
19874,-0.825,-0.500
19875,-0.835,-0.505
19876,-0.820,-0.485
19877,-0.815,-0.475
19878,-0.815,-0.465
19879,-0.810,-0.470
19880,-0.805,-0.480
19881,-0.830,-0.485
19882,-0.840,-0.490
19883,-0.845,-0.490
19884,-0.835,-0.475
19885,-0.825,-0.470
19886,-0.805,-0.460
19887,-0.805,-0.460
19888,-0.825,-0.475
19889,-0.840,-0.485
19890,-0.845,-0.500
19891,-0.845,-0.515
19892,-0.840,-0.480
19893,-0.840,-0.475
19894,-0.825,-0.475
19895,-0.825,-0.475
19896,-0.825,-0.480
19897,-0.830,-0.480
19898,-0.840,-0.500
19899,-0.865,-0.500
19900,-0.860,-0.490
19901,-0.855,-0.470
19902,-0.845,-0.465
19903,-0.840,-0.465
19904,-0.830,-0.465
19905,-0.835,-0.485
19906,-0.840,-0.500
19907,-0.870,-0.495
19908,-0.865,-0.490
19909,-0.840,-0.490
19910,-0.835,-0.480
19911,-0.820,-0.465
19912,-0.830,-0.480
19913,-0.840,-0.495
19914,-0.870,-0.515
19915,-0.870,-0.515
19916,-0.870,-0.500
19917,-0.880,-0.485
19918,-0.865,-0.470
19919,-0.840,-0.470
19920,-0.830,-0.465
19921,-0.855,-0.470
19922,-0.850,-0.500
19923,-0.870,-0.490
19924,-0.875,-0.495
19925,-0.870,-0.495
19926,-0.865,-0.470
19927,-0.850,-0.465
19928,-0.830,-0.480
19929,-0.840,-0.480
19930,-0.845,-0.485
19931,-0.845,-0.495
19932,-0.845,-0.500
19933,-0.845,-0.490
19934,-0.845,-0.490
19935,-0.830,-0.460
19936,-0.820,-0.445
19937,-0.820,-0.455
19938,-0.830,-0.470
19939,-0.875,-0.480
19940,-0.860,-0.495
19941,-0.885,-0.490
19942,-0.870,-0.470
19943,-0.850,-0.470
19944,-0.845,-0.460
19945,-0.825,-0.450
19946,-0.815,-0.455
19947,-0.835,-0.480
19948,-0.855,-0.495
19949,-0.865,-0.485
19950,-0.875,-0.480
19951,-0.880,-0.455
19952,-0.850,-0.450
19953,-0.835,-0.455
19954,-0.830,-0.455
19955,-0.830,-0.455
19956,-0.845,-0.470
19957,-0.840,-0.475
19958,-0.860,-0.455
19959,-0.845,-0.445
19960,-0.805,-0.450
19961,-0.785,-0.440
19962,-0.765,-0.445
19963,-0.755,-0.460
19964,-0.760,-0.465
19965,-0.755,-0.470
19966,-0.745,-0.465
19967,-0.730,-0.450
19968,-0.695,-0.430
19969,-0.645,-0.410
19970,-0.630,-0.405
19971,-0.635,-0.400
19972,-0.680,-0.425
19973,-0.720,-0.440
19974,-0.745,-0.450
19975,-0.755,-0.440
19976,-0.730,-0.400
19977,-0.715,-0.365
19978,-0.720,-0.360
19979,-0.745,-0.375
19980,-0.770,-0.395
19981,-0.830,-0.430
19982,-0.865,-0.440
19983,-0.870,-0.455
19984,-0.880,-0.455
19985,-0.870,-0.440
19986,-0.875,-0.450
19987,-0.870,-0.435
19988,-0.880,-0.455
19989,-0.910,-0.460
19990,-0.910,-0.475
19991,-0.920,-0.460
19992,-0.915,-0.460
19993,-0.890,-0.430
19994,-0.870,-0.415
19995,-0.865,-0.425
19996,-0.875,-0.440
19997,-0.885,-0.450
19998,-0.900,-0.475
19999,-0.905,-0.470
20000,-0.905,-0.465
20001,-0.895,-0.460
20002,-0.870,-0.445
20003,-0.855,-0.445
20004,-0.850,-0.430
20005,-0.850,-0.435
20006,-0.865,-0.445
20007,-0.870,-0.440
20008,-0.870,-0.430
20009,-0.845,-0.425
20010,-0.820,-0.390
20011,-0.800,-0.390
20012,-0.775,-0.380
20013,-0.700,-0.345
20014,-0.510,-0.255
20015,-0.205,-0.085
20016,0.155,0.130
20017,0.565,0.340
20018,0.970,0.465
20019,1.210,0.500
20020,1.080,0.430
20021,0.545,0.270
20022,-0.215,-0.010
20023,-0.990,-0.385
20024,-1.480,-0.800
20025,-1.575,-0.920
20026,-1.445,-1.155
20027,-1.245,-1.010
20028,-1.100,-0.830
20029,-1.020,-0.665
20030,-0.990,-0.585
20031,-0.965,-0.550
20032,-0.915,-0.525
20033,-0.880,-0.500
20034,-0.865,-0.465
20035,-0.855,-0.445
20036,-0.865,-0.435
20037,-0.860,-0.410
20038,-0.870,-0.420
20039,-0.875,-0.425
20040,-0.885,-0.425
20041,-0.880,-0.435
20042,-0.880,-0.410
20043,-0.865,-0.395
20044,-0.850,-0.370
20045,-0.845,-0.375
20046,-0.845,-0.385
20047,-0.850,-0.400
20048,-0.875,-0.415
20049,-0.880,-0.405
20050,-0.880,-0.410
20051,-0.865,-0.395
20052,-0.855,-0.385
20053,-0.855,-0.365
20054,-0.875,-0.380
20055,-0.860,-0.390
20056,-0.860,-0.400
20057,-0.875,-0.410
20058,-0.885,-0.400
20059,-0.875,-0.375
20060,-0.865,-0.355
20061,-0.870,-0.345
20062,-0.850,-0.340
20063,-0.855,-0.355
20064,-0.860,-0.370
20065,-0.870,-0.375
20066,-0.865,-0.390
20067,-0.860,-0.370
20068,-0.845,-0.350
20069,-0.820,-0.340
20070,-0.820,-0.345
20071,-0.815,-0.340
20072,-0.820,-0.345
20073,-0.825,-0.355
20074,-0.835,-0.345
20075,-0.830,-0.350
20076,-0.795,-0.310
20077,-0.765,-0.295
20078,-0.750,-0.270
20079,-0.745,-0.275
20080,-0.735,-0.265
20081,-0.725,-0.275
20082,-0.720,-0.280
20083,-0.705,-0.270
20084,-0.680,-0.230
20085,-0.650,-0.230
20086,-0.615,-0.220
20087,-0.590,-0.215
20088,-0.585,-0.210
20089,-0.585,-0.215
20090,-0.580,-0.210
20091,-0.560,-0.210
20092,-0.535,-0.180
20093,-0.520,-0.165
20094,-0.485,-0.135
20095,-0.470,-0.140
20096,-0.455,-0.135
20097,-0.435,-0.145
20098,-0.445,-0.130
20099,-0.445,-0.140
20100,-0.455,-0.145
20101,-0.470,-0.140
20102,-0.465,-0.125
20103,-0.455,-0.140
20104,-0.480,-0.155
20105,-0.505,-0.180
20106,-0.550,-0.200
20107,-0.595,-0.235
20108,-0.620,-0.235
20109,-0.635,-0.240
20110,-0.660,-0.260
20111,-0.675,-0.265
20112,-0.695,-0.275
20113,-0.715,-0.310
20114,-0.740,-0.335
20115,-0.775,-0.335
20116,-0.805,-0.340
20117,-0.800,-0.340
20118,-0.800,-0.355
20119,-0.795,-0.345
20120,-0.800,-0.360
20121,-0.805,-0.375
20122,-0.825,-0.395
20123,-0.835,-0.405
20124,-0.860,-0.405
20125,-0.860,-0.410
20126,-0.835,-0.385
20127,-0.820,-0.370
20128,-0.805,-0.370
20129,-0.810,-0.365
20130,-0.825,-0.380
20131,-0.835,-0.395
20132,-0.835,-0.415
20133,-0.860,-0.390
20134,-0.845,-0.390
20135,-0.840,-0.375
20136,-0.820,-0.375
20137,-0.815,-0.385
20138,-0.815,-0.400
20139,-0.820,-0.415
20140,-0.835,-0.400
20141,-0.855,-0.390
20142,-0.855,-0.370
20143,-0.840,-0.365
20144,-0.815,-0.355
20145,-0.795,-0.360
20146,-0.790,-0.350
20147,-0.805,-0.370
20148,-0.805,-0.380
20149,-0.825,-0.385
20150,-0.835,-0.380
20151,-0.820,-0.365
20152,-0.805,-0.355
20153,-0.780,-0.345
20154,-0.770,-0.340
20155,-0.780,-0.355
20156,-0.790,-0.370
20157,-0.820,-0.375
20158,-0.815,-0.370
20159,-0.805,-0.360
20160,-0.800,-0.340
20161,-0.795,-0.335
20162,-0.785,-0.335
20163,-0.795,-0.355
20164,-0.805,-0.360
20165,-0.820,-0.370
20166,-0.835,-0.370
20167,-0.835,-0.360
20168,-0.820,-0.360
20169,-0.815,-0.340
20170,-0.815,-0.335
20171,-0.810,-0.335
20172,-0.830,-0.355
20173,-0.835,-0.360
20174,-0.850,-0.370
20175,-0.850,-0.370
20176,-0.850,-0.375
20177,-0.835,-0.360
20178,-0.825,-0.375
20179,-0.815,-0.360
20180,-0.830,-0.380
20181,-0.850,-0.380
20182,-0.865,-0.395
20183,-0.875,-0.380
20184,-0.865,-0.375
20185,-0.860,-0.360
20186,-0.840,-0.355
20187,-0.830,-0.370
20188,-0.840,-0.380
20189,-0.860,-0.385
20190,-0.885,-0.380
20191,-0.870,-0.390
20192,-0.855,-0.390
20193,-0.855,-0.390
20194,-0.835,-0.375
20195,-0.860,-0.380
20196,-0.850,-0.370
20197,-0.835,-0.390
20198,-0.865,-0.405
20199,-0.875,-0.400
20200,-0.885,-0.395
20201,-0.900,-0.380
20202,-0.880,-0.380
20203,-0.860,-0.380
20204,-0.845,-0.385
20205,-0.855,-0.390
20206,-0.870,-0.400
20207,-0.870,-0.405
20208,-0.880,-0.385
20209,-0.870,-0.380
20210,-0.855,-0.365
20211,-0.840,-0.365
20212,-0.840,-0.385
20213,-0.845,-0.380
20214,-0.850,-0.390
20215,-0.875,-0.405
20216,-0.885,-0.420
20217,-0.880,-0.400
20218,-0.870,-0.385
20219,-0.855,-0.360
20220,-0.845,-0.365
20221,-0.840,-0.370
20222,-0.865,-0.385
20223,-0.895,-0.385
20224,-0.890,-0.395
20225,-0.895,-0.385
20226,-0.870,-0.385
20227,-0.840,-0.360
20228,-0.830,-0.350
20229,-0.835,-0.360
20230,-0.855,-0.375
20231,-0.860,-0.390
20232,-0.870,-0.395
20233,-0.870,-0.385
20234,-0.875,-0.370
20235,-0.860,-0.355
20236,-0.835,-0.355
20237,-0.825,-0.355
20238,-0.835,-0.370
20239,-0.830,-0.360
20240,-0.840,-0.375
20241,-0.855,-0.370
20242,-0.825,-0.365
20243,-0.775,-0.355
20244,-0.750,-0.355
20245,-0.735,-0.355
20246,-0.715,-0.360
20247,-0.720,-0.380
20248,-0.740,-0.395
20249,-0.730,-0.380
20250,-0.725,-0.375
20251,-0.680,-0.345
20252,-0.670,-0.310
20253,-0.670,-0.300
20254,-0.680,-0.325
20255,-0.720,-0.355
20256,-0.745,-0.355
20257,-0.745,-0.345
20258,-0.735,-0.325
20259,-0.735,-0.310
20260,-0.735,-0.305
20261,-0.750,-0.305
20262,-0.785,-0.320
20263,-0.825,-0.330
20264,-0.850,-0.355
20265,-0.880,-0.390
20266,-0.890,-0.405
20267,-0.885,-0.395
20268,-0.880,-0.395
20269,-0.880,-0.375
20270,-0.865,-0.385
20271,-0.865,-0.375
20272,-0.885,-0.385
20273,-0.895,-0.390
20274,-0.915,-0.410
20275,-0.925,-0.410
20276,-0.890,-0.390
20277,-0.880,-0.380
20278,-0.880,-0.375
20279,-0.885,-0.380
20280,-0.895,-0.395
20281,-0.885,-0.400
20282,-0.885,-0.410
20283,-0.895,-0.410
20284,-0.895,-0.405
20285,-0.875,-0.400
20286,-0.865,-0.380
20287,-0.855,-0.380
20288,-0.845,-0.390
20289,-0.865,-0.425
20290,-0.880,-0.430
20291,-0.865,-0.405
20292,-0.860,-0.410
20293,-0.840,-0.385
20294,-0.810,-0.360
20295,-0.790,-0.365
20296,-0.785,-0.355
20297,-0.765,-0.330
20298,-0.650,-0.290
20299,-0.425,-0.185
20300,-0.345,-0.145
20301,0.255,0.220
20302,0.630,0.400
20303,1.020,0.495
20304,1.285,0.500
20305,1.225,0.455
20306,0.835,0.340
20307,0.160,0.130
20308,-0.635,-0.170
20309,-1.295,-0.545
20310,-1.560,-0.940
20311,-1.520,-1.150
20312,-1.320,-1.120
20313,-1.130,-0.945
20314,-1.035,-0.745
20315,-1.020,-0.640
20316,-0.990,-0.550
20317,-0.940,-0.510
20318,-0.870,-0.480
20319,-0.830,-0.455
20320,-0.810,-0.440
20321,-0.810,-0.435
20322,-0.835,-0.425
20323,-0.865,-0.440
20324,-0.860,-0.425
20325,-0.865,-0.420
20326,-0.840,-0.395
20327,-0.830,-0.385
20328,-0.815,-0.360
20329,-0.815,-0.380
20330,-0.835,-0.400
20331,-0.840,-0.400
20332,-0.840,-0.400
20333,-0.845,-0.380
20334,-0.835,-0.375
20335,-0.830,-0.375
20336,-0.825,-0.370
20337,-0.815,-0.380
20338,-0.805,-0.380
20339,-0.820,-0.380
20340,-0.830,-0.400
20341,-0.840,-0.395
20342,-0.830,-0.390
20343,-0.815,-0.370
20344,-0.805,-0.365
20345,-0.795,-0.360
20346,-0.805,-0.360
20347,-0.810,-0.370
20348,-0.820,-0.385
20349,-0.820,-0.380
20350,-0.815,-0.375
20351,-0.820,-0.370
20352,-0.800,-0.355
20353,-0.775,-0.330
20354,-0.770,-0.340
20355,-0.780,-0.355
20356,-0.780,-0.375
20357,-0.780,-0.380
20358,-0.780,-0.370
20359,-0.765,-0.355
20360,-0.750,-0.345
20361,-0.720,-0.305
20362,-0.715,-0.305
20363,-0.700,-0.300
