'sample interval','V4'
21826,-2.535
21827,-2.525
21828,-2.525
21829,-2.525
21830,-2.525
21831,-2.530
21832,-2.525
21833,-2.530
21834,-2.525
21835,-2.525
21836,-2.525
21837,-2.525
21838,-2.525
21839,-2.525
21840,-2.525
21841,-2.525
21842,-2.525
21843,-2.530
21844,-2.535
21845,-2.535
21846,-2.530
21847,-2.535
21848,-2.525
21849,-2.525
21850,-2.520
21851,-2.510
21852,-2.505
21853,-2.485
21854,-2.465
21855,-2.450
21856,-2.445
21857,-2.450
21858,-2.450
21859,-2.445
21860,-2.435
21861,-2.420
21862,-2.400
21863,-2.400
21864,-2.385
21865,-2.385
21866,-2.385
21867,-2.395
21868,-2.425
21869,-2.435
21870,-2.470
21871,-2.500
21872,-2.525
21873,-2.555
21874,-2.560
21875,-2.570
21876,-2.580
21877,-2.590
21878,-2.590
21879,-2.590
21880,-2.585
21881,-2.595
21882,-2.600
21883,-2.600
21884,-2.600
21885,-2.590
21886,-2.585
21887,-2.590
21888,-2.585
21889,-2.590
21890,-2.585
21891,-2.585
21892,-2.585
21893,-2.590
21894,-2.570
21895,-2.455
21896,-2.275
21897,-1.950
21898,-1.545
21899,-1.200
21900,-1.070
21901,-1.230
21902,-1.665
21903,-2.225
21904,-2.695
21905,-2.930
21906,-2.910
21907,-2.795
21908,-2.675
21909,-2.600
21910,-2.575
21911,-2.570
21912,-2.570
21913,-2.575
21914,-2.580
21915,-2.585
21916,-2.580
21917,-2.570
21918,-2.570
21919,-2.570
21920,-2.570
21921,-2.560
21922,-2.555
21923,-2.555
21924,-2.555
21925,-2.555
21926,-2.555
21927,-2.545
21928,-2.540
21929,-2.540
21930,-2.535
21931,-2.535
21932,-2.530
21933,-2.525
21934,-2.525
21935,-2.520
21936,-2.510
21937,-2.505
21938,-2.505
21939,-2.495
21940,-2.485
21941,-2.485
21942,-2.485
21943,-2.470
21944,-2.465
21945,-2.450
21946,-2.440
21947,-2.430
21948,-2.420
21949,-2.400
21950,-2.385
21951,-2.370
21952,-2.335
21953,-2.335
21954,-2.315
21955,-2.300
21956,-2.285
21957,-2.260
21958,-2.250
21959,-2.230
21960,-2.205
21961,-2.180
21962,-2.165
21963,-2.145
21964,-2.130
21965,-2.130
21966,-2.130
21967,-2.160
21968,-2.200
21969,-2.240
21970,-2.305
21971,-2.350
21972,-2.385
21973,-2.425
21974,-2.450
21975,-2.470
21976,-2.485
21977,-2.500
21978,-2.505
21979,-2.515
21980,-2.520
21981,-2.520
21982,-2.520
21983,-2.530
21984,-2.525
21985,-2.530
21986,-2.530
21987,-2.525
21988,-2.525
21989,-2.530
21990,-2.525
21991,-2.520
21992,-2.520
21993,-2.520
21994,-2.530
21995,-2.520
21996,-2.510
21997,-2.515
21998,-2.515
21999,-2.525
22000,-2.510
22001,-2.510
22002,-2.500
22003,-2.505
22004,-2.505
22005,-2.510
22006,-2.505
22007,-2.510
22008,-2.520
22009,-2.515
22010,-2.520
22011,-2.520
22012,-2.520
22013,-2.520
22014,-2.510
22015,-2.510
22016,-2.510
22017,-2.510
22018,-2.520
22019,-2.520
22020,-2.520
22021,-2.515
22022,-2.505
22023,-2.505
22024,-2.480
22025,-2.470
22026,-2.435
22027,-2.450
22028,-2.435
22029,-2.420
22030,-2.420
22031,-2.420
22032,-2.400
22033,-2.385
22034,-2.365
22035,-2.360
22036,-2.350
22037,-2.365
22038,-2.375
22039,-2.385
22040,-2.385
22041,-2.420
22042,-2.435
22043,-2.470
22044,-2.495
22045,-2.520
22046,-2.555
22047,-2.555
22048,-2.555
22049,-2.555
22050,-2.560
22051,-2.555
22052,-2.555
22053,-2.560
22054,-2.565
22055,-2.570
22056,-2.570
22057,-2.570
22058,-2.570
22059,-2.570
22060,-2.555
22061,-2.550
22062,-2.540
22063,-2.555
22064,-2.550
22065,-2.530
22066,-2.465
22067,-2.330
22068,-2.060
22069,-1.680
22070,-1.290
22071,-1.030
22072,-1.060
22073,-1.390
22074,-1.855
22075,-2.350
22076,-2.670
22077,-2.755
22078,-2.695
22079,-2.610
22080,-2.540
22081,-2.510
22082,-2.510
22083,-2.545
22084,-2.540
22085,-2.550
22086,-2.545
22087,-2.540
22088,-2.555
22089,-2.535
22090,-2.530
22091,-2.530
22092,-2.535
22093,-2.535
22094,-2.525
22095,-2.535
22096,-2.530
22097,-2.525
22098,-2.530
22099,-2.520
22100,-2.510
22101,-2.510
22102,-2.510
22103,-2.505
22104,-2.505
22105,-2.505
22106,-2.490
22107,-2.490
22108,-2.490
22109,-2.485
22110,-2.475
22111,-2.470
22112,-2.465
22113,-2.455
22114,-2.445
22115,-2.440
22116,-2.435
22117,-2.420
22118,-2.405
22119,-2.400
22120,-2.385
22121,-2.365
22122,-2.350
22123,-2.345
22124,-2.320
22125,-2.300
22126,-2.290
22127,-2.275
22128,-2.255
22129,-2.235
22130,-2.215
22131,-2.205
22132,-2.180
22133,-2.160
22134,-2.135
22135,-2.115
22136,-2.115
22137,-2.130
22138,-2.150
22139,-2.185
22140,-2.230
22141,-2.265
22142,-2.305
22143,-2.350
22144,-2.385
22145,-2.415
22146,-2.445
22147,-2.460
22148,-2.465
22149,-2.480
22150,-2.490
22151,-2.490
22152,-2.495
22153,-2.495
22154,-2.495
22155,-2.495
22156,-2.490
22157,-2.485
22158,-2.495
22159,-2.495
22160,-2.490
22161,-2.485
22162,-2.495
22163,-2.490
22164,-2.490
22165,-2.485
22166,-2.480
22167,-2.480
22168,-2.480
22169,-2.485
22170,-2.485
22171,-2.485
22172,-2.490
22173,-2.480
22174,-2.475
22175,-2.475
22176,-2.480
22177,-2.480
22178,-2.485
22179,-2.485
22180,-2.475
22181,-2.475
22182,-2.480
22183,-2.480
22184,-2.480
22185,-2.485
22186,-2.490
22187,-2.485
22188,-2.485
22189,-2.485
22190,-2.480
22191,-2.480
22192,-2.475
22193,-2.465
22194,-2.455
22195,-2.445
22196,-2.435
22197,-2.420
22198,-2.415
22199,-2.400
22200,-2.400
22201,-2.400
22202,-2.385
22203,-2.370
22204,-2.355
22205,-2.340
22206,-2.330
22207,-2.335
22208,-2.340
22209,-2.345
22210,-2.365
22211,-2.385
22212,-2.415
22213,-2.450
22214,-2.495
22215,-2.510
22216,-2.520
22217,-2.525
22218,-2.530
22219,-2.540
22220,-2.535
22221,-2.535
22222,-2.535
22223,-2.535
22224,-2.535
22225,-2.535
22226,-2.540
22227,-2.540
22228,-2.540
22229,-2.545
22230,-2.530
22231,-2.535
22232,-2.525
22233,-2.525
22234,-2.530
22235,-2.520
22236,-2.475
22237,-2.350
22238,-2.090
22239,-1.710
22240,-1.310
22241,-1.000
22242,-0.935
22243,-1.170
22244,-1.605
22245,-2.105
22246,-2.510
22247,-2.680
22248,-2.665
22249,-2.585
22250,-2.520
22251,-2.485
22252,-2.490
22253,-2.505
22254,-2.525
22255,-2.535
22256,-2.540
22257,-2.530
22258,-2.520
22259,-2.520
22260,-2.520
22261,-2.530
22262,-2.520
22263,-2.520
22264,-2.505
22265,-2.505
22266,-2.505
22267,-2.500
22268,-2.505
22269,-2.500
22270,-2.495
22271,-2.500
22272,-2.490
22273,-2.485
22274,-2.480
22275,-2.475
22276,-2.480
22277,-2.475
22278,-2.465
22279,-2.460
22280,-2.455
22281,-2.450
22282,-2.445
22283,-2.445
22284,-2.435
22285,-2.425
22286,-2.415
22287,-2.410
22288,-2.395
22289,-2.385
22290,-2.370
22291,-2.355
22292,-2.340
22293,-2.330
22294,-2.310
22295,-2.290
22296,-2.280
22297,-2.260
22298,-2.250
22299,-2.230
22300,-2.210
22301,-2.190
22302,-2.170
22303,-2.130
22304,-2.135
22305,-2.115
22306,-2.115
22307,-2.115
22308,-2.130
22309,-2.165
22310,-2.205
22311,-2.255
22312,-2.290
22313,-2.325
22314,-2.360
22315,-2.390
22316,-2.420
22317,-2.440
22318,-2.455
22319,-2.470
22320,-2.470
22321,-2.480
22322,-2.480
22323,-2.485
22324,-2.485
22325,-2.480
22326,-2.480
22327,-2.480
22328,-2.480
22329,-2.480
22330,-2.485
22331,-2.475
22332,-2.475
22333,-2.475
22334,-2.475
22335,-2.475
22336,-2.475
22337,-2.475
22338,-2.470
22339,-2.475
22340,-2.465
22341,-2.470
22342,-2.465
22343,-2.465
22344,-2.465
22345,-2.480
22346,-2.465
22347,-2.470
22348,-2.470
22349,-2.470
22350,-2.480
22351,-2.470
22352,-2.470
22353,-2.470
22354,-2.475
22355,-2.475
22356,-2.475
22357,-2.475
22358,-2.480
22359,-2.475
22360,-2.475
22361,-2.475
22362,-2.475
22363,-2.470
22364,-2.455
22365,-2.445
22366,-2.425
22367,-2.400
22368,-2.385
22369,-2.385
22370,-2.385
22371,-2.385
22372,-2.380
22373,-2.365
22374,-2.335
22375,-2.325
22376,-2.315
22377,-2.315
22378,-2.325
22379,-2.325
22380,-2.335
22381,-2.350
22382,-2.375
22383,-2.405
22384,-2.440
22385,-2.470
22386,-2.495
22387,-2.520
22388,-2.520
22389,-2.520
22390,-2.520
22391,-2.520
22392,-2.525
22393,-2.520
22394,-2.525
22395,-2.525
22396,-2.525
22397,-2.535
22398,-2.530
22399,-2.530
22400,-2.525
22401,-2.525
22402,-2.520
22403,-2.510
22404,-2.520
22405,-2.520
22406,-2.500
22407,-2.420
22408,-2.245
22409,-1.920
22410,-1.510
22411,-1.140
22412,-0.945
22413,-1.065
22414,-1.435
22415,-1.925
22416,-2.370
22417,-2.630
22418,-2.680
22419,-2.620
22420,-2.540
22421,-2.490
22422,-2.475
22423,-2.490
22424,-2.505
22425,-2.520
22426,-2.520
22427,-2.525
22428,-2.525
22429,-2.520
22430,-2.520
22431,-2.520
22432,-2.510
22433,-2.510
22434,-2.520
22435,-2.510
22436,-2.505
22437,-2.505
22438,-2.500
22439,-2.515
22440,-2.495
22441,-2.500
22442,-2.500
22443,-2.500
22444,-2.490
22445,-2.485
22446,-2.485
22447,-2.475
22448,-2.470
22449,-2.465
22450,-2.460
22451,-2.455
22452,-2.450
22453,-2.445
22454,-2.435
22455,-2.435
22456,-2.420
22457,-2.415
22458,-2.400
22459,-2.385
22460,-2.385
22461,-2.365
22462,-2.350
22463,-2.340
22464,-2.325
22465,-2.305
22466,-2.295
22467,-2.275
22468,-2.250
22469,-2.245
22470,-2.220
22471,-2.205
22472,-2.185
22473,-2.165
22474,-2.145
22475,-2.120
22476,-2.095
22477,-2.105
22478,-2.115
22479,-2.150
22480,-2.180
22481,-2.210
22482,-2.260
22483,-2.305
22484,-2.340
22485,-2.375
22486,-2.415
22487,-2.435
22488,-2.450
22489,-2.465
22490,-2.470
22491,-2.485
22492,-2.490
22493,-2.495
22494,-2.490
22495,-2.485
22496,-2.480
22497,-2.480
22498,-2.480
22499,-2.480
22500,-2.480
22501,-2.485
22502,-2.480
22503,-2.480
22504,-2.480
22505,-2.480
22506,-2.475
22507,-2.480
22508,-2.475
22509,-2.475
22510,-2.475
22511,-2.475
22512,-2.475
22513,-2.475
22514,-2.475
22515,-2.475
22516,-2.475
22517,-2.475
22518,-2.475
22519,-2.475
22520,-2.475
22521,-2.475
22522,-2.480
22523,-2.490
22524,-2.480
22525,-2.475
22526,-2.475
22527,-2.480
22528,-2.490
22529,-2.480
22530,-2.480
22531,-2.475
22532,-2.480
22533,-2.475
22534,-2.465
22535,-2.450
22536,-2.435
22537,-2.425
22538,-2.405
22539,-2.400
22540,-2.400
22541,-2.385
22542,-2.385
22543,-2.375
22544,-2.360
22545,-2.340
22546,-2.335
22547,-2.330
22548,-2.335
22549,-2.345
22550,-2.345
22551,-2.350
22552,-2.370
22553,-2.400
22554,-2.440
22555,-2.475
22556,-2.495
22557,-2.515
22558,-2.520
22559,-2.530
22560,-2.525
22561,-2.525
22562,-2.530
22563,-2.535
22564,-2.540
22565,-2.555
22566,-2.540
22567,-2.540
22568,-2.535
22569,-2.535
22570,-2.535
22571,-2.535
22572,-2.525
22573,-2.530
22574,-2.530
22575,-2.535
22576,-2.535
22577,-2.505
22578,-2.425
22579,-2.255
22580,-1.970
22581,-1.590
22582,-1.230
22583,-1.015
22584,-1.065
22585,-1.370
22586,-1.820
22587,-2.280
22588,-2.570
22589,-2.655
22590,-2.620
22591,-2.555
22592,-2.505
22593,-2.495
22594,-2.505
22595,-2.510
22596,-2.530
22597,-2.525
22598,-2.535
22599,-2.535
22600,-2.525
22601,-2.520
22602,-2.520
22603,-2.520
22604,-2.520
22605,-2.520
22606,-2.520
22607,-2.525
22608,-2.510
22609,-2.510
22610,-2.505
22611,-2.515
22612,-2.525
22613,-2.505
22614,-2.505
22615,-2.500
22616,-2.490
22617,-2.490
22618,-2.485
22619,-2.475
22620,-2.470
22621,-2.465
22622,-2.460
22623,-2.450
22624,-2.450
22625,-2.445
22626,-2.435
22627,-2.420
22628,-2.415
22629,-2.400
22630,-2.385
22631,-2.375
22632,-2.355
22633,-2.350
22634,-2.335
22635,-2.320
22636,-2.305
22637,-2.290
22638,-2.265
22639,-2.250
22640,-2.225
22641,-2.205
22642,-2.185
22643,-2.165
22644,-2.150
22645,-2.130
22646,-2.110
22647,-2.100
22648,-2.110
22649,-2.140
22650,-2.180
22651,-2.220
22652,-2.280
22653,-2.315
22654,-2.345
22655,-2.385
22656,-2.420
22657,-2.445
22658,-2.465
22659,-2.485
22660,-2.490
22661,-2.485
22662,-2.490
22663,-2.500
22664,-2.500
22665,-2.500
22666,-2.505
22667,-2.510
22668,-2.510
22669,-2.505
22670,-2.495
22671,-2.495
22672,-2.490
22673,-2.495
22674,-2.500
22675,-2.505
22676,-2.495
22677,-2.505
22678,-2.505
22679,-2.505
22680,-2.495
22681,-2.485
22682,-2.485
22683,-2.490
22684,-2.490
22685,-2.495
22686,-2.495
22687,-2.495
22688,-2.495
22689,-2.485
22690,-2.495
22691,-2.490
22692,-2.495
22693,-2.495
22694,-2.500
22695,-2.505
22696,-2.520
22697,-2.505
22698,-2.510
22699,-2.505
22700,-2.505
22701,-2.510
22702,-2.495
22703,-2.500
22704,-2.500
22705,-2.485
22706,-2.470
22707,-2.445
22708,-2.435
22709,-2.425
22710,-2.415
22711,-2.420
22712,-2.420
22713,-2.415
22714,-2.395
22715,-2.370
22716,-2.365
22717,-2.355
22718,-2.360
22719,-2.360
22720,-2.370
22721,-2.390
22722,-2.420
22723,-2.445
22724,-2.475
22725,-2.505
22726,-2.525
22727,-2.535
22728,-2.525
22729,-2.555
22730,-2.555
22731,-2.555
22732,-2.555
22733,-2.560
22734,-2.555
22735,-2.570
22736,-2.570
22737,-2.575
22738,-2.580
22739,-2.570
22740,-2.555
22741,-2.550
22742,-2.550
22743,-2.560
22744,-2.555
22745,-2.570
22746,-2.570
22747,-2.520
22748,-2.405
22749,-2.190
22750,-1.855
22751,-1.465
22752,-1.145
22753,-1.055
22754,-1.285
22755,-1.725
22756,-2.250
22757,-2.660
22758,-2.830
22759,-2.815
22760,-2.710
22761,-2.615
22762,-2.555
22763,-2.535
22764,-2.535
22765,-2.545
22766,-2.555
22767,-2.570
22768,-2.570
22769,-2.560
22770,-2.555
22771,-2.550
22772,-2.555
22773,-2.545
22774,-2.540
22775,-2.540
22776,-2.535
22777,-2.530
22778,-2.535
22779,-2.535
22780,-2.535
22781,-2.525
22782,-2.525
22783,-2.510
22784,-2.505
22785,-2.520
22786,-2.515
22787,-2.505
22788,-2.495
22789,-2.490
22790,-2.495
22791,-2.475
22792,-2.465
22793,-2.460
22794,-2.460
22795,-2.450
22796,-2.445
22797,-2.430
22798,-2.430
22799,-2.415
22800,-2.400
22801,-2.385
22802,-2.370
22803,-2.355
22804,-2.335
22805,-2.315
22806,-2.300
22807,-2.280
22808,-2.270
22809,-2.250
22810,-2.225
22811,-2.200
22812,-2.175
22813,-2.150
22814,-2.130
22815,-2.115
22816,-2.110
22817,-2.115
22818,-2.130
22819,-2.155
22820,-2.205
22821,-2.245
22822,-2.295
22823,-2.335
22824,-2.370
22825,-2.415
22826,-2.435
22827,-2.480
22828,-2.480
22829,-2.500
22830,-2.505
22831,-2.505
22832,-2.510
22833,-2.510
22834,-2.520
22835,-2.520
22836,-2.520
22837,-2.515
22838,-2.510
22839,-2.510
22840,-2.520
22841,-2.515
22842,-2.520
22843,-2.510
22844,-2.510
22845,-2.505
22846,-2.505
22847,-2.505
22848,-2.505
22849,-2.500
22850,-2.495
22851,-2.500
22852,-2.500
22853,-2.505
22854,-2.510
22855,-2.510
22856,-2.510
22857,-2.505
22858,-2.515
22859,-2.495
22860,-2.505
22861,-2.510
22862,-2.515
22863,-2.510
22864,-2.510
22865,-2.505
22866,-2.505
22867,-2.505
22868,-2.510
22869,-2.520
22870,-2.510
22871,-2.505
22872,-2.495
22873,-2.485
22874,-2.490
22875,-2.465
22876,-2.445
22877,-2.435
22878,-2.435
22879,-2.435
22880,-2.420
22881,-2.415
22882,-2.395
22883,-2.380
22884,-2.370
22885,-2.365
22886,-2.355
22887,-2.365
22888,-2.370
22889,-2.395
22890,-2.420
22891,-2.450
22892,-2.495
22893,-2.525
22894,-2.550
22895,-2.565
22896,-2.570
22897,-2.575
22898,-2.570
22899,-2.570
22900,-2.570
22901,-2.570
22902,-2.570
22903,-2.580
22904,-2.585
22905,-2.585
22906,-2.580
22907,-2.575
22908,-2.570
22909,-2.570
22910,-2.560
22911,-2.560
22912,-2.570
22913,-2.580
22914,-2.570
22915,-2.525
22916,-2.420
22917,-2.165
22918,-1.780
22919,-1.365
22920,-1.125
22921,-1.190
22922,-1.570
22923,-2.130
22924,-2.650
22925,-2.875
22926,-2.870
22927,-2.755
22928,-2.640
22929,-2.570
22930,-2.545
22931,-2.555
22932,-2.555
22933,-2.560
22934,-2.555
22935,-2.555
22936,-2.555
22937,-2.560
22938,-2.555
22939,-2.555
22940,-2.545
22941,-2.540
22942,-2.540
22943,-2.545
22944,-2.535
22945,-2.530
22946,-2.525
22947,-2.520
22948,-2.520
22949,-2.520
22950,-2.520
22951,-2.520
22952,-2.505
22953,-2.505
22954,-2.495
22955,-2.495
22956,-2.485
22957,-2.480
22958,-2.490
22959,-2.475
22960,-2.465
22961,-2.455
22962,-2.445
22963,-2.450
22964,-2.435
22965,-2.420
22966,-2.405
22967,-2.400
22968,-2.385
22969,-2.365
22970,-2.350
22971,-2.335
22972,-2.315
22973,-2.300
22974,-2.280
22975,-2.260
22976,-2.245
22977,-2.215
22978,-2.195
22979,-2.170
22980,-2.150
22981,-2.130
22982,-2.100
22983,-2.085
22984,-2.090
22985,-2.100
22986,-2.130
22987,-2.165
22988,-2.210
22989,-2.245
22990,-2.290
22991,-2.335
22992,-2.365
22993,-2.400
22994,-2.430
22995,-2.445
22996,-2.465
22997,-2.480
22998,-2.480
22999,-2.485
23000,-2.485
23001,-2.490
23002,-2.495
23003,-2.495
23004,-2.490
23005,-2.505
23006,-2.490
23007,-2.490
23008,-2.480
23009,-2.485
23010,-2.490
23011,-2.480
23012,-2.480
23013,-2.475
23014,-2.475
23015,-2.480
23016,-2.475
23017,-2.475
23018,-2.480
23019,-2.475
23020,-2.475
23021,-2.475
23022,-2.475
23023,-2.470
23024,-2.470
23025,-2.475
23026,-2.470
23027,-2.475
23028,-2.475
23029,-2.475
23030,-2.470
23031,-2.475
23032,-2.475
23033,-2.475
23034,-2.475
23035,-2.475
23036,-2.475
23037,-2.470
23038,-2.465
23039,-2.470
23040,-2.450
23041,-2.445
23042,-2.435
23043,-2.420
23044,-2.400
23045,-2.385
23046,-2.390
23047,-2.400
23048,-2.375
23049,-2.365
23050,-2.345
23051,-2.325
23052,-2.300
23053,-2.300
23054,-2.310
23055,-2.315
23056,-2.325
23057,-2.330
23058,-2.350
23059,-2.375
23060,-2.400
23061,-2.435
23062,-2.470
23063,-2.485
23064,-2.495
23065,-2.505
23066,-2.510
23067,-2.515
23068,-2.520
23069,-2.520
23070,-2.520
23071,-2.530
23072,-2.525
23073,-2.525
23074,-2.510
23075,-2.510
23076,-2.510
23077,-2.505
23078,-2.505
23079,-2.495
23080,-2.510
23081,-2.520
23082,-2.505
23083,-2.465
23084,-2.335
23085,-2.105
23086,-1.750
23087,-1.340
23088,-0.995
23089,-0.865
23090,-1.030
23091,-1.430
23092,-1.960
23093,-2.425
23094,-2.705
23095,-2.725
23096,-2.645
23097,-2.545
23098,-2.490
23099,-2.480
23100,-2.475
23101,-2.485
23102,-2.495
23103,-2.505
23104,-2.505
23105,-2.505
23106,-2.500
23107,-2.505
23108,-2.495
23109,-2.500
23110,-2.495
23111,-2.490
23112,-2.490
23113,-2.485
23114,-2.485
23115,-2.485
23116,-2.475
23117,-2.475
23118,-2.470
23119,-2.470
23120,-2.465
23121,-2.455
23122,-2.450
23123,-2.450
23124,-2.445
23125,-2.435
23126,-2.435
23127,-2.435
23128,-2.435
23129,-2.420
23130,-2.420
23131,-2.405
23132,-2.400
23133,-2.390
23134,-2.375
23135,-2.365
23136,-2.340
23137,-2.345
23138,-2.335
23139,-2.315
23140,-2.305
23141,-2.280
23142,-2.275
23143,-2.250
23144,-2.245
23145,-2.220
23146,-2.210
23147,-2.195
23148,-2.165
23149,-2.140
23150,-2.115
23151,-2.095
23152,-2.080
23153,-2.070
23154,-2.085
23155,-2.105
23156,-2.135
23157,-2.175
23158,-2.215
23159,-2.265
23160,-2.300
23161,-2.335
23162,-2.360
23163,-2.385
23164,-2.400
23165,-2.420
23166,-2.430
23167,-2.445
23168,-2.450
23169,-2.460
23170,-2.465
23171,-2.455
23172,-2.460
23173,-2.470
23174,-2.465
23175,-2.470
23176,-2.465
23177,-2.460
23178,-2.470
23179,-2.455
23180,-2.455
23181,-2.450
23182,-2.450
23183,-2.455
23184,-2.450
23185,-2.450
23186,-2.450
23187,-2.450
23188,-2.450
23189,-2.450
23190,-2.445
23191,-2.435
23192,-2.435
23193,-2.440
23194,-2.435
23195,-2.440
23196,-2.440
23197,-2.450
23198,-2.445
23199,-2.445
23200,-2.445
23201,-2.445
23202,-2.445
23203,-2.450
23204,-2.450
23205,-2.455
23206,-2.450
23207,-2.450
23208,-2.445
23209,-2.445
23210,-2.420
23211,-2.420
23212,-2.400
23213,-2.390
23214,-2.370
23215,-2.365
23216,-2.365
23217,-2.355
23218,-2.360
23219,-2.340
23220,-2.320
23221,-2.300
23222,-2.295
23223,-2.295
23224,-2.295
23225,-2.285
23226,-2.300
23227,-2.305
23228,-2.335
23229,-2.360
23230,-2.400
23231,-2.430
23232,-2.455
23233,-2.475
23234,-2.480
23235,-2.490
23236,-2.495
23237,-2.500
23238,-2.500
23239,-2.505
23240,-2.505
23241,-2.505
23242,-2.500
23243,-2.500
23244,-2.495
23245,-2.500
23246,-2.495
23247,-2.495
23248,-2.490
23249,-2.485
23250,-2.490
23251,-2.495
23252,-2.485
23253,-2.445
23254,-2.340
23255,-2.135
23256,-1.795
23257,-1.395
23258,-1.045
23259,-0.895
23260,-1.060
23261,-1.465
23262,-1.995
23263,-2.420
23264,-2.635
23265,-2.650
23266,-2.570
23267,-2.505
23268,-2.450
23269,-2.450
23270,-2.465
23271,-2.480
23272,-2.505
23273,-2.495
23274,-2.495
23275,-2.495
23276,-2.495
23277,-2.485
23278,-2.480
23279,-2.475
23280,-2.475
23281,-2.475
23282,-2.475
23283,-2.475
23284,-2.465
23285,-2.465
23286,-2.465
23287,-2.460
23288,-2.455
23289,-2.455
23290,-2.450
23291,-2.450
23292,-2.445
23293,-2.435
23294,-2.435
23295,-2.430
23296,-2.425
23297,-2.420
23298,-2.415
23299,-2.400
23300,-2.400
23301,-2.395
23302,-2.385
23303,-2.375
23304,-2.365
23305,-2.355
23306,-2.340
23307,-2.335
23308,-2.320
23309,-2.300
23310,-2.295
23311,-2.275
23312,-2.265
23313,-2.240
23314,-2.215
23315,-2.205
23316,-2.195
23317,-2.175
23318,-2.150
23319,-2.130
23320,-2.115
23321,-2.085
23322,-2.065
23323,-2.060
23324,-2.060
23325,-2.085
23326,-2.120
23327,-2.160
23328,-2.200
23329,-2.240
23330,-2.280
23331,-2.315
23332,-2.350
23333,-2.375
23334,-2.400
23335,-2.415
23336,-2.425
23337,-2.425
23338,-2.435
23339,-2.435
23340,-2.445
23341,-2.445
23342,-2.445
23343,-2.445
23344,-2.435
23345,-2.445
23346,-2.440
23347,-2.435
23348,-2.440
23349,-2.435
23350,-2.435
23351,-2.435
23352,-2.435
23353,-2.435
23354,-2.435
23355,-2.435
23356,-2.440
23357,-2.425
23358,-2.430
23359,-2.435
23360,-2.435
23361,-2.445
23362,-2.430
23363,-2.435
23364,-2.435
23365,-2.435
23366,-2.435
23367,-2.435
23368,-2.435
23369,-2.435
23370,-2.435
23371,-2.435
23372,-2.430
23373,-2.435
23374,-2.435
23375,-2.445
23376,-2.445
23377,-2.440
23378,-2.435
23379,-2.430
23380,-2.425
23381,-2.415
23382,-2.400
23383,-2.390
23384,-2.370
23385,-2.365
23386,-2.355
23387,-2.350
23388,-2.350
23389,-2.340
23390,-2.330
23391,-2.315
23392,-2.300
23393,-2.290
23394,-2.285
23395,-2.285
23396,-2.290
23397,-2.300
23398,-2.315
23399,-2.345
23400,-2.370
23401,-2.415
23402,-2.435
23403,-2.465
23404,-2.470
23405,-2.475
23406,-2.485
23407,-2.490
23408,-2.495
23409,-2.490
23410,-2.490
23411,-2.495
23412,-2.495
23413,-2.500
23414,-2.495
23415,-2.490
23416,-2.480
23417,-2.485
23418,-2.470
23419,-2.470
23420,-2.475
23421,-2.480
23422,-2.475
23423,-2.435
23424,-2.340
23425,-2.130
23426,-1.805
23427,-1.415
23428,-1.080
23429,-0.960
23430,-1.140
23431,-1.510
23432,-1.975
23433,-2.385
23434,-2.575
23435,-2.590
23436,-2.535
23437,-2.475
23438,-2.435
23439,-2.445
23440,-2.465
23441,-2.470
23442,-2.465
23443,-2.470
23444,-2.475
23445,-2.485
23446,-2.475
23447,-2.480
23448,-2.470
23449,-2.470
23450,-2.465
23451,-2.455
23452,-2.450
23453,-2.450
23454,-2.450
23455,-2.450
23456,-2.450
23457,-2.445
23458,-2.445
23459,-2.445
23460,-2.435
23461,-2.435
23462,-2.435
23463,-2.420
23464,-2.420
23465,-2.415
23466,-2.400
23467,-2.400
23468,-2.400
23469,-2.390
23470,-2.385
23471,-2.370
23472,-2.365
23473,-2.360
23474,-2.340
23475,-2.335
23476,-2.325
23477,-2.315
23478,-2.300
23479,-2.280
23480,-2.275
23481,-2.250
23482,-2.240
23483,-2.220
23484,-2.205
23485,-2.190
23486,-2.175
23487,-2.145
23488,-2.130
23489,-2.110
23490,-2.090
23491,-2.065
23492,-2.045
23493,-2.045
23494,-2.050
23495,-2.070
23496,-2.110
23497,-2.155
23498,-2.195
23499,-2.245
23500,-2.280
23501,-2.315
23502,-2.335
23503,-2.365
23504,-2.385
23505,-2.405
23506,-2.405
23507,-2.420
23508,-2.425
23509,-2.425
23510,-2.430
23511,-2.435
23512,-2.435
23513,-2.425
23514,-2.430
23515,-2.425
23516,-2.425
23517,-2.425
23518,-2.425
23519,-2.435
23520,-2.425
23521,-2.425
23522,-2.420
23523,-2.420
23524,-2.420
23525,-2.420
23526,-2.415
23527,-2.420
23528,-2.420
23529,-2.430
23530,-2.420
23531,-2.415
23532,-2.405
23533,-2.415
23534,-2.430
23535,-2.420
23536,-2.420
23537,-2.420
23538,-2.420
23539,-2.420
23540,-2.420
23541,-2.420
23542,-2.420
23543,-2.430
23544,-2.425
23545,-2.420
23546,-2.420
23547,-2.420
23548,-2.425
23549,-2.420
23550,-2.420
23551,-2.405
23552,-2.385
23553,-2.380
23554,-2.365
23555,-2.360
23556,-2.345
23557,-2.340
23558,-2.335
23559,-2.345
23560,-2.325
23561,-2.300
23562,-2.280
23563,-2.265
23564,-2.265
23565,-2.275
23566,-2.280
23567,-2.295
23568,-2.305
23569,-2.335
23570,-2.350
23571,-2.375
23572,-2.415
23573,-2.435
