'sample interval','V4'
23640,6.995
23641,6.990
23642,7.025
23643,7.015
23644,7.025
23645,7.015
23646,7.025
23647,7.015
23648,7.005
23649,7.015
23650,7.025
23651,7.025
23652,7.025
23653,7.030
23654,7.030
23655,7.040
23656,7.025
23657,7.025
23658,7.050
23659,7.050
23660,7.050
23661,7.040
23662,7.050
23663,7.055
23664,7.065
23665,7.065
23666,7.075
23667,7.080
23668,7.080
23669,7.115
23670,7.105
23671,7.115
23672,7.115
23673,7.115
23674,7.125
23675,7.125
23676,7.135
23677,7.140
23678,7.150
23679,7.150
23680,7.165
23681,7.185
23682,7.175
23683,7.185
23684,7.175
23685,7.220
23686,7.190
23687,7.190
23688,7.185
23689,7.190
23690,7.185
23691,7.190
23692,7.165
23693,7.160
23694,7.150
23695,7.125
23696,7.115
23697,7.105
23698,7.075
23699,7.050
23700,7.025
23701,7.015
23702,6.980
23703,6.965
23704,6.930
23705,6.915
23706,6.905
23707,6.885
23708,6.860
23709,6.870
23710,6.860
23711,6.870
23712,6.845
23713,6.860
23714,6.880
23715,6.885
23716,6.905
23717,6.915
23718,6.940
23719,6.940
23720,6.945
23721,6.955
23722,6.965
23723,6.970
23724,6.980
23725,6.980
23726,6.990
23727,6.990
23728,7.025
23729,6.995
23730,6.995
23731,7.005
23732,6.990
23733,6.995
23734,7.015
23735,6.995
23736,7.005
23737,6.995
23738,7.005
23739,6.995
23740,7.015
23741,7.015
23742,7.005
23743,7.005
23744,7.030
23745,6.995
23746,6.995
23747,7.005
23748,6.995
23749,6.995
23750,6.990
23751,6.995
23752,6.990
23753,6.980
23754,6.990
23755,6.990
23756,6.980
23757,6.970
23758,6.970
23759,6.970
23760,6.965
23761,6.970
23762,6.970
23763,6.970
23764,6.970
23765,6.965
23766,6.970
23767,6.970
23768,6.965
23769,6.965
23770,6.955
23771,6.915
23772,6.965
23773,6.955
23774,6.945
23775,6.945
23776,6.945
23777,6.945
23778,6.940
23779,6.940
23780,6.945
23781,6.930
23782,6.955
23783,6.940
23784,6.930
23785,6.920
23786,6.940
23787,6.905
23788,6.930
23789,6.940
23790,6.940
23791,6.930
23792,6.945
23793,6.930
23794,6.945
23795,6.930
23796,6.930
23797,6.940
23798,6.930
23799,6.940
23800,6.920
23801,6.930
23802,6.920
23803,6.915
23804,6.930
23805,6.920
23806,6.930
23807,6.920
23808,6.930
23809,6.920
23810,6.920
23811,6.915
23812,6.930
23813,6.930
23814,6.905
23815,6.930
23816,6.930
23817,6.920
23818,6.940
23819,6.915
23820,6.920
23821,6.920
23822,6.930
23823,6.930
23824,6.930
23825,6.930
23826,6.930
23827,6.930
23828,6.930
23829,6.920
23830,6.885
23831,6.905
23832,6.920
23833,6.915
23834,6.920
23835,6.915
23836,6.930
23837,6.930
23838,6.940
23839,6.945
23840,6.940
23841,6.930
23842,6.945
23843,6.955
23844,6.965
23845,6.965
23846,6.945
23847,6.990
23848,6.995
23849,6.990
23850,6.970
23851,6.980
23852,6.980
23853,6.995
23854,6.965
23855,6.955
23856,6.940
23857,6.930
23858,6.930
23859,6.915
23860,6.930
23861,6.930
23862,6.920
23863,6.930
23864,6.915
23865,6.915
23866,6.915
23867,6.920
23868,6.915
23869,6.930
23870,6.930
23871,6.930
23872,6.945
23873,6.930
23874,6.930
23875,6.940
23876,6.945
23877,6.955
23878,6.940
23879,6.955
23880,6.945
23881,6.970
23882,7.030
23883,7.190
23884,7.395
23885,7.625
23886,7.830
23887,7.915
23888,7.905
23889,7.915
23890,7.830
23891,7.615
23892,7.115
23893,6.640
23894,6.615
23895,6.720
23896,6.770
23897,6.820
23898,6.860
23899,6.895
23900,6.920
23901,6.930
23902,6.945
23903,6.945
23904,6.970
23905,6.955
23906,6.970
23907,6.970
23908,6.980
23909,6.970
23910,6.980
23911,6.970
23912,6.995
23913,6.980
23914,6.980
23915,6.970
23916,6.995
23917,6.995
23918,6.995
23919,6.990
23920,6.990
23921,6.995
23922,6.995
23923,7.005
23924,7.015
23925,7.005
23926,7.015
23927,7.015
23928,7.015
23929,7.015
23930,7.015
23931,7.005
23932,7.040
23933,7.025
23934,7.025
23935,7.025
23936,7.025
23937,7.050
23938,7.050
23939,7.050
23940,7.050
23941,7.050
23942,7.050
23943,7.075
23944,7.065
23945,7.065
23946,7.065
23947,7.075
23948,7.105
23949,7.090
23950,7.090
23951,7.115
23952,7.115
23953,7.115
23954,7.125
23955,7.125
23956,7.135
23957,7.135
23958,7.125
23959,7.135
23960,7.135
23961,7.135
23962,7.135
23963,7.125
23964,7.140
23965,7.115
23966,7.115
23967,7.100
23968,7.080
23969,7.065
23970,7.065
23971,7.050
23972,7.025
23973,6.995
23974,6.970
23975,6.970
23976,6.945
23977,6.930
23978,6.930
23979,6.915
23980,6.885
23981,6.895
23982,6.885
23983,6.885
23984,6.895
23985,6.915
23986,6.915
23987,6.920
23988,6.920
23989,6.930
23990,6.945
23991,6.915
23992,6.945
23993,6.945
23994,6.955
23995,6.955
23996,6.965
23997,6.970
23998,6.965
23999,6.965
24000,6.965
24001,6.965
24002,6.965
24003,6.970
24004,6.970
24005,6.965
24006,6.970
24007,6.940
24008,6.970
24009,6.970
24010,6.970
24011,6.970
24012,6.965
24013,6.965
24014,6.965
24015,6.965
24016,6.970
24017,6.965
24018,6.965
24019,6.955
24020,6.965
24021,6.955
24022,6.965
24023,6.945
24024,6.965
24025,6.945
24026,6.945
24027,6.945
24028,6.945
24029,6.930
24030,6.940
24031,6.940
24032,6.930
24033,6.930
24034,6.920
24035,6.930
24036,6.920
24037,6.930
24038,6.920
24039,6.915
24040,6.930
24041,6.930
24042,6.930
24043,6.930
24044,6.930
24045,6.940
24046,6.920
24047,6.920
24048,6.905
24049,6.915
24050,6.880
24051,6.920
24052,6.915
24053,6.920
24054,6.920
24055,6.915
24056,6.915
24057,6.915
24058,6.915
24059,6.915
24060,6.915
24061,6.915
24062,6.915
24063,6.915
24064,6.905
24065,6.915
24066,6.885
24067,6.930
24068,6.930
24069,6.940
24070,6.945
24071,6.945
24072,6.940
24073,6.945
24074,6.945
24075,6.955
24076,6.970
24077,6.990
24078,7.015
24079,6.990
24080,6.980
24081,6.970
24082,6.990
24083,6.980
24084,6.965
24085,6.965
24086,6.965
24087,6.945
24088,6.930
24089,6.920
24090,6.920
24091,6.920
24092,6.920
24093,6.880
24094,6.915
24095,6.915
24096,6.915
24097,6.905
24098,6.915
24099,6.915
24100,6.905
24101,6.915
24102,6.905
24103,6.915
24104,6.945
24105,6.920
24106,6.930
24107,6.930
24108,6.940
24109,6.915
24110,6.945
24111,6.930
24112,6.955
24113,7.005
24114,7.100
24115,7.285
24116,7.490
24117,7.725
24118,7.860
24119,7.885
24120,7.835
24121,7.795
24122,7.625
24123,7.175
24124,6.675
24125,6.575
24126,6.675
24127,6.725
24128,6.775
24129,6.830
24130,6.860
24131,6.905
24132,6.920
24133,6.940
24134,6.955
24135,6.970
24136,6.970
24137,6.970
24138,6.965
24139,6.970
24140,6.970
24141,6.965
24142,6.970
24143,6.970
24144,6.970
24145,6.990
24146,6.970
24147,6.980
24148,6.995
24149,6.990
24150,6.990
24151,6.990
24152,7.030
24153,6.995
24154,7.005
24155,7.015
24156,6.995
24157,7.015
24158,7.015
24159,7.025
24160,7.030
24161,7.025
24162,7.015
24163,7.025
24164,7.040
24165,7.030
24166,7.030
24167,7.025
24168,7.080
24169,7.050
24170,7.055
24171,7.065
24172,7.055
24173,7.055
24174,7.080
24175,7.080
24176,7.080
24177,7.090
24178,7.100
24179,7.115
24180,7.115
24181,7.125
24182,7.135
24183,7.125
24184,7.140
24185,7.150
24186,7.150
24187,7.160
24188,7.160
24189,7.160
24190,7.160
24191,7.165
24192,7.150
24193,7.150
24194,7.140
24195,7.175
24196,7.140
24197,7.140
24198,7.125
24199,7.105
24200,7.105
24201,7.080
24202,7.065
24203,7.030
24204,7.025
24205,6.990
24206,6.980
24207,6.965
24208,6.955
24209,6.930
24210,6.915
24211,6.885
24212,6.905
24213,6.905
24214,6.905
24215,6.915
24216,6.915
24217,6.920
24218,6.920
24219,6.930
24220,6.945
24221,6.930
24222,6.930
24223,6.955
24224,6.955
24225,6.955
24226,6.965
24227,6.930
24228,6.965
24229,6.945
24230,6.955
24231,6.965
24232,6.965
24233,6.965
24234,6.965
24235,6.965
24236,6.965
24237,6.970
24238,6.965
24239,6.955
24240,6.965
24241,6.965
24242,6.955
24243,6.945
24244,6.955
24245,6.965
24246,6.955
24247,6.965
24248,6.965
24249,6.955
24250,6.955
24251,6.965
24252,6.965
24253,6.955
24254,6.915
24255,6.940
24256,6.940
24257,6.930
24258,6.930
24259,6.920
24260,6.930
24261,6.920
24262,6.920
24263,6.915
24264,6.930
24265,6.930
24266,6.915
24267,6.915
24268,6.905
24269,6.915
24270,6.880
24271,6.915
24272,6.895
24273,6.885
24274,6.895
24275,6.905
24276,6.905
24277,6.895
24278,6.895
24279,6.885
24280,6.895
24281,6.880
24282,6.885
24283,6.885
24284,6.880
24285,6.895
24286,6.880
24287,6.895
24288,6.880
24289,6.885
24290,6.885
24291,6.885
24292,6.880
24293,6.885
24294,6.880
24295,6.885
24296,6.885
24297,6.885
24298,6.885
24299,6.880
24300,6.885
24301,6.885
24302,6.880
24303,6.885
24304,6.895
24305,6.880
24306,6.885
24307,6.885
24308,6.885
24309,6.885
24310,6.885
24311,6.885
24312,6.885
24313,6.845
24314,6.885
24315,6.885
24316,6.885
24317,6.895
24318,6.880
24319,6.885
24320,6.885
24321,6.885
24322,6.885
24323,6.895
24324,6.895
24325,6.885
24326,6.885
24327,6.885
24328,6.895
24329,6.855
24330,6.880
24331,6.880
24332,6.885
24333,6.885
24334,6.885
24335,6.885
24336,6.885
24337,6.885
24338,6.885
24339,6.885
24340,6.880
24341,6.880
24342,6.880
24343,6.880
24344,6.880
24345,6.880
24346,6.885
24347,6.880
24348,6.880
24349,6.895
24350,6.885
24351,6.885
24352,6.885
24353,6.885
24354,6.885
24355,6.895
24356,6.860
24357,6.880
24358,6.885
24359,6.880
24360,6.895
24361,6.870
24362,6.880
24363,6.885
24364,6.880
24365,6.880
24366,6.885
24367,6.915
24368,6.880
24369,6.880
24370,6.880
24371,6.880
24372,6.845
24373,6.880
24374,6.880
24375,6.870
24376,6.880
24377,6.880
24378,6.885
24379,6.880
24380,6.880
24381,6.880
24382,6.880
24383,6.860
24384,6.880
24385,6.870
24386,6.880
24387,6.880
24388,6.845
24389,6.880
24390,6.880
24391,6.880
24392,6.880
24393,6.880
24394,6.880
24395,6.880
24396,6.880
24397,6.880
24398,6.885
24399,6.885
24400,6.880
24401,6.880
24402,6.880
24403,6.885
24404,6.870
24405,6.885
24406,6.885
24407,6.885
24408,6.895
24409,6.885
24410,6.885
24411,6.885
24412,6.880
24413,6.885
24414,6.895
24415,6.855
24416,6.885
24417,6.885
24418,6.905
24419,6.895
24420,6.885
24421,6.895
24422,6.895
24423,6.895
24424,6.895
24425,6.915
24426,6.915
24427,6.885
24428,6.905
24429,6.915
24430,6.915
24431,6.870
24432,6.895
24433,6.905
24434,6.915
24435,6.915
24436,6.915
24437,6.915
24438,6.895
24439,6.915
24440,6.905
24441,6.915
24442,6.915
24443,6.920
24444,6.915
24445,6.915
24446,6.930
24447,6.915
24448,6.930
24449,6.920
24450,6.920
24451,6.915
24452,6.920
24453,6.920
24454,6.920
24455,6.920
24456,6.920
24457,6.920
24458,6.930
24459,6.930
24460,6.945
24461,6.945
24462,6.945
24463,6.945
24464,6.955
24465,6.945
24466,6.945
24467,6.955
24468,6.980
24469,6.995
24470,7.005
24471,6.995
24472,6.980
24473,6.980
24474,6.955
24475,6.990
24476,6.970
24477,6.965
24478,6.965
24479,6.945
24480,6.955
24481,6.945
24482,6.940
24483,6.940
24484,6.930
24485,6.920
24486,6.920
24487,6.915
24488,6.915
24489,6.930
24490,6.895
24491,6.930
24492,6.930
24493,6.940
24494,6.945
24495,6.940
24496,6.945
24497,6.945
24498,6.955
24499,6.970
24500,6.965
24501,6.955
24502,6.990
24503,7.050
24504,7.190
24505,7.385
24506,7.625
24507,7.860
24508,7.920
24509,7.920
24510,7.895
24511,7.810
24512,7.515
24513,6.980
24514,6.615
24515,6.675
24516,6.775
24517,6.775
24518,6.845
24519,6.885
24520,6.915
24521,6.930
24522,6.930
24523,6.955
24524,6.965
24525,6.965
24526,6.970
24527,6.970
24528,6.990
24529,6.965
24530,6.965
24531,6.970
24532,6.970
24533,6.945
24534,6.965
24535,6.970
24536,6.970
24537,6.965
24538,6.970
24539,6.980
24540,6.995
24541,6.980
24542,6.990
24543,6.970
24544,6.990
24545,7.005
24546,6.990
24547,6.990
24548,6.990
24549,7.030
24550,7.005
24551,7.005
24552,7.015
24553,7.015
24554,7.005
24555,7.025
24556,7.025
24557,7.030
24558,7.025
24559,7.025
24560,7.030
24561,7.050
24562,7.050
24563,7.050
24564,7.040
24565,7.055
24566,7.055
24567,7.055
24568,7.065
24569,7.065
24570,7.080
24571,7.090
24572,7.090
24573,7.100
24574,7.100
24575,7.105
24576,7.140
24577,7.115
24578,7.125
24579,7.125
24580,7.115
24581,7.135
24582,7.125
24583,7.125
24584,7.115
24585,7.115
24586,7.100
24587,7.105
24588,7.100
24589,7.080
24590,7.055
24591,7.050
24592,7.055
24593,7.015
24594,6.995
24595,6.970
24596,6.965
24597,6.940
24598,6.920
24599,6.915
24600,6.895
24601,6.885
24602,6.880
24603,6.880
24604,6.870
24605,6.880
24606,6.885
24607,6.885
24608,6.895
24609,6.915
24610,6.920
24611,6.940
24612,6.945
24613,6.955
24614,6.955
24615,6.965
24616,6.965
24617,6.980
24618,6.995
24619,7.005
24620,6.995
24621,6.995
24622,7.015
24623,7.005
24624,7.025
24625,7.015
24626,7.015
24627,7.005
24628,7.015
24629,7.005
24630,7.015
24631,7.025
24632,7.005
24633,7.005
24634,6.995
24635,7.050
24636,7.015
24637,7.015
24638,6.995
24639,7.005
24640,7.005
24641,7.005
24642,6.995
24643,6.995
24644,6.995
24645,6.995
24646,6.990
24647,6.990
24648,6.980
24649,6.980
24650,6.980
24651,6.930
24652,6.965
24653,6.965
24654,6.965
24655,6.955
24656,6.965
24657,6.945
24658,6.965
24659,6.955
24660,6.945
24661,6.965
24662,6.945
24663,6.940
24664,6.945
24665,6.945
24666,6.940
24667,6.920
24668,6.945
24669,6.930
24670,6.930
24671,6.940
24672,6.930
24673,6.920
24674,6.920
24675,6.930
24676,6.920
24677,6.920
24678,6.885
24679,6.920
24680,6.920
24681,6.920
24682,6.915
24683,6.915
24684,6.915
24685,6.920
24686,6.920
24687,6.920
24688,6.920
24689,6.940
24690,6.905
24691,6.920
24692,6.905
24693,6.915
24694,6.880
24695,6.915
24696,6.905
24697,6.920
24698,6.920
24699,6.920
24700,6.915
24701,6.905
24702,6.905
24703,6.915
24704,6.905
24705,6.905
24706,6.905
24707,6.915
24708,6.905
24709,6.905
24710,6.885
24711,6.915
24712,6.895
24713,6.915
24714,6.915
24715,6.915
24716,6.905
24717,6.915
24718,6.905
24719,6.915
24720,6.915
24721,6.895
24722,6.915
24723,6.915
24724,6.905
24725,6.895
24726,6.885
24727,6.915
24728,6.895
24729,6.895
24730,6.895
24731,6.905
24732,6.905
24733,6.915
24734,6.915
24735,6.915
24736,6.915
24737,6.860
24738,6.915
24739,6.915
24740,6.915
24741,6.915
24742,6.895
24743,6.915
24744,6.905
24745,6.920
24746,6.915
24747,6.915
24748,6.930
24749,6.915
24750,6.905
24751,6.915
24752,6.930
24753,6.880
24754,6.905
24755,6.920
24756,6.905
24757,6.915
24758,6.905
24759,6.920
24760,6.905
24761,6.915
24762,6.930
24763,6.920
24764,6.920
24765,6.905
24766,6.915
24767,6.915
24768,6.930
24769,6.895
24770,6.915
24771,6.920
24772,6.915
24773,6.915
24774,6.920
24775,6.920
24776,6.930
24777,6.915
24778,6.915
24779,6.920
24780,6.915
24781,6.920
24782,6.915
24783,6.920
24784,6.920
24785,6.915
24786,6.920
24787,6.920
24788,6.915
24789,6.930
24790,6.920
24791,6.920
24792,6.915
24793,6.930
24794,6.915
24795,6.920
24796,6.885
24797,6.920
24798,6.915
24799,6.920
24800,6.920
24801,6.915
24802,6.930
24803,6.920
24804,6.920
24805,6.930
24806,6.930
24807,6.930
24808,6.945
24809,6.930
24810,6.930
24811,6.930
24812,6.895
24813,6.930
24814,6.920
24815,6.920
24816,6.920
24817,6.930
24818,6.940
24819,6.930
24820,6.920
24821,6.930
24822,6.930
24823,6.930
24824,6.940
24825,6.940
24826,6.940
24827,6.945
24828,6.930
24829,6.940
24830,6.945
24831,6.945
24832,6.945
24833,6.945
24834,6.945
24835,6.940
24836,6.945
24837,6.940
24838,6.945
24839,6.915
24840,6.945
24841,6.945
24842,6.945
24843,6.955
24844,6.945
24845,6.965
24846,6.965
24847,6.970
24848,6.970
24849,6.970
24850,6.995
24851,6.970
24852,6.990
24853,6.995
24854,7.015
24855,7.050
24856,7.015
24857,7.005
24858,6.995
24859,7.005
24860,7.015
24861,7.015
24862,7.005
24863,6.990
24864,6.980
24865,6.965
24866,6.965
24867,6.955
24868,6.965
24869,6.955
24870,6.955
24871,6.940
24872,6.955
24873,6.970
24874,6.955
24875,6.955
24876,6.965
24877,6.965
24878,6.955
24879,6.970
24880,6.970
24881,6.970
24882,6.970
24883,6.990
24884,6.980
24885,6.980
24886,6.970
24887,6.995
24888,7.040
24889,7.160
24890,7.360
24891,7.575
24892,7.785
24893,7.915
24894,7.940
24895,7.915
24896,7.870
24897,7.700
24898,7.300
24899,6.785
24900,6.640
24901,6.760
24902,6.820
24903,6.845
24904,6.885
24905,6.915
24906,6.945
24907,6.970
24908,6.970
24909,6.980
24910,7.005
24911,7.005
24912,6.990
24913,6.970
24914,7.025
24915,6.990
24916,6.995
24917,6.995
24918,6.995
24919,7.005
24920,6.995
24921,7.005
24922,6.995
24923,6.990
24924,6.995
24925,6.995
24926,7.005
24927,6.995
24928,7.015
24929,7.005
24930,7.025
24931,7.015
24932,7.015
24933,7.015
24934,7.015
24935,7.015
24936,7.030
24937,7.030
24938,7.030
24939,7.030
24940,7.015
24941,7.050
24942,7.030
24943,7.050
24944,7.050
24945,7.050
24946,7.065
24947,7.065
24948,7.065
24949,7.065
24950,7.065
24951,7.065
24952,7.080
24953,7.080
24954,7.090
24955,7.090
24956,7.100
24957,7.125
24958,7.115
24959,7.115
24960,7.115
24961,7.115
24962,7.135
24963,7.140
24964,7.125
24965,7.135
24966,7.135
24967,7.125
24968,7.135
24969,7.135
24970,7.140
24971,7.125
24972,7.115
24973,7.150
24974,7.115
24975,7.100
24976,7.075
24977,7.055
24978,7.030
24979,7.030
24980,7.015
24981,6.990
24982,6.970
24983,6.945
24984,6.930
24985,6.915
24986,6.895
24987,6.895
24988,6.880
24989,6.870
24990,6.880
24991,6.880
24992,6.880
24993,6.880
24994,6.885
24995,6.895
24996,6.895
24997,6.915
24998,6.930
24999,6.945
25000,6.930
25001,6.970
25002,6.965
25003,6.970
25004,6.970
25005,6.965
25006,6.970
25007,6.970
25008,6.980
25009,6.980
25010,6.970
25011,6.990
25012,6.980
25013,6.990
25014,6.990
25015,6.990
25016,7.015
25017,6.990
25018,6.990
25019,6.990
25020,6.980
25021,6.995
25022,6.980
25023,6.990
25024,6.980
25025,6.990
25026,6.970
25027,6.965
25028,6.980
25029,6.965
25030,6.965
25031,6.965
25032,6.940
25033,6.955
25034,6.955
25035,6.955
25036,6.940
25037,6.945
25038,6.945
25039,6.945
25040,6.930
25041,6.930
25042,6.930
25043,6.920
25044,6.920
25045,6.930
25046,6.930
25047,6.920
25048,6.915
25049,6.920
25050,6.920
25051,6.920
25052,6.930
25053,6.920
25054,6.920
25055,6.920
25056,6.930
25057,6.915
25058,6.920
25059,6.885
25060,6.930
25061,6.920
25062,6.915
25063,6.920
25064,6.895
25065,6.915
25066,6.905
25067,6.915
25068,6.915
25069,6.915
25070,6.915
25071,6.915
25072,6.905
25073,6.915
25074,6.915
25075,6.880
25076,6.905
25077,6.915
25078,6.895
25079,6.915
25080,6.915
25081,6.915
25082,6.915
25083,6.915
25084,6.905
25085,6.915
25086,6.895
25087,6.905
25088,6.895
25089,6.895
25090,6.915
25091,6.895
25092,6.895
25093,6.915
25094,6.915
25095,6.915
25096,6.905
25097,6.895
25098,6.915
25099,6.905
25100,6.905
25101,6.915
25102,6.915
25103,6.920
25104,6.905
25105,6.915
25106,6.895
25107,6.895
25108,6.895
25109,6.895
25110,6.895
25111,6.915
25112,6.905
25113,6.895
25114,6.895
25115,6.905
25116,6.895
25117,6.895
25118,6.860
25119,6.915
25120,6.895
25121,6.915
25122,6.895
25123,6.895
25124,6.905
25125,6.895
25126,6.915
25127,6.895
25128,6.915
25129,6.895
25130,6.915
25131,6.905
25132,6.895
25133,6.895
25134,6.880
25135,6.915
25136,6.915
25137,6.895
25138,6.915
25139,6.915
25140,6.905
25141,6.915
25142,6.915
25143,6.915
25144,6.905
25145,6.915
25146,6.915
25147,6.915
25148,6.915
25149,6.940
25150,6.915
25151,6.930
25152,6.920
25153,6.930
25154,6.930
25155,6.940
25156,6.940
25157,6.965
25158,6.970
25159,6.965
25160,6.970
25161,6.930
25162,6.965
25163,6.970
25164,6.970
25165,6.970
25166,6.945
25167,6.940
25168,6.930
25169,6.915
25170,6.915
25171,6.915
25172,6.945
25173,6.915
25174,6.915
25175,6.915
25176,6.915
25177,6.870
25178,6.915
25179,6.915
25180,6.895
25181,6.915
25182,6.915
25183,6.915
25184,6.915
25185,6.930
25186,6.930
25187,6.940
25188,6.920
25189,6.945
25190,6.955
25191,6.990
25192,7.015
25193,7.135
25194,7.270
25195,7.455
25196,7.640
25197,7.830
25198,7.880
25199,7.860
25200,7.785
25201,7.665
25202,7.360
25203,6.870
25204,6.615
25205,6.660
25206,6.720
25207,6.795
25208,6.820
25209,6.855
25210,6.895
25211,6.940
25212,6.945
25213,6.965
25214,6.980
25215,6.990
25216,6.995
25217,6.990
25218,6.990
25219,6.970
25220,7.030
25221,7.005
25222,7.005
25223,7.005
25224,6.995
25225,7.005
25226,6.995
25227,7.005
25228,6.995
25229,6.995
25230,6.995
25231,7.015
25232,7.015
25233,7.025
25234,7.025
25235,7.015
25236,7.050
25237,7.030
25238,7.050
25239,7.050
25240,7.040
25241,7.050
25242,7.050
25243,7.050
25244,7.050
25245,7.055
25246,7.050
25247,7.065
25248,7.065
25249,7.080
25250,7.090
25251,7.080
25252,7.100
25253,7.100
25254,7.105
25255,7.105
25256,7.115
25257,7.115
25258,7.135
25259,7.135
25260,7.150
25261,7.150
25262,7.150
25263,7.185
25264,7.175
25265,7.185
25266,7.185
25267,7.190
25268,7.210
25269,7.210
25270,7.220
25271,7.210
25272,7.200
25273,7.210
25274,7.200
25275,7.200
25276,7.190
25277,7.185
25278,7.165
25279,7.185
25280,7.135
25281,7.115
25282,7.100
25283,7.075
25284,7.055
25285,7.030
25286,7.005
25287,6.990
25288,6.965
25289,6.940
25290,6.920
25291,6.915
25292,6.905
25293,6.880
25294,6.885
25295,6.845
25296,6.880
25297,6.880
25298,6.880
25299,6.895
25300,6.885
25301,6.915
25302,6.915
25303,6.920
25304,6.930
25305,6.945
25306,6.945
25307,6.945
25308,6.965
25309,6.955
25310,6.965
25311,6.955
25312,6.970
25313,6.970
25314,6.965
25315,6.970
25316,6.965
25317,6.970
25318,6.965
25319,6.970
25320,6.955
25321,6.970
25322,6.930
25323,6.970
25324,6.970
25325,6.970
25326,6.970
25327,6.965
25328,6.965
25329,6.970
25330,6.970
25331,6.970
25332,6.970
25333,6.995
25334,6.965
25335,6.955
25336,6.965
25337,6.965
25338,6.930
25339,6.945
25340,6.945
25341,6.955
25342,6.955
25343,6.955
25344,6.945
25345,6.940
25346,6.940
25347,6.940
25348,6.940
25349,6.930
25350,6.930
25351,6.930
25352,6.930
25353,6.940
25354,6.895
25355,6.920
25356,6.920
25357,6.920
25358,6.930
25359,6.915
25360,6.905
25361,6.915
25362,6.905
25363,6.905
25364,6.905
25365,6.895
25366,6.895
25367,6.905
25368,6.895
25369,6.905
25370,6.885
25371,6.895
25372,6.885
25373,6.885
25374,6.895
25375,6.895
25376,6.895
25377,6.895
25378,6.895
25379,6.915
25380,6.895
25381,6.860
25382,6.895
25383,6.915
25384,6.895
25385,6.915
25386,6.905
25387,6.915
25388,6.905
25389,6.915
25390,6.905
25391,6.920
25392,6.915
25393,6.930
25394,6.920
25395,6.940
25396,6.930
25397,6.895
25398,6.920
25399,6.920
25400,6.930
25401,6.915
25402,6.920
25403,6.915
25404,6.905
25405,6.905
25406,6.905
25407,6.915
25408,6.885
25409,6.885
25410,6.885
25411,6.885
25412,6.885
25413,6.880
25414,6.895
25415,6.905
25416,6.895
25417,6.885
25418,6.885
25419,6.885
25420,6.880
25421,6.885
25422,6.895
25423,6.885
25424,6.885
25425,6.885
25426,6.885
25427,6.895
25428,6.885
25429,6.880
25430,6.885
25431,6.885
25432,6.895
25433,6.885
25434,6.895
25435,6.905
25436,6.885
25437,6.895
25438,6.885
25439,6.885
25440,6.845
25441,6.880
25442,6.885
25443,6.885
25444,6.885
25445,6.885
25446,6.885
25447,6.885
25448,6.880
25449,6.885
25450,6.895
25451,6.885
25452,6.895
25453,6.895
25454,6.885
25455,6.895
25456,6.855
25457,6.885
25458,6.895
25459,6.895
25460,6.885
25461,6.895
25462,6.895
25463,6.895
25464,6.895
25465,6.895
25466,6.885
25467,6.885
25468,6.880
25469,6.885
25470,6.885
25471,6.885
25472,6.880
25473,6.885
25474,6.895
25475,6.885
25476,6.895
25477,6.895
25478,6.885
25479,6.895
25480,6.895
25481,6.905
25482,6.905
25483,6.885
25484,6.920
25485,6.930
25486,6.940
25487,6.940
25488,6.930
25489,6.930
25490,6.945
25491,6.920
25492,6.930
25493,6.920
25494,6.945
25495,6.915
25496,6.930
25497,6.930
25498,6.920
25499,6.885
25500,6.905
25501,6.895
25502,6.885
25503,6.885
25504,6.895
25505,6.880
25506,6.885
25507,6.885
25508,6.885
25509,6.895
25510,6.885
25511,6.895
25512,6.885
25513,6.895
25514,6.905
25515,6.885
25516,6.905
25517,6.915
25518,6.920
25519,6.930
25520,6.930
25521,6.920
25522,6.920
25523,6.940
25524,7.005
25525,7.125
25526,7.335
25527,7.550
25528,7.760
25529,7.860
25530,7.860
25531,7.855
25532,7.800
25533,7.640
25534,7.200
25535,6.690
25536,6.590
25537,6.690
25538,6.760
25539,6.800
25540,6.820
25541,6.880
25542,6.855
25543,6.915
25544,6.930
25545,6.940
25546,6.945
25547,6.940
25548,6.955
25549,6.945
25550,6.945
25551,6.955
25552,6.965
25553,6.945
25554,6.965
25555,6.970
25556,6.965
25557,6.965
25558,6.930
25559,6.965
25560,6.965
25561,6.965
25562,6.970
25563,6.970
25564,6.970
25565,6.970
25566,6.965
25567,6.970
25568,6.970
25569,6.970
25570,6.970
25571,6.970
25572,6.990
25573,6.990
25574,6.970
25575,6.995
25576,6.990
25577,6.995
25578,6.995
25579,7.015
25580,7.015
25581,7.015
25582,7.025
25583,7.015
25584,7.015
25585,7.050
25586,7.025
25587,7.030
25588,7.030
25589,7.050
25590,7.055
25591,7.055
25592,7.065
25593,7.065
25594,7.075
25595,7.075
25596,7.080
25597,7.080
25598,7.090
25599,7.100
25600,7.100
25601,7.135
25602,7.105
25603,7.105
25604,7.100
25605,7.100
25606,7.105
25607,7.100
25608,7.100
25609,7.080
25610,7.065
25611,7.055
25612,7.040
25613,7.030
25614,7.015
25615,6.995
25616,6.980
25617,6.945
25618,6.955
25619,6.930
25620,6.915
25621,6.895
25622,6.880
25623,6.870
25624,6.855
25625,6.860
25626,6.845
25627,6.855
25628,6.845
25629,6.860
25630,6.855
25631,6.860
25632,6.880
25633,6.860
25634,6.885
25635,6.885
25636,6.895
25637,6.905
