'sample interval','V4'
14836,9.038
14837,9.038
14838,9.049
14839,9.070
14840,9.049
14841,9.049
14842,9.000
14843,9.038
14844,9.038
14845,9.049
14846,9.070
14847,9.049
14848,9.049
14849,9.038
14850,9.049
14851,9.049
14852,9.070
14853,9.049
14854,9.038
14855,9.059
14856,9.059
14857,9.049
14858,9.011
14859,9.059
14860,9.059
14861,9.027
14862,9.038
14863,9.049
14864,9.059
14865,9.038
14866,9.038
14867,9.038
14868,9.038
14869,9.049
14870,9.027
14871,9.038
14872,9.038
14873,9.027
14874,9.027
14875,9.049
14876,9.038
14877,9.027
14878,9.027
14879,9.027
14880,9.038
14881,9.038
14882,9.027
14883,9.027
14884,9.038
14885,9.000
14886,9.038
14887,9.027
14888,9.038
14889,9.027
14890,9.038
14891,9.038
14892,9.038
14893,9.038
14894,9.038
14895,9.049
14896,9.038
14897,9.027
14898,9.038
14899,9.038
14900,9.038
14901,9.000
14902,9.038
14903,9.049
14904,9.049
14905,9.049
14906,9.070
14907,9.038
14908,9.038
14909,9.049
14910,9.049
14911,9.070
14912,9.070
14913,9.049
14914,9.049
14915,9.049
14916,9.059
14917,9.027
14918,9.049
14919,9.070
14920,9.059
14921,9.059
14922,9.059
14923,9.049
14924,9.059
14925,9.070
14926,9.070
14927,9.059
14928,9.070
14929,9.070
14930,9.070
14931,9.070
14932,9.076
14933,9.059
14934,9.070
14935,9.076
14936,9.070
14937,9.059
14938,9.076
14939,9.070
14940,9.070
14941,9.070
14942,9.070
14943,9.076
14944,9.038
14945,9.070
14946,9.076
14947,9.086
14948,9.076
14949,9.086
14950,9.103
14951,9.124
14952,9.124
14953,9.124
14954,9.157
14955,9.146
14956,9.135
14957,9.146
14958,9.146
14959,9.157
14960,9.124
14961,9.173
14962,9.222
14963,9.200
14964,9.184
14965,9.157
14966,9.146
14967,9.157
14968,9.146
14969,9.135
14970,9.157
14971,9.157
14972,9.157
14973,9.146
14974,9.135
14975,9.114
14976,9.114
14977,9.124
14978,9.114
14979,9.103
14980,9.103
14981,9.124
14982,9.114
14983,9.114
14984,9.124
14985,9.146
14986,9.135
14987,9.114
14988,9.135
14989,9.195
14990,9.319
14991,9.541
14992,9.865
14993,10.184
14994,10.492
14995,10.568
14996,10.562
14997,10.551
14998,10.508
14999,10.416
15000,10.227
15001,9.741
15002,9.049
15003,8.530
15004,8.573
15005,8.762
15006,8.914
15007,8.968
15008,8.978
15009,8.968
15010,9.011
15011,9.092
15012,9.162
15013,9.211
15014,9.200
15015,9.222
15016,9.222
15017,9.227
15018,9.249
15019,9.211
15020,9.281
15021,9.281
15022,9.292
15023,9.281
15024,9.292
15025,9.292
15026,9.297
15027,9.319
15028,9.319
15029,9.324
15030,9.346
15031,9.357
15032,9.362
15033,9.373
15034,9.357
15035,9.384
15036,9.384
15037,9.395
15038,9.416
15039,9.416
15040,9.432
15041,9.449
15042,9.470
15043,9.492
15044,9.497
15045,9.508
15046,9.573
15047,9.584
15048,9.605
15049,9.616
15050,9.643
15051,9.676
15052,9.719
15053,9.741
15054,9.778
15055,9.822
15056,9.865
15057,9.903
15058,9.951
15059,10.000
15060,10.022
15061,10.059
15062,10.124
15063,10.124
15064,10.157
15065,10.184
15066,10.200
15067,10.211
15068,10.238
15069,10.227
15070,10.238
15071,10.238
15072,10.211
15073,10.184
15074,10.162
15075,10.162
15076,10.135
15077,10.086
15078,10.086
15079,10.027
15080,9.962
15081,9.903
15082,9.843
15083,9.778
15084,9.730
15085,9.686
15086,9.627
15087,9.573
15088,9.519
15089,9.492
15090,9.459
15091,9.443
15092,9.405
15093,9.373
15094,9.357
15095,9.346
15096,9.335
15097,9.319
15098,9.319
15099,9.297
15100,9.297
15101,9.281
15102,9.297
15103,9.292
15104,9.297
15105,9.335
15106,9.292
15107,9.281
15108,9.281
15109,9.292
15110,9.292
15111,9.281
15112,9.292
15113,9.292
15114,9.292
15115,9.270
15116,9.281
15117,9.270
15118,9.281
15119,9.259
15120,9.270
15121,9.222
15122,9.270
15123,9.259
15124,9.249
15125,9.227
15126,9.227
15127,9.238
15128,9.227
15129,9.222
15130,9.222
15131,9.211
15132,9.200
15133,9.184
15134,9.184
15135,9.157
15136,9.162
15137,9.135
15138,9.146
15139,9.135
15140,9.135
15141,9.124
15142,9.114
15143,9.103
15144,9.103
15145,9.103
15146,9.092
15147,9.103
15148,9.103
15149,9.086
15150,9.086
15151,9.086
15152,9.076
15153,9.076
15154,9.070
15155,9.076
15156,9.070
15157,9.086
15158,9.076
15159,9.059
15160,9.070
15161,9.070
15162,9.059
15163,9.070
15164,9.022
15165,9.059
15166,9.059
15167,9.070
15168,9.070
15169,9.070
15170,9.070
15171,9.070
15172,9.070
15173,9.038
15174,9.059
15175,9.070
15176,9.059
15177,9.038
15178,9.070
15179,9.059
15180,9.022
15181,9.070
15182,9.070
15183,9.049
15184,9.059
15185,9.059
15186,9.070
15187,9.049
15188,9.049
15189,9.049
15190,9.049
15191,9.049
15192,9.049
15193,9.049
15194,9.070
15195,9.070
15196,9.049
15197,9.038
15198,9.070
15199,9.049
15200,9.070
15201,9.070
15202,9.070
15203,9.049
15204,9.070
15205,9.070
15206,9.070
15207,9.070
15208,9.070
15209,9.070
15210,9.059
15211,9.070
15212,9.070
15213,9.070
15214,9.070
15215,9.070
15216,9.070
15217,9.076
15218,9.049
15219,9.059
15220,9.070
15221,9.076
15222,9.076
15223,9.027
15224,9.070
15225,9.070
15226,9.059
15227,9.070
15228,9.070
15229,9.076
15230,9.070
15231,9.076
15232,9.076
15233,9.092
15234,9.076
15235,9.086
15236,9.076
15237,9.086
15238,9.092
15239,9.049
15240,9.086
15241,9.076
15242,9.086
15243,9.086
15244,9.103
15245,9.103
15246,9.103
15247,9.103
15248,9.103
15249,9.103
15250,9.103
15251,9.103
15252,9.114
15253,9.103
15254,9.114
15255,9.086
15256,9.103
15257,9.103
15258,9.135
15259,9.146
15260,9.135
15261,9.124
15262,9.124
15263,9.124
15264,9.135
15265,9.146
15266,9.103
15267,9.146
15268,9.146
15269,9.146
15270,9.135
15271,9.124
15272,9.146
15273,9.135
15274,9.146
15275,9.146
15276,9.162
15277,9.162
15278,9.162
15279,9.157
15280,9.157
15281,9.173
15282,9.135
15283,9.173
15284,9.162
15285,9.173
15286,9.173
15287,9.173
15288,9.173
15289,9.184
15290,9.184
15291,9.184
15292,9.195
15293,9.184
15294,9.184
15295,9.195
15296,9.200
15297,9.222
15298,9.184
15299,9.200
15300,9.200
15301,9.200
15302,9.222
15303,9.222
15304,9.227
15305,9.227
15306,9.238
15307,9.259
15308,9.270
15309,9.281
15310,9.324
15311,9.319
15312,9.319
15313,9.297
15314,9.308
15315,9.270
15316,9.259
15317,9.270
15318,9.259
15319,9.281
15320,9.292
15321,9.281
15322,9.292
15323,9.281
15324,9.281
15325,9.200
15326,9.249
15327,9.238
15328,9.249
15329,9.238
15330,9.238
15331,9.249
15332,9.259
15333,9.259
15334,9.259
15335,9.259
15336,9.270
15337,9.259
15338,9.222
15339,9.173
15340,9.200
15341,9.319
15342,9.470
15343,9.768
15344,10.135
15345,10.459
15346,10.654
15347,10.692
15348,10.692
15349,10.686
15350,10.643
15351,10.551
15352,10.270
15353,9.627
15354,8.903
15355,8.676
15356,8.951
15357,9.135
15358,9.222
15359,9.195
15360,9.173
15361,9.222
15362,9.281
15363,9.335
15364,9.346
15365,9.346
15366,9.357
15367,9.357
15368,9.405
15369,9.384
15370,9.395
15371,9.416
15372,9.416
15373,9.427
15374,9.432
15375,9.443
15376,9.449
15377,9.449
15378,9.470
15379,9.481
15380,9.492
15381,9.492
15382,9.492
15383,9.508
15384,9.551
15385,9.530
15386,9.541
15387,9.551
15388,9.568
15389,9.573
15390,9.573
15391,9.584
15392,9.605
15393,9.616
15394,9.627
15395,9.654
15396,9.686
15397,9.692
15398,9.697
15399,9.730
15400,9.789
15401,9.800
15402,9.822
15403,9.843
15404,9.886
15405,9.935
15406,9.968
15407,10.011
15408,10.038
15409,10.070
15410,10.103
15411,10.146
15412,10.195
15413,10.211
15414,10.259
15415,10.281
15416,10.297
15417,10.319
15418,10.346
15419,10.346
15420,10.335
15421,10.346
15422,10.357
15423,10.346
15424,10.324
15425,10.308
15426,10.308
15427,10.308
15428,10.249
15429,10.211
15430,10.173
15431,10.124
15432,10.076
15433,10.022
15434,9.968
15435,9.903
15436,9.843
15437,9.768
15438,9.730
15439,9.686
15440,9.632
15441,9.573
15442,9.541
15443,9.541
15444,9.481
15445,9.449
15446,9.432
15447,9.405
15448,9.405
15449,9.384
15450,9.395
15451,9.373
15452,9.373
15453,9.357
15454,9.362
15455,9.362
15456,9.362
15457,9.357
15458,9.357
15459,9.416
15460,9.384
15461,9.373
15462,9.362
15463,9.373
15464,9.357
15465,9.362
15466,9.373
15467,9.373
15468,9.373
15469,9.357
15470,9.362
15471,9.362
15472,9.346
15473,9.335
15474,9.335
15475,9.346
15476,9.324
15477,9.319
15478,9.319
15479,9.297
15480,9.297
15481,9.292
15482,9.281
15483,9.270
15484,9.270
15485,9.238
15486,9.200
15487,9.227
15488,9.227
15489,9.222
15490,9.222
15491,9.195
15492,9.195
15493,9.195
15494,9.184
15495,9.184
15496,9.184
15497,9.184
15498,9.184
15499,9.162
15500,9.173
15501,9.162
15502,9.124
15503,9.146
15504,9.157
15505,9.146
15506,9.146
15507,9.146
15508,9.135
15509,9.146
15510,9.135
15511,9.135
15512,9.135
15513,9.114
15514,9.135
15515,9.124
15516,9.114
15517,9.124
15518,9.103
15519,9.124
15520,9.114
15521,9.114
15522,9.114
15523,9.103
15524,9.103
15525,9.103
15526,9.103
15527,9.103
15528,9.124
15529,9.114
15530,9.103
15531,9.092
15532,9.103
15533,9.114
15534,9.103
15535,9.114
15536,9.114
15537,9.103
15538,9.103
15539,9.114
15540,9.092
15541,9.103
15542,9.103
15543,9.114
15544,9.092
15545,9.070
15546,9.103
15547,9.103
15548,9.114
15549,9.103
15550,9.103
15551,9.114
15552,9.114
15553,9.114
15554,9.103
15555,9.114
15556,9.103
15557,9.103
15558,9.086
15559,9.103
15560,9.114
15561,9.070
15562,9.092
15563,9.103
15564,9.092
15565,9.086
15566,9.103
15567,9.092
15568,9.086
15569,9.086
15570,9.086
15571,9.103
15572,9.092
15573,9.076
15574,9.092
15575,9.086
15576,9.092
15577,9.076
15578,9.092
15579,9.103
15580,9.092
15581,9.092
15582,9.103
15583,9.103
15584,9.092
15585,9.103
15586,9.103
15587,9.114
15588,9.086
15589,9.103
15590,9.103
15591,9.114
15592,9.114
15593,9.092
15594,9.103
15595,9.103
15596,9.114
15597,9.114
15598,9.114
15599,9.103
15600,9.114
15601,9.103
15602,9.114
15603,9.114
15604,9.070
15605,9.124
15606,9.124
15607,9.135
15608,9.124
15609,9.114
15610,9.124
15611,9.124
15612,9.135
15613,9.114
15614,9.146
15615,9.146
15616,9.135
15617,9.135
15618,9.135
15619,9.146
15620,9.103
15621,9.135
15622,9.135
15623,9.146
15624,9.157
15625,9.157
15626,9.146
15627,9.146
15628,9.146
15629,9.157
15630,9.157
15631,9.157
15632,9.162
15633,9.162
15634,9.162
15635,9.173
15636,9.162
15637,9.184
15638,9.173
15639,9.184
15640,9.195
15641,9.184
15642,9.200
15643,9.222
15644,9.227
15645,9.227
15646,9.238
15647,9.200
15648,9.238
15649,9.249
15650,9.249
15651,9.259
15652,9.259
15653,9.281
15654,9.319
15655,9.324
15656,9.292
15657,9.270
15658,9.238
15659,9.259
15660,9.259
15661,9.259
15662,9.249
15663,9.222
15664,9.270
15665,9.238
15666,9.222
15667,9.222
15668,9.227
15669,9.222
15670,9.222
15671,9.222
15672,9.211
15673,9.222
15674,9.222
15675,9.238
15676,9.227
15677,9.238
15678,9.222
15679,9.146
15680,9.162
15681,9.227
15682,9.357
15683,9.573
15684,9.876
15685,10.227
15686,10.551
15687,10.654
15688,10.676
15689,10.654
15690,10.605
15691,10.551
15692,10.362
15693,9.854
15694,9.103
15695,8.584
15696,8.719
15697,8.962
15698,9.086
15699,9.103
15700,9.076
15701,9.103
15702,9.162
15703,9.238
15704,9.281
15705,9.270
15706,9.335
15707,9.308
15708,9.308
15709,9.319
15710,9.335
15711,9.346
15712,9.357
15713,9.357
15714,9.373
15715,9.373
15716,9.373
15717,9.384
15718,9.395
15719,9.416
15720,9.416
15721,9.416
15722,9.449
15723,9.449
15724,9.449
15725,9.443
15726,9.449
15727,9.459
15728,9.459
15729,9.470
15730,9.492
15731,9.492
15732,9.497
15733,9.519
15734,9.551
15735,9.551
15736,9.562
15737,9.573
15738,9.616
15739,9.632
15740,9.643
15741,9.676
15742,9.692
15743,9.719
15744,9.768
15745,9.800
15746,9.822
15747,9.854
15748,9.914
15749,9.968
15750,9.968
15751,10.027
15752,10.049
15753,10.076
15754,10.114
15755,10.146
15756,10.162
15757,10.195
15758,10.211
15759,10.227
15760,10.238
15761,10.238
15762,10.259
15763,10.238
15764,10.238
15765,10.259
15766,10.222
15767,10.184
15768,10.157
15769,10.135
15770,10.092
15771,10.038
15772,9.989
15773,9.924
15774,9.865
15775,9.800
15776,9.751
15777,9.692
15778,9.643
15779,9.605
15780,9.562
15781,9.551
15782,9.492
15783,9.449
15784,9.443
15785,9.395
15786,9.373
15787,9.373
15788,9.362
15789,9.346
15790,9.335
15791,9.335
15792,9.324
15793,9.319
15794,9.324
15795,9.319
15796,9.319
15797,9.335
15798,9.335
15799,9.324
15800,9.324
15801,9.319
15802,9.319
15803,9.319
15804,9.324
15805,9.324
15806,9.319
15807,9.308
15808,9.346
15809,9.319
15810,9.297
15811,9.292
15812,9.292
15813,9.270
15814,9.281
15815,9.281
15816,9.270
15817,9.259
15818,9.259
15819,9.222
15820,9.227
15821,9.222
15822,9.200
15823,9.200
15824,9.162
15825,9.195
15826,9.200
15827,9.184
15828,9.184
15829,9.162
15830,9.162
15831,9.162
15832,9.157
15833,9.157
15834,9.146
15835,9.157
15836,9.146
15837,9.124
15838,9.124
15839,9.124
15840,9.092
15841,9.114
15842,9.114
15843,9.103
15844,9.103
15845,9.114
15846,9.103
15847,9.103
15848,9.103
15849,9.092
15850,9.103
15851,9.103
15852,9.092
15853,9.076
15854,9.092
15855,9.086
15856,9.076
15857,9.076
15858,9.076
15859,9.086
15860,9.086
15861,9.086
15862,9.076
15863,9.076
15864,9.076
15865,9.070
15866,9.070
15867,9.027
15868,9.070
15869,9.070
15870,9.076
15871,9.076
15872,9.070
15873,9.076
15874,9.070
15875,9.076
15876,9.076
15877,9.076
15878,9.076
15879,9.070
15880,9.086
15881,9.070
15882,9.076
15883,9.027
15884,9.070
15885,9.059
15886,9.059
15887,9.070
15888,9.076
15889,9.059
15890,9.070
15891,9.070
15892,9.070
15893,9.059
15894,9.070
15895,9.070
15896,9.076
15897,9.070
15898,9.070
15899,9.059
15900,9.070
15901,9.059
15902,9.070
15903,9.059
15904,9.076
15905,9.070
15906,9.070
15907,9.076
15908,9.070
15909,9.070
15910,9.070
15911,9.070
15912,9.070
15913,9.070
15914,9.076
15915,9.070
15916,9.070
15917,9.059
15918,9.070
15919,9.059
15920,9.076
15921,9.070
15922,9.070
15923,9.076
15924,9.076
15925,9.076
15926,9.049
15927,9.086
15928,9.076
15929,9.076
15930,9.086
15931,9.076
15932,9.086
15933,9.076
15934,9.092
15935,9.086
15936,9.092
15937,9.086
15938,9.103
15939,9.114
15940,9.103
15941,9.103
15942,9.059
15943,9.103
15944,9.092
15945,9.103
15946,9.103
15947,9.114
15948,9.114
15949,9.114
15950,9.103
15951,9.103
15952,9.114
15953,9.114
15954,9.103
15955,9.114
15956,9.114
15957,9.124
15958,9.114
15959,9.124
15960,9.124
15961,9.114
15962,9.124
15963,9.124
15964,9.146
15965,9.157
15966,9.146
15967,9.162
15968,9.173
15969,9.157
15970,9.195
15971,9.195
15972,9.222
15973,9.222
15974,9.200
15975,9.227
15976,9.227
15977,9.227
15978,9.238
15979,9.259
15980,9.227
15981,9.211
15982,9.222
15983,9.200
15984,9.222
15985,9.157
15986,9.200
15987,9.200
15988,9.211
15989,9.200
15990,9.222
15991,9.222
15992,9.184
15993,9.162
15994,9.184
15995,9.184
15996,9.162
15997,9.173
15998,9.195
15999,9.173
16000,9.184
16001,9.146
16002,9.184
16003,9.195
16004,9.184
16005,9.184
16006,9.162
16007,9.162
16008,9.238
16009,9.373
16010,9.616
16011,9.924
16012,10.249
16013,10.551
16014,10.627
16015,10.654
16016,10.632
16017,10.605
16018,10.497
16019,10.297
16020,9.730
16021,8.978
16022,8.497
16023,8.573
16024,8.800
16025,8.951
16026,9.027
16027,9.027
16028,8.978
16029,9.086
16030,9.162
16031,9.227
16032,9.270
16033,9.270
16034,9.281
16035,9.292
16036,9.308
16037,9.297
16038,9.319
16039,9.319
16040,9.324
16041,9.335
16042,9.346
16043,9.346
16044,9.395
16045,9.373
16046,9.373
16047,9.373
16048,9.384
16049,9.384
16050,9.416
16051,9.427
16052,9.427
16053,9.427
16054,9.427
16055,9.449
16056,9.459
16057,9.459
16058,9.492
16059,9.497
16060,9.562
16061,9.530
16062,9.551
16063,9.568
16064,9.573
16065,9.605
16066,9.643
16067,9.665
16068,9.692
16069,9.730
16070,9.762
16071,9.800
16072,9.832
16073,9.876
16074,9.935
16075,9.962
16076,10.000
16077,10.049
16078,10.086
16079,10.124
16080,10.162
16081,10.195
16082,10.222
16083,10.249
16084,10.270
16085,10.281
16086,10.308
16087,10.346
16088,10.324
16089,10.335
16090,10.308
16091,10.308
16092,10.270
16093,10.259
16094,10.227
16095,10.195
16096,10.146
16097,10.086
16098,10.038
16099,9.978
16100,9.924
16101,9.854
16102,9.800
16103,9.768
16104,9.686
16105,9.627
16106,9.573
16107,9.530
16108,9.492
16109,9.459
16110,9.432
16111,9.416
16112,9.384
16113,9.373
16114,9.373
16115,9.357
16116,9.346
16117,9.324
16118,9.319
16119,9.335
16120,9.319
16121,9.308
16122,9.308
16123,9.308
16124,9.308
16125,9.319
16126,9.308
16127,9.319
16128,9.324
16129,9.308
16130,9.324
16131,9.324
16132,9.324
16133,9.308
16134,9.308
16135,9.308
16136,9.308
16137,9.297
16138,9.297
16139,9.281
16140,9.292
16141,9.281
16142,9.281
16143,9.281
16144,9.259
16145,9.270
16146,9.222
16147,9.259
16148,9.238
16149,9.238
16150,9.227
16151,9.222
16152,9.222
16153,9.211
16154,9.200
16155,9.184
16156,9.195
16157,9.173
16158,9.162
16159,9.157
16160,9.162
16161,9.157
16162,9.103
16163,9.146
16164,9.135
16165,9.146
16166,9.146
16167,9.146
16168,9.135
16169,9.114
16170,9.114
16171,9.124
16172,9.135
16173,9.124
16174,9.114
16175,9.114
16176,9.114
16177,9.114
16178,9.103
16179,9.114
16180,9.103
16181,9.103
16182,9.103
16183,9.103
16184,9.092
16185,9.092
16186,9.103
16187,9.103
16188,9.103
16189,9.059
16190,9.103
16191,9.103
16192,9.103
16193,9.092
16194,9.086
16195,9.103
16196,9.092
16197,9.092
16198,9.086
16199,9.103
16200,9.086
16201,9.103
16202,9.103
16203,9.103
16204,9.086
16205,9.070
16206,9.103
16207,9.092
16208,9.103
16209,9.103
16210,9.103
16211,9.103
16212,9.103
16213,9.103
16214,9.092
16215,9.114
16216,9.103
16217,9.092
16218,9.086
16219,9.103
16220,9.103
16221,9.070
16222,9.092
16223,9.086
16224,9.103
16225,9.103
16226,9.103
16227,9.092
16228,9.086
16229,9.086
16230,9.086
16231,9.103
16232,9.092
16233,9.092
16234,9.092
16235,9.086
16236,9.103
16237,9.086
16238,9.092
16239,9.103
16240,9.103
16241,9.092
16242,9.103
16243,9.092
16244,9.103
16245,9.092
16246,9.086
16247,9.103
16248,9.070
16249,9.103
16250,9.103
16251,9.103
16252,9.092
16253,9.103
16254,9.103
16255,9.103
16256,9.103
16257,9.103
16258,9.114
16259,9.114
16260,9.124
16261,9.114
16262,9.124
16263,9.124
16264,9.086
16265,9.114
16266,9.114
16267,9.124
16268,9.135
16269,9.135
16270,9.124
16271,9.124
16272,9.135
16273,9.135
16274,9.146
16275,9.135
16276,9.135
16277,9.146
16278,9.146
16279,9.146
16280,9.135
16281,9.146
16282,9.157
16283,9.146
16284,9.157
16285,9.146
16286,9.157
16287,9.157
16288,9.157
16289,9.162
16290,9.162
16291,9.162
16292,9.173
16293,9.173
16294,9.184
16295,9.162
16296,9.162
16297,9.184
16298,9.184
16299,9.200
16300,9.195
16301,9.200
16302,9.222
16303,9.211
16304,9.227
16305,9.238
16306,9.259
16307,9.211
16308,9.249
16309,9.238
16310,9.259
16311,9.259
16312,9.270
16313,9.292
16314,9.308
16315,9.319
16316,9.308
16317,9.297
16318,9.270
16319,9.270
16320,9.270
16321,9.259
16322,9.270
16323,9.292
16324,9.270
16325,9.259
16326,9.259
16327,9.222
16328,9.227
16329,9.222
16330,9.211
16331,9.211
16332,9.227
16333,9.227
16334,9.227
16335,9.227
16336,9.238
16337,9.238
16338,9.238
16339,9.195
16340,9.157
16341,9.184
16342,9.270
16343,9.443
16344,9.741
16345,10.086
16346,10.470
16347,10.654
16348,10.692
16349,10.692
16350,10.692
16351,10.627
16352,10.519
16353,10.184
16354,9.449
16355,8.719
16356,8.632
16357,8.924
16358,9.086
16359,9.146
16360,9.146
16361,9.114
16362,9.173
16363,9.259
16364,9.297
16365,9.324
16366,9.384
16367,9.357
16368,9.362
16369,9.373
16370,9.373
16371,9.395
16372,9.405
16373,9.405
16374,9.416
16375,9.416
16376,9.416
16377,9.432
16378,9.443
16379,9.443
16380,9.449
16381,9.449
16382,9.497
16383,9.470
16384,9.470
16385,9.497
16386,9.497
16387,9.497
16388,9.519
16389,9.530
16390,9.551
16391,9.562
16392,9.551
16393,9.573
16394,9.595
16395,9.616
16396,9.632
16397,9.643
16398,9.686
16399,9.692
16400,9.730
16401,9.741
16402,9.768
16403,9.800
16404,9.843
16405,9.876
16406,9.903
16407,9.946
16408,9.962
16409,10.038
16410,10.059
16411,10.086
16412,10.146
16413,10.157
16414,10.195
16415,10.227
16416,10.249
16417,10.259
16418,10.292
16419,10.308
16420,10.308
16421,10.346
16422,10.357
16423,10.346
16424,10.335
16425,10.346
16426,10.308
16427,10.270
16428,10.238
16429,10.200
16430,10.157
16431,10.114
16432,10.059
16433,10.000
16434,9.935
16435,9.886
16436,9.811
16437,9.762
16438,9.708
16439,9.654
16440,9.605
16441,9.573
16442,9.508
16443,9.492
16444,9.459
16445,9.427
16446,9.405
16447,9.373
16448,9.373
16449,9.373
16450,9.357
16451,9.346
16452,9.346
16453,9.346
16454,9.346
16455,9.346
16456,9.324
16457,9.346
16458,9.335
16459,9.346
16460,9.346
16461,9.335
16462,9.335
16463,9.346
16464,9.346
16465,9.335
16466,9.335
16467,9.335
16468,9.373
16469,9.346
16470,9.335
16471,9.319
16472,9.319
16473,9.308
16474,9.308
16475,9.308
16476,9.292
16477,9.292
16478,9.259
16479,9.259
16480,9.249
16481,9.238
16482,9.238
16483,9.238
16484,9.195
16485,9.222
16486,9.200
16487,9.222
16488,9.195
16489,9.195
16490,9.184
16491,9.162
16492,9.173
16493,9.162
16494,9.157
16495,9.146
16496,9.157
16497,9.157
16498,9.146
16499,9.146
16500,9.135
16501,9.135
16502,9.135
16503,9.135
16504,9.135
16505,9.114
16506,9.114
16507,9.114
16508,9.114
16509,9.103
16510,9.114
16511,9.103
16512,9.103
16513,9.103
16514,9.103
16515,9.103
16516,9.086
16517,9.103
16518,9.086
16519,9.086
16520,9.092
16521,9.103
16522,9.086
16523,9.086
16524,9.092
16525,9.086
16526,9.092
16527,9.049
16528,9.092
16529,9.086
16530,9.092
16531,9.086
16532,9.076
16533,9.086
16534,9.076
16535,9.086
16536,9.086
16537,9.092
16538,9.076
16539,9.076
16540,9.076
16541,9.076
16542,9.086
16543,9.049
16544,9.076
16545,9.076
16546,9.076
16547,9.076
16548,9.076
16549,9.076
16550,9.076
16551,9.086
16552,9.076
16553,9.076
16554,9.070
16555,9.076
16556,9.076
16557,9.070
16558,9.070
16559,9.059
16560,9.076
16561,9.076
16562,9.076
16563,9.059
16564,9.076
16565,9.076
16566,9.070
16567,9.059
16568,9.070
16569,9.070
16570,9.011
16571,9.049
16572,9.070
16573,9.076
16574,9.070
16575,9.070
16576,9.076
16577,9.070
16578,9.059
16579,9.076
16580,9.076
16581,9.076
16582,9.070
16583,9.070
16584,9.059
16585,9.076
16586,9.038
16587,9.076
16588,9.070
16589,9.070
16590,9.076
16591,9.070
16592,9.070
16593,9.070
16594,9.086
16595,9.076
16596,9.092
16597,9.076
16598,9.086
16599,9.076
16600,9.076
16601,9.076
16602,9.070
16603,9.086
16604,9.092
16605,9.086
16606,9.086
16607,9.086
16608,9.086
16609,9.086
16610,9.092
16611,9.092
16612,9.092
16613,9.086
16614,9.103
16615,9.114
16616,9.092
16617,9.103
16618,9.103
16619,9.103
16620,9.114
16621,9.124
16622,9.114
16623,9.124
16624,9.114
16625,9.114
16626,9.135
16627,9.124
16628,9.135
16629,9.086
16630,9.135
16631,9.135
16632,9.124
16633,9.124
16634,9.124
16635,9.135
16636,9.146
16637,9.146
16638,9.146
16639,9.157
16640,9.157
16641,9.157
16642,9.162
16643,9.157
16644,9.162
16645,9.135
16646,9.162
16647,9.162
16648,9.157
16649,9.162
16650,9.184
16651,9.184
16652,9.184
16653,9.195
16654,9.195
16655,9.222
16656,9.200
16657,9.222
16658,9.238
16659,9.270
16660,9.281
16661,9.281
16662,9.292
16663,9.281
16664,9.270
16665,9.238
16666,9.227
16667,9.238
16668,9.238
16669,9.281
16670,9.270
16671,9.270
16672,9.270
16673,9.259
16674,9.227
16675,9.222
16676,9.222
16677,9.222
16678,9.222
16679,9.222
16680,9.211
16681,9.222
16682,9.222
16683,9.227
16684,9.227
16685,9.249
16686,9.238
16687,9.227
16688,9.135
16689,9.157
16690,9.227
16691,9.395
16692,9.654
16693,10.000
16694,10.384
16695,10.654
16696,10.692
16697,10.719
16698,10.697
16699,10.676
16700,10.605
16701,10.395
16702,9.843
16703,9.076
16704,8.584
16705,8.768
16706,8.989
16707,9.124
16708,9.135
16709,9.114
16710,9.135
16711,9.200
16712,9.292
16713,9.297
16714,9.319
16715,9.335
16716,9.335
16717,9.346
16718,9.357
16719,9.373
16720,9.384
16721,9.384
16722,9.405
16723,9.416
16724,9.416
16725,9.405
16726,9.416
16727,9.432
16728,9.443
16729,9.443
16730,9.443
16731,9.497
16732,9.481
16733,9.481
16734,9.492
16735,9.492
16736,9.497
16737,9.508
16738,9.508
16739,9.530
16740,9.551
16741,9.551
16742,9.573
16743,9.605
16744,9.616
16745,9.616
16746,9.627
16747,9.686
16748,9.686
16749,9.708
16750,9.730
16751,9.762
16752,9.778
16753,9.822
16754,9.854
16755,9.892
16756,9.924
16757,9.962
16758,10.000
16759,10.049
16760,10.092
16761,10.103
16762,10.157
16763,10.222
16764,10.238
16765,10.259
16766,10.270
16767,10.297
16768,10.308
16769,10.308
16770,10.324
16771,10.319
16772,10.308
16773,10.297
16774,10.292
16775,10.270
16776,10.249
16777,10.222
16778,10.173
16779,10.146
16780,10.092
16781,10.049
16782,9.989
16783,9.924
16784,9.865
16785,9.822
16786,9.762
16787,9.697
16788,9.665
16789,9.595
16790,9.595
16791,9.519
16792,9.508
16793,9.459
16794,9.449
16795,9.449
16796,9.427
16797,9.395
16798,9.384
16799,9.384
16800,9.373
16801,9.373
16802,9.373
16803,9.373
16804,9.373
16805,9.357
16806,9.395
16807,9.357
16808,9.362
16809,9.373
16810,9.373
16811,9.362
16812,9.373
16813,9.373
16814,9.357
16815,9.373
16816,9.357
16817,9.346
16818,9.346
16819,9.335
16820,9.324
16821,9.308
16822,9.335
16823,9.308
16824,9.308
16825,9.292
16826,9.292
16827,9.270
16828,9.270
16829,9.259
16830,9.259
16831,9.249
16832,9.259
16833,9.238
