'sample interval','MLII','V2'
23389,-0.950,-0.535
23390,-0.930,-0.520
23391,-0.915,-0.515
23392,-0.920,-0.530
23393,-0.925,-0.535
23394,-0.935,-0.555
23395,-0.940,-0.565
23396,-0.940,-0.555
23397,-0.935,-0.535
23398,-0.920,-0.540
23399,-0.910,-0.515
23400,-0.905,-0.510
23401,-0.910,-0.520
23402,-0.915,-0.535
23403,-0.895,-0.555
23404,-0.825,-0.530
23405,-0.700,-0.420
23406,-0.520,-0.210
23407,-0.315,0.050
23408,-0.140,0.335
23409,0.000,0.655
23410,-0.020,0.905
23411,-0.165,1.005
23412,-0.445,0.875
23413,-0.795,0.535
23414,-1.130,0.065
23415,-1.345,-0.370
23416,-1.385,-0.595
23417,-1.260,-0.560
23418,-1.125,-0.455
23419,-1.035,-0.400
23420,-0.985,-0.400
23421,-0.945,-0.445
23422,-0.895,-0.480
23423,-0.875,-0.485
23424,-0.875,-0.465
23425,-0.875,-0.450
23426,-0.880,-0.485
23427,-0.885,-0.500
23428,-0.885,-0.510
23429,-0.900,-0.510
23430,-0.895,-0.505
23431,-0.870,-0.490
23432,-0.855,-0.460
23433,-0.865,-0.475
23434,-0.870,-0.480
23435,-0.850,-0.505
23436,-0.865,-0.525
23437,-0.880,-0.525
23438,-0.885,-0.510
23439,-0.880,-0.485
23440,-0.865,-0.475
23441,-0.845,-0.455
23442,-0.840,-0.465
23443,-0.835,-0.490
23444,-0.845,-0.495
23445,-0.850,-0.495
23446,-0.845,-0.485
23447,-0.840,-0.470
23448,-0.820,-0.445
23449,-0.805,-0.430
23450,-0.800,-0.435
23451,-0.815,-0.435
23452,-0.800,-0.440
23453,-0.805,-0.435
23454,-0.805,-0.410
23455,-0.805,-0.395
23456,-0.790,-0.380
23457,-0.765,-0.355
23458,-0.755,-0.355
23459,-0.760,-0.350
23460,-0.740,-0.375
23461,-0.740,-0.375
23462,-0.745,-0.370
23463,-0.730,-0.355
23464,-0.715,-0.320
23465,-0.685,-0.295
23466,-0.655,-0.285
23467,-0.645,-0.270
23468,-0.640,-0.265
23469,-0.625,-0.265
23470,-0.620,-0.265
23471,-0.605,-0.240
23472,-0.560,-0.200
23473,-0.540,-0.165
23474,-0.515,-0.140
23475,-0.495,-0.130
23476,-0.495,-0.120
23477,-0.470,-0.115
23478,-0.460,-0.100
23479,-0.450,-0.095
23480,-0.430,-0.065
23481,-0.420,-0.050
23482,-0.395,-0.025
23483,-0.395,-0.030
23484,-0.390,-0.040
23485,-0.390,-0.055
23486,-0.390,-0.045
23487,-0.410,-0.080
23488,-0.410,-0.085
23489,-0.420,-0.100
23490,-0.430,-0.085
23491,-0.455,-0.125
23492,-0.485,-0.165
23493,-0.515,-0.205
23494,-0.565,-0.255
23495,-0.605,-0.280
23496,-0.625,-0.310
23497,-0.650,-0.320
23498,-0.665,-0.345
23499,-0.695,-0.370
23500,-0.705,-0.390
23501,-0.765,-0.445
23502,-0.785,-0.470
23503,-0.830,-0.495
23504,-0.835,-0.505
23505,-0.845,-0.505
23506,-0.855,-0.500
23507,-0.855,-0.495
23508,-0.855,-0.515
23509,-0.855,-0.525
23510,-0.880,-0.525
23511,-0.895,-0.545
23512,-0.915,-0.550
23513,-0.925,-0.560
23514,-0.910,-0.545
23515,-0.900,-0.540
23516,-0.890,-0.540
23517,-0.895,-0.545
23518,-0.900,-0.560
23519,-0.895,-0.565
23520,-0.910,-0.570
23521,-0.905,-0.565
23522,-0.900,-0.550
23523,-0.890,-0.525
23524,-0.875,-0.540
23525,-0.865,-0.545
23526,-0.875,-0.550
23527,-0.895,-0.540
23528,-0.895,-0.550
23529,-0.900,-0.535
23530,-0.900,-0.530
23531,-0.890,-0.510
23532,-0.875,-0.505
23533,-0.865,-0.510
23534,-0.865,-0.515
23535,-0.880,-0.530
23536,-0.885,-0.540
23537,-0.885,-0.565
23538,-0.885,-0.545
23539,-0.895,-0.535
23540,-0.875,-0.525
23541,-0.870,-0.525
23542,-0.880,-0.540
23543,-0.885,-0.550
23544,-0.890,-0.550
23545,-0.905,-0.570
23546,-0.910,-0.560
23547,-0.910,-0.560
23548,-0.915,-0.550
23549,-0.900,-0.535
23550,-0.895,-0.535
23551,-0.915,-0.540
23552,-0.920,-0.565
23553,-0.945,-0.575
23554,-0.925,-0.565
23555,-0.925,-0.565
23556,-0.915,-0.540
23557,-0.925,-0.535
23558,-0.905,-0.545
23559,-0.900,-0.550
23560,-0.910,-0.555
23561,-0.920,-0.585
23562,-0.935,-0.570
23563,-0.940,-0.565
23564,-0.925,-0.555
23565,-0.910,-0.550
23566,-0.905,-0.540
23567,-0.915,-0.555
23568,-0.920,-0.565
23569,-0.920,-0.580
23570,-0.945,-0.580
23571,-0.950,-0.585
23572,-0.935,-0.565
23573,-0.915,-0.535
23574,-0.920,-0.560
23575,-0.910,-0.555
23576,-0.910,-0.570
23577,-0.920,-0.585
23578,-0.935,-0.580
23579,-0.950,-0.570
23580,-0.945,-0.565
23581,-0.930,-0.540
23582,-0.925,-0.535
23583,-0.925,-0.525
23584,-0.915,-0.530
23585,-0.930,-0.550
23586,-0.930,-0.560
23587,-0.945,-0.560
23588,-0.945,-0.560
23589,-0.935,-0.530
23590,-0.945,-0.530
23591,-0.915,-0.540
23592,-0.930,-0.550
23593,-0.940,-0.555
23594,-0.935,-0.565
23595,-0.950,-0.575
23596,-0.950,-0.585
23597,-0.945,-0.550
23598,-0.930,-0.555
23599,-0.905,-0.540
23600,-0.905,-0.535
23601,-0.900,-0.550
23602,-0.925,-0.555
23603,-0.920,-0.565
23604,-0.940,-0.565
23605,-0.935,-0.545
23606,-0.945,-0.525
23607,-0.915,-0.510
23608,-0.905,-0.510
23609,-0.925,-0.515
23610,-0.930,-0.525
23611,-0.935,-0.550
23612,-0.950,-0.540
23613,-0.935,-0.535
23614,-0.945,-0.520
23615,-0.915,-0.510
23616,-0.905,-0.515
23617,-0.910,-0.515
23618,-0.920,-0.535
23619,-0.930,-0.540
23620,-0.945,-0.545
23621,-0.955,-0.545
23622,-0.945,-0.530
23623,-0.935,-0.530
23624,-0.920,-0.520
23625,-0.905,-0.525
23626,-0.915,-0.525
23627,-0.915,-0.540
23628,-0.925,-0.555
23629,-0.940,-0.545
23630,-0.930,-0.530
23631,-0.925,-0.515
23632,-0.905,-0.515
23633,-0.900,-0.500
23634,-0.895,-0.505
23635,-0.915,-0.510
23636,-0.910,-0.525
23637,-0.930,-0.520
23638,-0.925,-0.510
23639,-0.915,-0.485
23640,-0.920,-0.485
23641,-0.915,-0.485
23642,-0.905,-0.495
23643,-0.905,-0.515
23644,-0.925,-0.525
23645,-0.925,-0.540
23646,-0.945,-0.525
23647,-0.925,-0.515
23648,-0.910,-0.515
23649,-0.895,-0.490
23650,-0.885,-0.485
23651,-0.900,-0.515
23652,-0.905,-0.515
23653,-0.925,-0.515
23654,-0.920,-0.515
23655,-0.910,-0.505
23656,-0.890,-0.485
23657,-0.865,-0.485
23658,-0.845,-0.490
23659,-0.850,-0.500
23660,-0.850,-0.495
23661,-0.850,-0.495
23662,-0.855,-0.490
23663,-0.845,-0.470
23664,-0.815,-0.445
23665,-0.775,-0.415
23666,-0.740,-0.395
23667,-0.730,-0.380
23668,-0.735,-0.370
23669,-0.750,-0.370
23670,-0.780,-0.380
23671,-0.800,-0.370
23672,-0.805,-0.350
23673,-0.790,-0.330
23674,-0.775,-0.345
23675,-0.780,-0.340
23676,-0.845,-0.365
23677,-0.870,-0.395
23678,-0.910,-0.425
23679,-0.925,-0.435
23680,-0.905,-0.440
23681,-0.910,-0.440
23682,-0.890,-0.440
23683,-0.895,-0.435
23684,-0.900,-0.445
23685,-0.920,-0.475
23686,-0.925,-0.480
23687,-0.940,-0.475
23688,-0.935,-0.470
23689,-0.925,-0.455
23690,-0.915,-0.435
23691,-0.910,-0.435
23692,-0.910,-0.440
23693,-0.905,-0.455
23694,-0.925,-0.475
23695,-0.920,-0.485
23696,-0.930,-0.490
23697,-0.920,-0.470
23698,-0.905,-0.450
23699,-0.895,-0.445
23700,-0.890,-0.440
23701,-0.860,-0.480
23702,-0.810,-0.460
23703,-0.705,-0.365
23704,-0.570,-0.205
23705,-0.430,0.045
23706,-0.280,0.285
23707,-0.190,0.540
23708,-0.190,0.720
23709,-0.330,0.810
23710,-0.565,0.680
23711,-0.860,0.385
23712,-1.150,-0.035
23713,-1.355,-0.455
23714,-1.405,-0.660
23715,-1.310,-0.635
23716,-1.170,-0.475
23717,-1.075,-0.370
23718,-1.015,-0.350
23719,-0.970,-0.370
23720,-0.935,-0.410
23721,-0.920,-0.395
23722,-0.895,-0.400
23723,-0.875,-0.390
23724,-0.880,-0.390
23725,-0.875,-0.395
23726,-0.870,-0.420
23727,-0.880,-0.435
23728,-0.875,-0.455
23729,-0.875,-0.435
23730,-0.875,-0.425
23731,-0.865,-0.410
23732,-0.850,-0.390
23733,-0.835,-0.380
23734,-0.830,-0.400
23735,-0.830,-0.390
23736,-0.830,-0.390
23737,-0.840,-0.405
23738,-0.845,-0.400
23739,-0.840,-0.360
23740,-0.820,-0.355
23741,-0.800,-0.335
23742,-0.805,-0.335
23743,-0.800,-0.340
23744,-0.810,-0.355
23745,-0.815,-0.360
23746,-0.805,-0.355
23747,-0.805,-0.355
23748,-0.800,-0.325
23749,-0.790,-0.330
23750,-0.770,-0.320
23751,-0.775,-0.320
23752,-0.780,-0.325
23753,-0.795,-0.325
23754,-0.790,-0.315
23755,-0.795,-0.295
23756,-0.760,-0.290
23757,-0.720,-0.250
23758,-0.720,-0.260
23759,-0.720,-0.255
23760,-0.725,-0.260
23761,-0.720,-0.265
23762,-0.720,-0.270
23763,-0.720,-0.235
23764,-0.665,-0.210
23765,-0.640,-0.185
23766,-0.615,-0.145
23767,-0.600,-0.140
23768,-0.595,-0.135
23769,-0.585,-0.135
23770,-0.575,-0.110
23771,-0.555,-0.085
23772,-0.530,-0.050
23773,-0.510,-0.030
23774,-0.475,-0.005
23775,-0.445,0.000
23776,-0.445,0.015
23777,-0.420,0.020
23778,-0.420,0.015
23779,-0.410,0.045
23780,-0.400,0.055
23781,-0.380,0.090
23782,-0.345,0.115
23783,-0.325,0.125
23784,-0.335,0.115
23785,-0.330,0.110
23786,-0.355,0.085
23787,-0.350,0.070
23788,-0.345,0.065
23789,-0.350,0.075
23790,-0.355,0.060
23791,-0.360,0.035
23792,-0.385,0.015
23793,-0.420,-0.020
23794,-0.480,-0.065
23795,-0.510,-0.110
23796,-0.550,-0.155
23797,-0.575,-0.155
23798,-0.620,-0.180
23799,-0.635,-0.200
23800,-0.630,-0.210
23801,-0.685,-0.290
23802,-0.715,-0.325
23803,-0.745,-0.345
23804,-0.775,-0.380
23805,-0.780,-0.380
23806,-0.805,-0.385
23807,-0.795,-0.390
23808,-0.790,-0.400
23809,-0.800,-0.415
23810,-0.835,-0.435
23811,-0.845,-0.455
23812,-0.855,-0.450
23813,-0.865,-0.440
23814,-0.870,-0.435
23815,-0.845,-0.445
23816,-0.835,-0.435
23817,-0.845,-0.430
23818,-0.850,-0.445
23819,-0.845,-0.450
23820,-0.860,-0.450
23821,-0.865,-0.450
23822,-0.850,-0.430
23823,-0.845,-0.410
23824,-0.830,-0.410
23825,-0.825,-0.420
23826,-0.835,-0.405
23827,-0.850,-0.420
23828,-0.860,-0.425
23829,-0.865,-0.445
23830,-0.875,-0.425
23831,-0.845,-0.430
23832,-0.835,-0.405
23833,-0.815,-0.405
23834,-0.820,-0.415
23835,-0.825,-0.415
23836,-0.835,-0.435
23837,-0.845,-0.425
23838,-0.850,-0.420
23839,-0.845,-0.420
23840,-0.840,-0.390
23841,-0.825,-0.395
23842,-0.820,-0.400
23843,-0.840,-0.425
23844,-0.835,-0.440
23845,-0.860,-0.425
23846,-0.880,-0.420
23847,-0.875,-0.415
23848,-0.860,-0.390
23849,-0.845,-0.385
23850,-0.835,-0.395
23851,-0.855,-0.410
23852,-0.860,-0.420
23853,-0.875,-0.425
23854,-0.890,-0.435
23855,-0.890,-0.425
23856,-0.880,-0.420
23857,-0.855,-0.415
23858,-0.865,-0.425
23859,-0.860,-0.435
23860,-0.865,-0.445
23861,-0.880,-0.455
23862,-0.895,-0.465
23863,-0.905,-0.450
23864,-0.895,-0.435
23865,-0.880,-0.425
23866,-0.855,-0.435
23867,-0.860,-0.440
23868,-0.870,-0.455
23869,-0.885,-0.465
23870,-0.900,-0.475
23871,-0.910,-0.465
23872,-0.900,-0.440
23873,-0.890,-0.420
23874,-0.885,-0.415
23875,-0.880,-0.420
23876,-0.875,-0.425
23877,-0.895,-0.450
23878,-0.895,-0.455
23879,-0.905,-0.460
23880,-0.910,-0.440
23881,-0.905,-0.435
23882,-0.885,-0.435
23883,-0.875,-0.435
23884,-0.880,-0.435
23885,-0.890,-0.455
23886,-0.900,-0.470
23887,-0.900,-0.475
23888,-0.910,-0.450
23889,-0.910,-0.435
23890,-0.885,-0.425
23891,-0.870,-0.435
23892,-0.890,-0.430
23893,-0.890,-0.460
23894,-0.905,-0.450
23895,-0.910,-0.465
23896,-0.910,-0.475
23897,-0.910,-0.445
23898,-0.900,-0.420
23899,-0.880,-0.410
23900,-0.875,-0.410
23901,-0.875,-0.430
23902,-0.895,-0.450
23903,-0.895,-0.460
23904,-0.905,-0.465
23905,-0.915,-0.450
23906,-0.900,-0.440
23907,-0.880,-0.435
23908,-0.885,-0.440
23909,-0.880,-0.450
23910,-0.880,-0.445
23911,-0.885,-0.455
23912,-0.895,-0.480
23913,-0.905,-0.460
23914,-0.895,-0.450
23915,-0.875,-0.435
23916,-0.865,-0.450
23917,-0.865,-0.440
23918,-0.875,-0.455
23919,-0.885,-0.460
23920,-0.885,-0.480
23921,-0.890,-0.465
23922,-0.895,-0.450
23923,-0.885,-0.445
23924,-0.865,-0.420
23925,-0.860,-0.430
23926,-0.875,-0.445
23927,-0.885,-0.455
23928,-0.885,-0.455
23929,-0.915,-0.465
23930,-0.905,-0.455
23931,-0.890,-0.445
23932,-0.870,-0.435
23933,-0.865,-0.440
23934,-0.870,-0.460
23935,-0.875,-0.475
23936,-0.865,-0.480
23937,-0.890,-0.490
23938,-0.885,-0.470
23939,-0.885,-0.470
23940,-0.870,-0.455
23941,-0.870,-0.450
23942,-0.870,-0.445
23943,-0.885,-0.470
23944,-0.885,-0.480
23945,-0.880,-0.485
23946,-0.870,-0.485
23947,-0.875,-0.460
23948,-0.850,-0.455
23949,-0.830,-0.455
23950,-0.815,-0.445
23951,-0.805,-0.450
23952,-0.810,-0.450
23953,-0.815,-0.475
23954,-0.810,-0.475
23955,-0.795,-0.455
23956,-0.765,-0.435
23957,-0.730,-0.395
23958,-0.705,-0.370
23959,-0.690,-0.365
23960,-0.715,-0.365
23961,-0.730,-0.365
23962,-0.770,-0.365
23963,-0.780,-0.360
23964,-0.760,-0.345
23965,-0.765,-0.335
23966,-0.770,-0.325
23967,-0.790,-0.360
23968,-0.820,-0.400
23969,-0.830,-0.415
23970,-0.865,-0.440
23971,-0.860,-0.455
23972,-0.870,-0.445
23973,-0.875,-0.445
23974,-0.860,-0.435
23975,-0.840,-0.440
23976,-0.870,-0.450
23977,-0.885,-0.450
23978,-0.900,-0.465
23979,-0.905,-0.480
23980,-0.920,-0.465
23981,-0.910,-0.470
23982,-0.875,-0.455
23983,-0.865,-0.450
23984,-0.870,-0.470
23985,-0.870,-0.485
23986,-0.875,-0.490
23987,-0.885,-0.495
23988,-0.880,-0.485
23989,-0.875,-0.485
23990,-0.855,-0.475
23991,-0.795,-0.470
23992,-0.710,-0.425
23993,-0.580,-0.300
23994,-0.425,-0.080
23995,-0.260,0.170
23996,-0.115,0.465
23997,-0.075,0.740
23998,-0.145,0.940
23999,-0.345,0.925
24000,-0.425,0.895
24001,-0.970,0.260
24002,-1.250,-0.215
24003,-1.370,-0.545
24004,-1.315,-0.610
24005,-1.170,-0.505
24006,-1.050,-0.380
24007,-0.980,-0.325
24008,-0.930,-0.345
24009,-0.895,-0.390
24010,-0.855,-0.425
24011,-0.840,-0.450
24012,-0.840,-0.465
24013,-0.845,-0.450
24014,-0.835,-0.435
24015,-0.840,-0.435
24016,-0.835,-0.435
24017,-0.805,-0.445
24018,-0.800,-0.450
24019,-0.815,-0.455
24020,-0.810,-0.455
24021,-0.815,-0.455
24022,-0.820,-0.430
24023,-0.815,-0.430
24024,-0.785,-0.415
24025,-0.775,-0.410
24026,-0.775,-0.400
24027,-0.780,-0.415
24028,-0.785,-0.415
24029,-0.780,-0.405
24030,-0.785,-0.395
24031,-0.780,-0.380
24032,-0.770,-0.370
24033,-0.760,-0.355
24034,-0.750,-0.370
24035,-0.750,-0.375
24036,-0.760,-0.385
24037,-0.770,-0.405
24038,-0.755,-0.380
24039,-0.745,-0.355
24040,-0.740,-0.355
24041,-0.720,-0.330
24042,-0.710,-0.350
24043,-0.710,-0.355
24044,-0.725,-0.350
24045,-0.720,-0.360
24046,-0.715,-0.350
24047,-0.705,-0.310
24048,-0.680,-0.290
24049,-0.660,-0.270
24050,-0.655,-0.250
24051,-0.640,-0.265
24052,-0.635,-0.255
24053,-0.640,-0.255
24054,-0.645,-0.225
24055,-0.615,-0.220
24056,-0.595,-0.185
24057,-0.570,-0.165
24058,-0.545,-0.135
24059,-0.535,-0.135
24060,-0.510,-0.125
24061,-0.510,-0.125
24062,-0.505,-0.115
24063,-0.495,-0.100
24064,-0.465,-0.055
24065,-0.435,-0.045
24066,-0.395,-0.015
24067,-0.400,-0.015
24068,-0.385,-0.005
24069,-0.385,-0.010
24070,-0.385,-0.020
24071,-0.385,-0.005
24072,-0.365,0.015
24073,-0.340,0.040
24074,-0.335,0.035
24075,-0.330,0.025
24076,-0.340,0.020
24077,-0.355,0.010
24078,-0.370,-0.040
24079,-0.405,-0.040
24080,-0.420,-0.050
24081,-0.450,-0.065
24082,-0.470,-0.100
24083,-0.485,-0.130
24084,-0.525,-0.185
24085,-0.565,-0.215
24086,-0.610,-0.285
24087,-0.650,-0.315
24088,-0.690,-0.340
24089,-0.705,-0.360
24090,-0.720,-0.385
24091,-0.730,-0.405
24092,-0.770,-0.425
24093,-0.795,-0.445
24094,-0.815,-0.480
24095,-0.830,-0.495
24096,-0.845,-0.490
24097,-0.850,-0.490
24098,-0.850,-0.490
24099,-0.850,-0.490
24100,-0.840,-0.475
24101,-0.840,-0.495
24102,-0.845,-0.530
24103,-0.865,-0.535
24104,-0.875,-0.530
24105,-0.875,-0.510
24106,-0.855,-0.500
24107,-0.850,-0.485
24108,-0.840,-0.485
24109,-0.845,-0.490
24110,-0.835,-0.490
24111,-0.850,-0.515
24112,-0.865,-0.520
24113,-0.875,-0.510
24114,-0.880,-0.510
24115,-0.850,-0.500
24116,-0.830,-0.490
24117,-0.820,-0.490
24118,-0.830,-0.500
24119,-0.835,-0.515
24120,-0.850,-0.515
24121,-0.860,-0.515
24122,-0.855,-0.500
24123,-0.850,-0.485
24124,-0.845,-0.465
24125,-0.840,-0.470
24126,-0.830,-0.485
24127,-0.840,-0.500
24128,-0.850,-0.515
24129,-0.855,-0.500
24130,-0.870,-0.485
24131,-0.855,-0.480
24132,-0.850,-0.450
24133,-0.850,-0.460
24134,-0.865,-0.475
24135,-0.870,-0.490
24136,-0.880,-0.510
24137,-0.890,-0.520
24138,-0.890,-0.510
24139,-0.885,-0.500
24140,-0.885,-0.495
24141,-0.880,-0.500
24142,-0.890,-0.490
24143,-0.880,-0.510
24144,-0.900,-0.525
24145,-0.920,-0.535
24146,-0.910,-0.535
24147,-0.905,-0.530
24148,-0.885,-0.535
24149,-0.885,-0.510
24150,-0.875,-0.510
24151,-0.880,-0.515
24152,-0.885,-0.530
24153,-0.910,-0.540
24154,-0.900,-0.535
24155,-0.905,-0.525
24156,-0.890,-0.515
24157,-0.880,-0.490
24158,-0.885,-0.495
24159,-0.880,-0.505
24160,-0.885,-0.510
24161,-0.900,-0.530
24162,-0.915,-0.525
24163,-0.925,-0.525
24164,-0.910,-0.515
24165,-0.900,-0.510
24166,-0.875,-0.515
24167,-0.890,-0.515
24168,-0.890,-0.530
24169,-0.890,-0.535
24170,-0.900,-0.550
24171,-0.905,-0.550
24172,-0.900,-0.540
24173,-0.885,-0.515
24174,-0.885,-0.515
24175,-0.865,-0.510
24176,-0.880,-0.520
24177,-0.900,-0.535
24178,-0.890,-0.550
24179,-0.900,-0.555
24180,-0.920,-0.540
24181,-0.905,-0.520
24182,-0.900,-0.500
24183,-0.905,-0.500
24184,-0.905,-0.500
24185,-0.890,-0.515
24186,-0.895,-0.525
24187,-0.900,-0.525
24188,-0.915,-0.525
24189,-0.900,-0.520
24190,-0.895,-0.510
24191,-0.885,-0.525
24192,-0.870,-0.515
24193,-0.880,-0.520
24194,-0.885,-0.545
24195,-0.895,-0.560
24196,-0.900,-0.540
24197,-0.900,-0.545
24198,-0.900,-0.500
24199,-0.870,-0.515
24200,-0.860,-0.510
24201,-0.890,-0.515
24202,-0.890,-0.535
24203,-0.915,-0.545
24204,-0.900,-0.545
24205,-0.900,-0.525
24206,-0.890,-0.505
24207,-0.885,-0.510
24208,-0.875,-0.500
24209,-0.875,-0.510
24210,-0.900,-0.530
24211,-0.910,-0.550
24212,-0.905,-0.550
24213,-0.905,-0.535
24214,-0.885,-0.530
24215,-0.880,-0.520
24216,-0.865,-0.510
24217,-0.855,-0.520
24218,-0.865,-0.520
24219,-0.895,-0.535
24220,-0.895,-0.545
24221,-0.890,-0.545
24222,-0.885,-0.530
24223,-0.870,-0.515
24224,-0.865,-0.510
24225,-0.850,-0.500
24226,-0.860,-0.515
24227,-0.890,-0.545
24228,-0.880,-0.540
24229,-0.895,-0.535
24230,-0.900,-0.525
24231,-0.900,-0.505
24232,-0.870,-0.490
24233,-0.875,-0.500
24234,-0.875,-0.490
24235,-0.885,-0.490
24236,-0.880,-0.510
24237,-0.905,-0.510
24238,-0.890,-0.515
24239,-0.885,-0.495
24240,-0.860,-0.500
24241,-0.870,-0.495
24242,-0.860,-0.485
24243,-0.860,-0.520
24244,-0.870,-0.525
24245,-0.870,-0.545
24246,-0.865,-0.545
24247,-0.835,-0.540
24248,-0.820,-0.525
24249,-0.800,-0.520
24250,-0.795,-0.510
24251,-0.775,-0.495
24252,-0.770,-0.510
24253,-0.750,-0.500
24254,-0.750,-0.460
24255,-0.745,-0.430
24256,-0.745,-0.385
24257,-0.745,-0.355
24258,-0.765,-0.340
24259,-0.775,-0.340
24260,-0.790,-0.360
24261,-0.795,-0.385
24262,-0.800,-0.395
24263,-0.835,-0.395
24264,-0.850,-0.400
24265,-0.850,-0.405
24266,-0.875,-0.420
24267,-0.860,-0.445
24268,-0.865,-0.470
24269,-0.875,-0.485
24270,-0.895,-0.500
24271,-0.910,-0.505
24272,-0.910,-0.490
24273,-0.915,-0.500
24274,-0.900,-0.485
24275,-0.905,-0.490
24276,-0.905,-0.495
24277,-0.920,-0.510
24278,-0.940,-0.530
24279,-0.945,-0.530
24280,-0.940,-0.510
24281,-0.910,-0.485
24282,-0.895,-0.475
24283,-0.895,-0.465
24284,-0.885,-0.470
24285,-0.890,-0.495
24286,-0.890,-0.500
24287,-0.850,-0.510
24288,-0.770,-0.440
24289,-0.615,-0.265
24290,-0.420,-0.015
24291,-0.225,0.275
24292,-0.080,0.595
24293,-0.050,0.875
24294,-0.190,1.000
24295,-0.425,0.865
24296,-0.745,0.530
24297,-1.060,0.085
24298,-1.285,-0.335
24299,-1.305,-0.530
24300,-1.285,-0.565
24301,-1.095,-0.420
24302,-1.005,-0.360
24303,-0.965,-0.375
24304,-0.945,-0.405
24305,-0.915,-0.420
24306,-0.875,-0.420
24307,-0.850,-0.395
24308,-0.845,-0.415
24309,-0.860,-0.420
24310,-0.875,-0.440
24311,-0.875,-0.455
24312,-0.870,-0.470
24313,-0.875,-0.455
24314,-0.860,-0.440
24315,-0.850,-0.435
24316,-0.835,-0.435
24317,-0.835,-0.430
24318,-0.830,-0.440
24319,-0.830,-0.460
24320,-0.850,-0.460
24321,-0.845,-0.470
24322,-0.840,-0.450
24323,-0.825,-0.435
24324,-0.825,-0.440
24325,-0.820,-0.435
24326,-0.820,-0.435
24327,-0.830,-0.450
24328,-0.830,-0.450
24329,-0.830,-0.445
24330,-0.830,-0.445
24331,-0.800,-0.425
24332,-0.800,-0.405
24333,-0.790,-0.400
24334,-0.790,-0.390
24335,-0.770,-0.410
24336,-0.780,-0.390
24337,-0.790,-0.395
24338,-0.795,-0.380
24339,-0.785,-0.360
24340,-0.770,-0.340
24341,-0.775,-0.340
24342,-0.755,-0.335
24343,-0.745,-0.340
24344,-0.750,-0.345
24345,-0.745,-0.350
24346,-0.750,-0.335
24347,-0.735,-0.305
24348,-0.730,-0.280
24349,-0.705,-0.265
24350,-0.700,-0.255
24351,-0.665,-0.250
24352,-0.665,-0.250
24353,-0.670,-0.245
24354,-0.670,-0.245
24355,-0.650,-0.205
24356,-0.625,-0.160
24357,-0.595,-0.150
24358,-0.565,-0.125
24359,-0.540,-0.125
24360,-0.535,-0.100
24361,-0.535,-0.100
24362,-0.525,-0.085
24363,-0.515,-0.045
24364,-0.490,-0.040
24365,-0.455,-0.005
24366,-0.425,0.020
24367,-0.405,0.015
24368,-0.410,0.010
24369,-0.415,-0.005
24370,-0.415,0.000
24371,-0.400,-0.005
24372,-0.400,0.015
24373,-0.385,0.045
24374,-0.375,0.045
24375,-0.380,0.045
24376,-0.400,-0.005
24377,-0.425,-0.035
24378,-0.450,-0.065
24379,-0.495,-0.100
24380,-0.530,-0.110
24381,-0.560,-0.125
24382,-0.550,-0.145
24383,-0.600,-0.180
24384,-0.630,-0.215
24385,-0.655,-0.265
24386,-0.695,-0.305
24387,-0.730,-0.350
24388,-0.770,-0.360
24389,-0.795,-0.355
24390,-0.800,-0.360
24391,-0.815,-0.365
24392,-0.810,-0.395
24393,-0.840,-0.415
24394,-0.860,-0.450
24395,-0.875,-0.475
24396,-0.910,-0.470
24397,-0.895,-0.470
24398,-0.890,-0.445
24399,-0.875,-0.450
24400,-0.880,-0.445
24401,-0.875,-0.450
24402,-0.865,-0.475
24403,-0.875,-0.495
24404,-0.875,-0.485
24405,-0.870,-0.485
24406,-0.875,-0.465
24407,-0.855,-0.440
24408,-0.850,-0.455
24409,-0.850,-0.460
24410,-0.850,-0.470
24411,-0.860,-0.485
24412,-0.865,-0.485
24413,-0.885,-0.485
24414,-0.870,-0.460
24415,-0.860,-0.440
24416,-0.850,-0.420
24417,-0.840,-0.430
24418,-0.840,-0.440
24419,-0.850,-0.435
24420,-0.860,-0.440
24421,-0.875,-0.455
24422,-0.875,-0.445
24423,-0.865,-0.435
24424,-0.850,-0.420
24425,-0.850,-0.415
24426,-0.845,-0.430
24427,-0.855,-0.455
24428,-0.870,-0.475
24429,-0.865,-0.465
24430,-0.880,-0.455
24431,-0.875,-0.445
24432,-0.855,-0.440
24433,-0.850,-0.440
24434,-0.845,-0.440
24435,-0.850,-0.450
24436,-0.875,-0.470
24437,-0.885,-0.480
24438,-0.890,-0.470
24439,-0.880,-0.450
24440,-0.875,-0.440
24441,-0.860,-0.425
24442,-0.865,-0.435
24443,-0.875,-0.430
24444,-0.885,-0.445
24445,-0.895,-0.460
24446,-0.910,-0.460
24447,-0.920,-0.460
24448,-0.910,-0.455
24449,-0.890,-0.440
24450,-0.895,-0.440
24451,-0.880,-0.450
24452,-0.890,-0.475
24453,-0.900,-0.480
24454,-0.905,-0.485
24455,-0.920,-0.485
24456,-0.910,-0.460
24457,-0.890,-0.450
24458,-0.885,-0.450
24459,-0.880,-0.460
24460,-0.890,-0.475
24461,-0.905,-0.480
24462,-0.920,-0.480
24463,-0.925,-0.475
24464,-0.925,-0.465
24465,-0.910,-0.450
24466,-0.905,-0.450
24467,-0.890,-0.455
24468,-0.895,-0.445
