'sample interval','V4'
6432,2.170
6433,2.190
6434,2.220
6435,2.250
6436,2.280
6437,2.300
6438,2.335
6439,2.365
6440,2.390
6441,2.405
6442,2.430
6443,2.455
6444,2.470
6445,2.485
6446,2.500
6447,2.520
6448,2.530
6449,2.550
6450,2.555
6451,2.555
6452,2.545
6453,2.500
6454,2.440
6455,2.380
6456,2.335
6457,2.260
6458,2.215
6459,2.180
6460,2.140
6461,2.095
6462,2.050
6463,2.020
6464,2.000
6465,1.975
6466,1.955
6467,1.955
6468,1.940
6469,1.940
6470,1.940
6471,1.930
6472,1.930
6473,1.925
6474,1.925
6475,1.915
6476,1.900
6477,1.900
6478,1.900
6479,1.910
6480,1.910
6481,1.900
6482,1.900
6483,1.890
6484,1.900
6485,1.880
6486,1.880
6487,1.885
6488,1.885
6489,1.885
6490,1.890
6491,1.885
6492,1.870
6493,1.870
6494,1.880
6495,1.885
6496,1.885
6497,1.880
6498,1.880
6499,1.885
6500,1.870
6501,1.865
6502,1.865
6503,1.860
6504,1.865
6505,1.860
6506,1.865
6507,1.860
6508,1.860
6509,1.860
6510,1.850
6511,1.835
6512,1.825
6513,1.830
6514,1.820
6515,1.810
6516,1.810
6517,1.810
6518,1.805
6519,1.810
6520,1.805
6521,1.790
6522,1.795
6523,1.795
6524,1.795
6525,1.780
6526,1.790
6527,1.790
6528,1.790
6529,1.775
6530,1.775
6531,1.775
6532,1.770
6533,1.770
6534,1.775
6535,1.770
6536,1.765
6537,1.775
6538,1.780
6539,1.775
6540,1.775
6541,1.775
6542,1.780
6543,1.780
6544,1.790
6545,1.780
6546,1.780
6547,1.770
6548,1.775
6549,1.780
6550,1.790
6551,1.790
6552,1.780
6553,1.780
6554,1.795
6555,1.790
6556,1.775
6557,1.780
6558,1.790
6559,1.790
6560,1.790
6561,1.790
6562,1.795
6563,1.795
6564,1.805
6565,1.805
6566,1.805
6567,1.810
6568,1.805
6569,1.800
6570,1.800
6571,1.805
6572,1.825
6573,1.825
6574,1.840
6575,1.855
6576,1.860
6577,1.880
6578,1.895
6579,1.880
6580,1.865
6581,1.900
6582,1.955
6583,2.010
6584,1.985
6585,1.955
6586,1.945
6587,1.950
6588,1.950
6589,1.940
6590,1.920
6591,1.895
6592,1.880
6593,1.855
6594,1.825
6595,1.835
6596,1.825
6597,1.810
6598,1.795
6599,1.790
6600,1.790
6601,1.790
6602,1.780
6603,1.770
6604,1.765
6605,1.765
6606,1.775
6607,1.775
6608,1.775
6609,1.775
6610,1.780
6611,1.780
6612,1.790
6613,1.795
6614,1.805
6615,1.805
6616,1.800
6617,1.765
6618,1.735
6619,1.805
6620,2.050
6621,2.410
6622,2.945
6623,3.475
6624,3.710
6625,3.680
6626,3.640
6627,3.625
6628,3.595
6629,3.365
6630,2.400
6631,1.435
6632,1.540
6633,1.770
6634,1.880
6635,1.925
6636,1.885
6637,1.835
6638,1.795
6639,1.760
6640,1.740
6641,1.740
6642,1.740
6643,1.745
6644,1.745
6645,1.760
6646,1.760
6647,1.760
6648,1.765
6649,1.760
6650,1.770
6651,1.775
6652,1.790
6653,1.790
6654,1.795
6655,1.805
6656,1.810
6657,1.820
6658,1.825
6659,1.835
6660,1.835
6661,1.835
6662,1.855
6663,1.865
6664,1.885
6665,1.890
6666,1.900
6667,1.910
6668,1.930
6669,1.945
6670,1.970
6671,1.980
6672,2.000
6673,2.015
6674,2.030
6675,2.040
6676,2.050
6677,2.075
6678,2.100
6679,2.125
6680,2.160
6681,2.190
6682,2.220
6683,2.245
6684,2.270
6685,2.290
6686,2.315
6687,2.340
6688,2.365
6689,2.395
6690,2.425
6691,2.440
6692,2.460
6693,2.470
6694,2.500
6695,2.500
6696,2.525
6697,2.545
6698,2.550
6699,2.550
6700,2.515
6701,2.480
6702,2.440
6703,2.390
6704,2.330
6705,2.275
6706,2.225
6707,2.180
6708,2.130
6709,2.080
6710,2.050
6711,2.020
6712,2.000
6713,1.975
6714,1.955
6715,1.940
6716,1.930
6717,1.925
6718,1.920
6719,1.915
6720,1.915
6721,1.910
6722,1.900
6723,1.900
6724,1.900
6725,1.900
6726,1.890
6727,1.890
6728,1.890
6729,1.890
6730,1.880
6731,1.880
6732,1.885
6733,1.880
6734,1.885
6735,1.885
6736,1.885
6737,1.885
6738,1.885
6739,1.880
6740,1.880
6741,1.860
6742,1.870
6743,1.880
6744,1.885
6745,1.880
6746,1.880
6747,1.870
6748,1.870
6749,1.870
6750,1.870
6751,1.860
6752,1.860
6753,1.850
6754,1.855
6755,1.850
6756,1.835
6757,1.835
6758,1.835
6759,1.830
6760,1.825
6761,1.810
6762,1.825
6763,1.810
6764,1.810
6765,1.805
6766,1.805
6767,1.800
6768,1.795
6769,1.790
6770,1.795
6771,1.800
6772,1.805
6773,1.795
6774,1.780
6775,1.790
6776,1.790
6777,1.780
6778,1.790
6779,1.790
6780,1.790
6781,1.780
6782,1.790
6783,1.780
6784,1.790
6785,1.770
6786,1.770
6787,1.780
6788,1.775
6789,1.795
6790,1.780
6791,1.790
6792,1.790
6793,1.790
6794,1.795
6795,1.780
6796,1.795
6797,1.790
6798,1.805
6799,1.805
6800,1.810
6801,1.810
6802,1.805
6803,1.805
6804,1.805
6805,1.805
6806,1.800
6807,1.810
6808,1.805
6809,1.810
6810,1.805
6811,1.820
6812,1.825
6813,1.810
6814,1.810
6815,1.820
6816,1.825
6817,1.830
6818,1.830
6819,1.820
6820,1.830
6821,1.850
6822,1.860
6823,1.860
6824,1.870
6825,1.885
6826,1.900
6827,1.885
6828,1.885
6829,1.910
6830,1.980
6831,2.020
6832,2.000
6833,1.955
6834,1.960
6835,1.960
6836,1.960
6837,1.940
6838,1.910
6839,1.890
6840,1.865
6841,1.850
6842,1.835
6843,1.830
6844,1.810
6845,1.795
6846,1.795
6847,1.780
6848,1.775
6849,1.765
6850,1.770
6851,1.770
6852,1.770
6853,1.765
6854,1.760
6855,1.765
6856,1.775
6857,1.770
6858,1.770
6859,1.780
6860,1.805
6861,1.800
6862,1.810
6863,1.805
6864,1.775
6865,1.735
6866,1.760
6867,1.960
6868,2.320
6869,2.885
6870,3.460
6871,3.725
6872,3.720
6873,3.680
6874,3.655
6875,3.605
6876,3.410
6877,2.480
6878,1.450
6879,1.495
6880,1.740
6881,1.850
6882,1.900
6883,1.860
6884,1.820
6885,1.790
6886,1.750
6887,1.740
6888,1.735
6889,1.740
6890,1.745
6891,1.750
6892,1.765
6893,1.765
6894,1.770
6895,1.770
6896,1.775
6897,1.770
6898,1.780
6899,1.780
6900,1.790
6901,1.795
6902,1.805
6903,1.810
6904,1.820
6905,1.820
6906,1.820
6907,1.835
6908,1.840
6909,1.860
6910,1.865
6911,1.885
6912,1.895
6913,1.910
6914,1.920
6915,1.925
6916,1.955
6917,1.975
6918,2.000
6919,2.005
6920,2.035
6921,2.045
6922,2.050
6923,2.075
6924,2.110
6925,2.130
6926,2.155
6927,2.185
6928,2.215
6929,2.240
6930,2.260
6931,2.285
6932,2.315
6933,2.340
6934,2.370
6935,2.390
6936,2.410
6937,2.435
6938,2.455
6939,2.490
6940,2.495
6941,2.510
6942,2.520
6943,2.530
6944,2.555
6945,2.560
6946,2.560
6947,2.510
6948,2.470
6949,2.420
6950,2.375
6951,2.320
6952,2.280
6953,2.225
6954,2.170
6955,2.130
6956,2.075
6957,2.045
6958,2.015
6959,1.985
6960,1.980
6961,1.975
6962,1.960
6963,1.945
6964,1.940
6965,1.925
6966,1.925
6967,1.920
6968,1.915
6969,1.910
6970,1.895
6971,1.900
6972,1.900
6973,1.900
6974,1.885
6975,1.890
6976,1.885
6977,1.885
6978,1.880
6979,1.880
6980,1.870
6981,1.880
6982,1.880
6983,1.885
6984,1.885
6985,1.880
6986,1.880
6987,1.885
6988,1.880
6989,1.860
6990,1.865
6991,1.880
6992,1.880
6993,1.870
6994,1.865
6995,1.855
6996,1.850
6997,1.855
6998,1.865
6999,1.855
7000,1.850
7001,1.840
7002,1.835
7003,1.835
7004,1.825
7005,1.825
7006,1.820
7007,1.810
7008,1.810
7009,1.805
7010,1.795
7011,1.800
7012,1.800
7013,1.780
7014,1.795
7015,1.790
7016,1.780
7017,1.780
7018,1.780
7019,1.780
7020,1.770
7021,1.770
7022,1.770
7023,1.770
7024,1.775
7025,1.765
7026,1.775
7027,1.765
7028,1.765
7029,1.750
7030,1.765
7031,1.765
7032,1.750
7033,1.750
7034,1.750
7035,1.750
7036,1.750
7037,1.760
7038,1.760
7039,1.745
7040,1.750
7041,1.760
7042,1.765
7043,1.765
7044,1.765
7045,1.765
7046,1.770
7047,1.770
7048,1.770
7049,1.765
7050,1.765
7051,1.765
7052,1.770
7053,1.780
7054,1.775
7055,1.770
7056,1.775
7057,1.775
7058,1.780
7059,1.770
7060,1.775
7061,1.780
7062,1.790
7063,1.790
7064,1.800
7065,1.795
7066,1.795
7067,1.800
7068,1.810
7069,1.820
7070,1.830
7071,1.835
7072,1.840
7073,1.855
7074,1.865
7075,1.860
7076,1.870
7077,1.895
7078,1.945
7079,1.975
7080,1.955
7081,1.940
7082,1.940
7083,1.940
7084,1.925
7085,1.915
7086,1.900
7087,1.880
7088,1.850
7089,1.810
7090,1.805
7091,1.805
7092,1.805
7093,1.770
7094,1.770
7095,1.770
7096,1.770
7097,1.765
7098,1.770
7099,1.760
7100,1.750
7101,1.750
7102,1.760
7103,1.745
7104,1.750
7105,1.760
7106,1.760
7107,1.770
7108,1.765
7109,1.780
7110,1.790
7111,1.795
7112,1.800
7113,1.770
7114,1.750
7115,1.795
7116,2.005
7117,2.345
7118,2.850
7119,3.390
7120,3.695
7121,3.710
7122,3.660
7123,3.650
7124,3.630
7125,3.475
7126,2.640
7127,1.525
7128,1.420
7129,1.675
7130,1.820
7131,1.880
7132,1.885
7133,1.830
7134,1.805
7135,1.770
7136,1.760
7137,1.735
7138,1.740
7139,1.745
7140,1.750
7141,1.765
7142,1.750
7143,1.750
7144,1.765
7145,1.765
7146,1.775
7147,1.780
7148,1.780
7149,1.790
7150,1.805
7151,1.805
7152,1.805
7153,1.810
7154,1.820
7155,1.825
7156,1.830
7157,1.840
7158,1.850
7159,1.865
7160,1.870
7161,1.885
7162,1.900
7163,1.915
7164,1.920
7165,1.930
7166,1.945
7167,1.960
7168,1.990
7169,2.005
7170,2.020
7171,2.035
7172,2.050
7173,2.080
7174,2.105
7175,2.125
7176,2.140
7177,2.165
7178,2.200
7179,2.220
7180,2.245
7181,2.270
7182,2.300
7183,2.315
7184,2.335
7185,2.365
7186,2.390
7187,2.410
7188,2.425
7189,2.450
7190,2.460
7191,2.490
7192,2.510
7193,2.515
7194,2.515
7195,2.520
7196,2.510
7197,2.490
7198,2.460
7199,2.405
7200,2.365
7201,2.310
7202,2.250
7203,2.195
7204,2.155
7205,2.105
7206,2.075
7207,2.035
7208,2.015
7209,1.980
7210,1.980
7211,1.955
7212,1.940
7213,1.920
7214,1.915
7215,1.915
7216,1.910
7217,1.910
7218,1.910
7219,1.900
7220,1.900
7221,1.890
7222,1.885
7223,1.880
7224,1.880
7225,1.865
7226,1.870
7227,1.865
7228,1.860
7229,1.860
7230,1.865
7231,1.860
7232,1.860
7233,1.865
7234,1.865
7235,1.865
7236,1.865
7237,1.880
7238,1.880
7239,1.885
7240,1.880
7241,1.865
7242,1.880
7243,1.880
7244,1.865
7245,1.860
7246,1.860
7247,1.860
7248,1.865
7249,1.865
7250,1.860
7251,1.850
7252,1.835
7253,1.830
7254,1.835
7255,1.830
7256,1.825
7257,1.820
7258,1.825
7259,1.820
7260,1.810
7261,1.800
7262,1.800
7263,1.800
7264,1.805
7265,1.805
7266,1.805
7267,1.800
7268,1.805
7269,1.795
7270,1.800
7271,1.780
7272,1.790
7273,1.790
7274,1.790
7275,1.780
7276,1.775
7277,1.770
7278,1.770
7279,1.770
7280,1.765
7281,1.760
7282,1.765
7283,1.765
7284,1.765
7285,1.760
7286,1.760
7287,1.760
7288,1.765
7289,1.760
7290,1.760
7291,1.760
7292,1.750
7293,1.765
7294,1.770
7295,1.770
7296,1.770
7297,1.765
7298,1.765
7299,1.770
7300,1.770
7301,1.770
7302,1.770
7303,1.775
7304,1.790
7305,1.780
7306,1.795
7307,1.790
7308,1.790
7309,1.790
7310,1.800
7311,1.805
7312,1.805
7313,1.805
7314,1.805
7315,1.810
7316,1.810
7317,1.805
7318,1.810
7319,1.810
7320,1.820
7321,1.825
7322,1.835
7323,1.855
7324,1.860
7325,1.880
7326,1.890
7327,1.885
7328,1.870
7329,1.885
7330,1.925
7331,1.985
7332,2.015
7333,1.980
7334,1.960
7335,1.960
7336,1.955
7337,1.940
7338,1.930
7339,1.900
7340,1.870
7341,1.855
7342,1.835
7343,1.830
7344,1.830
7345,1.805
7346,1.795
7347,1.780
7348,1.790
7349,1.780
7350,1.770
7351,1.770
7352,1.780
7353,1.775
7354,1.770
7355,1.770
7356,1.770
7357,1.780
7358,1.770
7359,1.790
7360,1.795
7361,1.805
7362,1.820
7363,1.820
7364,1.810
7365,1.795
7366,1.765
7367,1.745
7368,1.810
7369,2.050
7370,2.455
7371,3.020
7372,3.535
7373,3.730
7374,3.725
7375,3.690
7376,3.680
7377,3.630
7378,3.380
7379,2.315
7380,1.440
7381,1.595
7382,1.810
7383,1.910
7384,1.945
7385,1.900
7386,1.860
7387,1.820
7388,1.790
7389,1.775
7390,1.775
7391,1.770
7392,1.775
7393,1.790
7394,1.795
7395,1.790
7396,1.805
7397,1.805
7398,1.795
7399,1.795
7400,1.800
7401,1.805
7402,1.825
7403,1.825
7404,1.830
7405,1.830
7406,1.840
7407,1.850
7408,1.860
7409,1.860
7410,1.865
7411,1.885
7412,1.900
7413,1.910
7414,1.915
7415,1.930
7416,1.945
7417,1.960
7418,1.975
7419,1.985
7420,2.010
7421,2.030
7422,2.050
7423,2.070
7424,2.090
7425,2.105
7426,2.135
7427,2.160
7428,2.185
7429,2.195
7430,2.220
7431,2.245
7432,2.280
7433,2.315
7434,2.345
7435,2.370
7436,2.390
7437,2.420
7438,2.440
7439,2.460
7440,2.470
7441,2.495
7442,2.520
7443,2.540
7444,2.555
7445,2.570
7446,2.580
7447,2.580
7448,2.585
7449,2.575
7450,2.550
7451,2.490
7452,2.410
7453,2.365
7454,2.305
7455,2.250
7456,2.210
7457,2.155
7458,2.120
7459,2.080
7460,2.050
7461,2.020
7462,2.005
7463,1.985
7464,1.975
7465,1.960
7466,1.970
7467,1.960
7468,1.955
7469,1.955
7470,1.950
7471,1.950
7472,1.940
7473,1.925
7474,1.925
7475,1.915
7476,1.925
7477,1.915
7478,1.920
7479,1.915
7480,1.920
7481,1.910
7482,1.910
7483,1.900
7484,1.910
7485,1.915
7486,1.910
7487,1.915
7488,1.915
7489,1.910
7490,1.920
7491,1.915
7492,1.910
7493,1.910
7494,1.915
7495,1.910
7496,1.915
7497,1.900
7498,1.900
7499,1.900
7500,1.900
7501,1.900
7502,1.885
7503,1.890
7504,1.895
7505,1.890
7506,1.890
7507,1.885
7508,1.870
7509,1.865
7510,1.865
7511,1.865
7512,1.860
7513,1.855
7514,1.855
7515,1.850
7516,1.840
7517,1.835
7518,1.830
7519,1.835
7520,1.835
7521,1.830
7522,1.830
7523,1.830
7524,1.825
7525,1.810
7526,1.820
7527,1.820
7528,1.825
7529,1.820
7530,1.810
7531,1.820
7532,1.820
7533,1.810
7534,1.825
7535,1.820
7536,1.820
7537,1.820
7538,1.820
7539,1.830
7540,1.820
7541,1.810
7542,1.820
7543,1.820
7544,1.825
7545,1.830
7546,1.825
7547,1.825
7548,1.820
7549,1.820
7550,1.820
7551,1.810
7552,1.825
7553,1.830
7554,1.830
7555,1.835
7556,1.825
7557,1.820
7558,1.830
7559,1.840
7560,1.840
7561,1.835
7562,1.840
7563,1.840
7564,1.840
7565,1.835
7566,1.840
7567,1.840
7568,1.840
7569,1.835
7570,1.850
7571,1.855
7572,1.860
7573,1.855
7574,1.860
7575,1.860
7576,1.870
7577,1.885
7578,1.900
7579,1.900
7580,1.915
7581,1.925
7582,1.915
7583,1.915
7584,1.955
7585,2.005
7586,2.050
7587,2.045
7588,2.020
7589,2.010
7590,2.015
7591,2.010
7592,2.000
7593,1.975
7594,1.945
7595,1.925
7596,1.895
7597,1.880
7598,1.880
7599,1.860
7600,1.850
7601,1.825
7602,1.820
7603,1.820
7604,1.810
7605,1.810
7606,1.810
7607,1.805
7608,1.805
7609,1.795
7610,1.795
7611,1.795
7612,1.805
7613,1.805
7614,1.805
7615,1.820
7616,1.830
7617,1.835
7618,1.850
7619,1.840
7620,1.825
7621,1.790
7622,1.770
7623,1.900
7624,2.180
7625,2.615
7626,3.190
7627,3.640
7628,3.755
7629,3.725
7630,3.700
7631,3.690
7632,3.620
7633,3.200
7634,2.045
7635,1.450
7636,1.670
7637,1.855
7638,1.930
7639,1.955
7640,1.920
7641,1.880
7642,1.840
7643,1.810
7644,1.795
7645,1.790
7646,1.795
7647,1.790
7648,1.790
7649,1.790
7650,1.795
7651,1.805
7652,1.810
7653,1.810
7654,1.810
7655,1.825
7656,1.835
7657,1.850
7658,1.850
7659,1.855
7660,1.870
7661,1.865
7662,1.880
7663,1.890
7664,1.900
7665,1.900
7666,1.915
7667,1.915
7668,1.930
7669,1.945
7670,1.950
7671,1.960
7672,1.980
7673,1.990
7674,2.010
7675,2.015
7676,2.040
7677,2.050
7678,2.075
7679,2.100
7680,2.125
7681,2.140
7682,2.155
7683,2.180
7684,2.195
7685,2.215
7686,2.245
7687,2.275
7688,2.315
7689,2.340
7690,2.360
7691,2.375
7692,2.410
7693,2.435
7694,2.460
7695,2.490
7696,2.525
7697,2.530
7698,2.555
7699,2.580
7700,2.600
7701,2.630
7702,2.630
7703,2.620
7704,2.615
7705,2.580
7706,2.550
7707,2.500
7708,2.455
7709,2.405
7710,2.350
7711,2.300
7712,2.245
7713,2.195
7714,2.155
7715,2.130
7716,2.100
7717,2.065
7718,2.045
7719,2.035
7720,2.015
7721,2.000
7722,2.000
7723,1.980
7724,1.960
7725,1.960
7726,1.960
7727,1.960
7728,1.955
7729,1.945
7730,1.945
7731,1.940
7732,1.940
7733,1.930
7734,1.930
7735,1.920
7736,1.920
7737,1.910
7738,1.915
7739,1.910
7740,1.910
7741,1.900
7742,1.915
7743,1.915
7744,1.900
7745,1.910
7746,1.900
7747,1.900
7748,1.900
7749,1.900
7750,1.900
7751,1.895
7752,1.900
7753,1.900
7754,1.910
7755,1.890
7756,1.900
7757,1.885
7758,1.885
7759,1.880
7760,1.880
7761,1.880
7762,1.885
7763,1.880
7764,1.865
7765,1.860
7766,1.850
7767,1.840
7768,1.830
7769,1.830
7770,1.830
7771,1.830
7772,1.830
7773,1.820
7774,1.805
7775,1.810
7776,1.810
7777,1.795
7778,1.795
7779,1.790
7780,1.790
7781,1.790
7782,1.790
7783,1.790
7784,1.790
7785,1.780
7786,1.780
7787,1.790
7788,1.790
7789,1.780
7790,1.795
7791,1.795
7792,1.790
7793,1.780
7794,1.780
7795,1.780
7796,1.790
7797,1.780
7798,1.790
7799,1.780
7800,1.790
7801,1.780
7802,1.780
7803,1.780
7804,1.775
7805,1.780
7806,1.780
7807,1.780
7808,1.775
7809,1.780
7810,1.790
7811,1.780
7812,1.790
7813,1.790
7814,1.790
7815,1.790
7816,1.800
7817,1.805
7818,1.805
7819,1.805
7820,1.805
7821,1.800
7822,1.805
7823,1.795
7824,1.805
7825,1.805
7826,1.805
7827,1.820
7828,1.810
7829,1.810
7830,1.810
7831,1.820
7832,1.805
7833,1.805
7834,1.820
7835,1.840
7836,1.860
7837,1.860
7838,1.880
7839,1.880
7840,1.870
7841,1.870
7842,1.910
7843,1.960
7844,2.015
7845,2.000
7846,1.960
7847,1.955
7848,1.955
7849,1.955
7850,1.930
7851,1.890
7852,1.870
7853,1.860
7854,1.835
7855,1.825
7856,1.825
7857,1.805
7858,1.790
7859,1.775
7860,1.770
7861,1.760
7862,1.765
7863,1.765
7864,1.765
7865,1.760
7866,1.745
7867,1.745
7868,1.750
7869,1.760
7870,1.765
7871,1.765
7872,1.775
7873,1.775
7874,1.795
7875,1.805
7876,1.805
7877,1.795
7878,1.770
7879,1.740
7880,1.760
7881,1.945
7882,2.270
7883,2.770
7884,3.320
7885,3.640
7886,3.680
7887,3.650
7888,3.635
7889,3.600
7890,3.460
7891,2.770
7892,1.630
7893,1.440
7894,1.700
7895,1.830
7896,1.885
7897,1.880
7898,1.840
7899,1.805
7900,1.775
7901,1.750
7902,1.740
7903,1.740
7904,1.750
7905,1.745
7906,1.750
7907,1.760
7908,1.770
7909,1.770
7910,1.780
7911,1.790
7912,1.790
7913,1.780
7914,1.795
7915,1.805
7916,1.805
7917,1.805
7918,1.810
7919,1.825
7920,1.830
7921,1.850
7922,1.855
7923,1.860
7924,1.870
7925,1.880
7926,1.890
7927,1.915
7928,1.915
7929,1.930
7930,1.955
7931,1.975
7932,2.000
7933,2.005
7934,2.030
7935,2.040
7936,2.060
7937,2.080
7938,2.105
7939,2.125
7940,2.155
7941,2.170
7942,2.200
7943,2.230
7944,2.260
7945,2.285
7946,2.310
7947,2.345
7948,2.370
7949,2.395
7950,2.425
7951,2.440
7952,2.470
7953,2.480
7954,2.500
7955,2.530
7956,2.545
7957,2.550
7958,2.575
7959,2.600
7960,2.605
7961,2.575
7962,2.550
7963,2.515
7964,2.470
7965,2.405
7966,2.345
7967,2.300
7968,2.255
7969,2.215
7970,2.165
7971,2.120
7972,2.075
7973,2.045
7974,2.020
7975,2.005
7976,1.985
7977,1.975
7978,1.970
7979,1.955
7980,1.955
7981,1.945
7982,1.940
7983,1.940
7984,1.945
7985,1.930
7986,1.930
7987,1.920
7988,1.915
7989,1.910
7990,1.900
7991,1.915
7992,1.910
7993,1.895
7994,1.895
7995,1.880
7996,1.870
7997,1.860
7998,1.865
7999,1.870
8000,1.880
8001,1.885
8002,1.890
8003,1.890
8004,1.890
8005,1.885
8006,1.885
8007,1.880
8008,1.880
8009,1.880
8010,1.855
8011,1.855
8012,1.855
8013,1.850
8014,1.850
8015,1.850
8016,1.840
8017,1.830
8018,1.830
8019,1.840
8020,1.835
8021,1.825
8022,1.805
8023,1.805
8024,1.805
8025,1.805
8026,1.795
8027,1.790
8028,1.795
8029,1.790
8030,1.790
8031,1.790
8032,1.795
8033,1.780
8034,1.780
8035,1.765
8036,1.765
8037,1.775
8038,1.775
8039,1.765
8040,1.745
8041,1.760
8042,1.780
8043,1.765
8044,1.760
8045,1.760
8046,1.760
8047,1.750
8048,1.760
8049,1.760
8050,1.765
8051,1.765
8052,1.750
8053,1.760
8054,1.765
8055,1.765
8056,1.765
8057,1.765
8058,1.765
8059,1.765
8060,1.765
8061,1.765
8062,1.765
8063,1.770
8064,1.765
8065,1.765
8066,1.775
8067,1.780
8068,1.775
8069,1.770
8070,1.765
8071,1.770
8072,1.770
8073,1.780
8074,1.770
8075,1.770
8076,1.775
8077,1.775
8078,1.790
8079,1.790
8080,1.775
8081,1.770
8082,1.795
8083,1.795
8084,1.795
8085,1.790
8086,1.795
8087,1.795
8088,1.810
8089,1.800
8090,1.805
8091,1.805
8092,1.825
8093,1.825
8094,1.840
8095,1.855
8096,1.870
8097,1.865
8098,1.860
8099,1.890
8100,1.930
8101,1.975
8102,1.960
8103,1.930
8104,1.930
8105,1.925
8106,1.930
8107,1.920
8108,1.890
8109,1.860
8110,1.840
8111,1.830
8112,1.805
8113,1.810
8114,1.790
8115,1.775
8116,1.765
8117,1.750
8118,1.745
8119,1.745
8120,1.750
8121,1.750
8122,1.745
8123,1.745
8124,1.740
8125,1.740
8126,1.735
8127,1.745
8128,1.750
8129,1.760
8130,1.765
8131,1.770
8132,1.790
8133,1.790
8134,1.795
8135,1.780
8136,1.750
8137,1.740
8138,1.835
8139,2.080
8140,2.485
8141,3.020
8142,3.515
8143,3.710
8144,3.695
8145,3.670
8146,3.655
8147,3.590
8148,3.290
8149,2.290
8150,1.410
8151,1.420
8152,1.645
8153,1.805
8154,1.855
8155,1.850
8156,1.805
8157,1.780
8158,1.745
8159,1.720
8160,1.730
8161,1.715
8162,1.715
8163,1.715
8164,1.735
8165,1.740
8166,1.750
8167,1.760
8168,1.765
8169,1.770
8170,1.780
8171,1.780
8172,1.790
8173,1.795
8174,1.795
8175,1.795
8176,1.805
8177,1.805
8178,1.830
8179,1.835
8180,1.840
8181,1.855
8182,1.855
8183,1.865
8184,1.880
8185,1.890
8186,1.910
8187,1.925
8188,1.945
8189,1.945
8190,1.960
8191,1.985
8192,2.010
8193,2.030
8194,2.045
8195,2.060
8196,2.095
8197,2.125
8198,2.135
8199,2.160
8200,2.190
8201,2.215
8202,2.240
8203,2.260
8204,2.285
8205,2.320
8206,2.340
8207,2.360
8208,2.365
8209,2.380
8210,2.395
8211,2.410
8212,2.425
8213,2.435
8214,2.450
8215,2.465
8216,2.490
8217,2.485
8218,2.485
8219,2.480
8220,2.480
8221,2.430
8222,2.390
8223,2.340
8224,2.290
8225,2.245
8226,2.190
8227,2.155
8228,2.100
8229,2.070
8230,2.035
8231,2.015
8232,1.990
8233,1.970
8234,1.945
8235,1.940
8236,1.940
8237,1.915
8238,1.900
8239,1.900
8240,1.910
8241,1.900
8242,1.900
8243,1.890
8244,1.890
8245,1.885
8246,1.880
8247,1.880
8248,1.880
8249,1.880
8250,1.880
8251,1.880
8252,1.885
8253,1.885
8254,1.880
8255,1.880
8256,1.880
8257,1.880
8258,1.885
8259,1.880
8260,1.900
8261,1.890
8262,1.885
8263,1.885
8264,1.885
8265,1.880
8266,1.870
8267,1.865
8268,1.860
8269,1.860
8270,1.860
8271,1.855
8272,1.860
8273,1.850
8274,1.840
8275,1.840
8276,1.835
8277,1.830
8278,1.820
8279,1.825
8280,1.825
8281,1.805
8282,1.800
8283,1.800
8284,1.790
8285,1.780
8286,1.780
8287,1.775
8288,1.775
8289,1.770
8290,1.765
8291,1.765
8292,1.750
8293,1.750
8294,1.750
8295,1.760
8296,1.750
8297,1.740
8298,1.745
8299,1.745
8300,1.745
8301,1.735
8302,1.730
8303,1.720
8304,1.730
8305,1.735
8306,1.735
8307,1.735
8308,1.730
8309,1.735
8310,1.735
8311,1.735
8312,1.740
8313,1.740
8314,1.740
8315,1.740
8316,1.740
8317,1.740
8318,1.745
8319,1.740
8320,1.740
8321,1.735
8322,1.745
8323,1.740
8324,1.740
8325,1.740
8326,1.745
8327,1.745
8328,1.745
8329,1.740
8330,1.740
8331,1.750
8332,1.750
8333,1.750
8334,1.750
8335,1.745
8336,1.745
8337,1.740
8338,1.745
8339,1.745
8340,1.750
8341,1.760
8342,1.750
8343,1.765
8344,1.760
8345,1.765
8346,1.775
8347,1.790
8348,1.805
8349,1.805
8350,1.830
8351,1.840
8352,1.825
8353,1.820
8354,1.855
8355,1.925
8356,1.955
8357,1.930
8358,1.910
8359,1.900
8360,1.910
8361,1.900
8362,1.890
8363,1.855
8364,1.840
8365,1.805
8366,1.795
8367,1.775
8368,1.770
8369,1.760
8370,1.745
8371,1.740
8372,1.745
8373,1.740
8374,1.735
8375,1.735
8376,1.730
8377,1.715
8378,1.735
8379,1.735
8380,1.730
8381,1.720
8382,1.740
8383,1.740
8384,1.750
8385,1.770
8386,1.765
8387,1.780
8388,1.780
8389,1.750
8390,1.715
8391,1.735
8392,1.910
8393,2.220
8394,2.705
8395,3.270
8396,3.625
8397,3.680
8398,3.640
8399,3.630
8400,3.610
8401,3.500
8402,2.890
8403,1.705
8404,1.405
8405,1.660
8406,1.805
8407,1.880
8408,1.880
8409,1.825
8410,1.790
8411,1.740
8412,1.730
8413,1.720
8414,1.720
8415,1.735
8416,1.740
8417,1.740
8418,1.745
8419,1.740
8420,1.760
8421,1.760
8422,1.765
8423,1.765
8424,1.775
8425,1.780
8426,1.795
8427,1.795
8428,1.805
8429,1.805
