'sample interval','MLII','V1'
23907,-1.170,-0.750
23908,-1.155,-0.760
23909,-1.145,-0.760
23910,-1.145,-0.755
23911,-1.160,-0.760
23912,-1.180,-0.775
23913,-1.165,-0.775
23914,-1.145,-0.785
23915,-1.125,-0.775
23916,-1.115,-0.760
23917,-1.110,-0.740
23918,-1.105,-0.740
23919,-1.100,-0.765
23920,-1.090,-0.770
23921,-1.085,-0.765
23922,-1.080,-0.765
23923,-1.055,-0.735
23924,-1.025,-0.725
23925,-1.005,-0.710
23926,-0.965,-0.745
23927,-0.945,-0.755
23928,-0.940,-0.745
23929,-0.940,-0.725
23930,-0.945,-0.730
23931,-0.940,-0.710
23932,-0.885,-0.675
23933,-0.845,-0.670
23934,-0.800,-0.660
23935,-0.770,-0.670
23936,-0.735,-0.675
23937,-0.725,-0.680
23938,-0.680,-0.675
23939,-0.630,-0.675
23940,-0.590,-0.670
23941,-0.540,-0.650
23942,-0.510,-0.635
23943,-0.520,-0.665
23944,-0.525,-0.680
23945,-0.550,-0.690
23946,-0.560,-0.675
23947,-0.545,-0.650
23948,-0.545,-0.635
23949,-0.515,-0.635
23950,-0.505,-0.625
23951,-0.575,-0.690
23952,-0.625,-0.715
23953,-0.690,-0.745
23954,-0.795,-0.750
23955,-0.875,-0.755
23956,-0.935,-0.755
23957,-0.955,-0.770
23958,-0.995,-0.785
23959,-1.020,-0.815
23960,-1.090,-0.820
23961,-1.145,-0.835
23962,-1.160,-0.835
23963,-1.160,-0.820
23964,-1.180,-0.825
23965,-1.200,-0.815
23966,-1.225,-0.800
23967,-1.230,-0.795
23968,-1.255,-0.815
23969,-1.260,-0.835
23970,-1.265,-0.850
23971,-1.270,-0.860
23972,-1.280,-0.840
23973,-1.270,-0.805
23974,-1.250,-0.780
23975,-1.240,-0.770
23976,-1.230,-0.780
23977,-1.240,-0.815
23978,-1.255,-0.835
23979,-1.255,-0.850
23980,-1.250,-0.810
23981,-1.250,-0.780
23982,-1.240,-0.770
23983,-1.220,-0.775
23984,-1.190,-0.820
23985,-1.190,-0.825
23986,-1.205,-0.840
23987,-1.230,-0.825
23988,-1.240,-0.820
23989,-1.250,-0.785
23990,-1.235,-0.800
23991,-1.220,-0.800
23992,-1.210,-0.815
23993,-1.195,-0.820
23994,-1.205,-0.825
23995,-1.225,-0.835
23996,-1.265,-0.830
23997,-1.280,-0.810
23998,-1.270,-0.800
23999,-1.255,-0.785
24000,-1.250,-0.770
24001,-1.250,-0.825
24002,-1.280,-0.845
24003,-1.290,-0.850
24004,-1.315,-0.845
24005,-1.325,-0.835
24006,-1.315,-0.825
24007,-1.280,-0.820
24008,-1.275,-0.825
24009,-1.270,-0.825
24010,-1.285,-0.820
24011,-1.305,-0.845
24012,-1.340,-0.850
24013,-1.330,-0.845
24014,-1.330,-0.835
24015,-1.320,-0.825
24016,-1.320,-0.800
24017,-1.300,-0.830
24018,-1.300,-0.855
24019,-1.305,-0.885
24020,-1.315,-0.875
24021,-1.350,-0.865
24022,-1.355,-0.860
24023,-1.340,-0.850
24024,-1.330,-0.820
24025,-1.335,-0.825
24026,-1.340,-0.845
24027,-1.350,-0.840
24028,-1.360,-0.860
24029,-1.370,-0.845
24030,-1.380,-0.865
24031,-1.405,-0.850
24032,-1.400,-0.855
24033,-1.350,-0.825
24034,-1.295,-0.815
24035,-1.260,-0.810
24036,-1.250,-0.810
24037,-1.265,-0.810
24038,-1.280,-0.805
24039,-1.275,-0.805
24040,-1.255,-0.800
24041,-1.240,-0.800
24042,-1.225,-0.810
24043,-1.210,-0.820
24044,-1.200,-0.845
24045,-1.220,-0.855
24046,-1.220,-0.855
24047,-1.185,-0.865
24048,-1.170,-0.850
24049,-1.170,-0.835
24050,-1.165,-0.825
24051,-1.180,-0.830
24052,-1.210,-0.845
24053,-1.235,-0.870
24054,-1.255,-0.870
24055,-1.285,-0.865
24056,-1.305,-0.880
24057,-1.335,-0.865
24058,-1.355,-0.845
24059,-1.375,-0.835
24060,-1.395,-0.860
24061,-1.405,-0.875
24062,-1.405,-0.890
24063,-1.400,-0.885
24064,-1.405,-0.870
24065,-1.385,-0.865
24066,-1.365,-0.850
24067,-1.360,-0.850
24068,-1.370,-0.825
24069,-1.380,-0.820
24070,-1.385,-0.855
24071,-1.380,-0.925
24072,-1.320,-1.030
24073,-1.145,-1.165
24074,-0.790,-1.265
24075,-0.655,-1.295
24076,0.450,-1.475
24077,1.195,-1.570
24078,1.840,-1.635
24079,2.260,-1.645
24080,2.405,-1.545
24081,2.325,-1.350
24082,2.075,-1.160
24083,1.400,-1.055
24084,0.490,-1.035
24085,-0.435,-1.055
24086,-1.355,-1.010
24087,-1.795,-0.955
24088,-1.485,-0.900
24089,-1.165,-0.875
24090,-1.045,-0.850
24091,-1.090,-0.835
24092,-1.205,-0.860
24093,-1.315,-0.865
24094,-1.365,-0.875
24095,-1.365,-0.860
24096,-1.355,-0.860
24097,-1.345,-0.840
24098,-1.365,-0.830
24099,-1.375,-0.810
24100,-1.370,-0.800
24101,-1.360,-0.830
24102,-1.340,-0.875
24103,-1.315,-0.875
24104,-1.330,-0.865
24105,-1.330,-0.855
24106,-1.325,-0.830
24107,-1.310,-0.810
24108,-1.295,-0.805
24109,-1.295,-0.815
24110,-1.265,-0.845
24111,-1.265,-0.875
24112,-1.255,-0.855
24113,-1.260,-0.840
24114,-1.250,-0.830
24115,-1.235,-0.810
24116,-1.215,-0.805
24117,-1.180,-0.785
24118,-1.165,-0.800
24119,-1.155,-0.825
24120,-1.145,-0.830
24121,-1.130,-0.825
24122,-1.120,-0.825
24123,-1.095,-0.815
24124,-1.060,-0.785
24125,-1.040,-0.780
24126,-0.980,-0.775
24127,-0.960,-0.785
24128,-0.950,-0.795
24129,-0.930,-0.770
24130,-0.895,-0.745
24131,-0.840,-0.730
24132,-0.800,-0.715
24133,-0.740,-0.710
24134,-0.700,-0.725
24135,-0.675,-0.730
24136,-0.670,-0.740
24137,-0.675,-0.750
24138,-0.660,-0.745
24139,-0.645,-0.745
24140,-0.625,-0.725
24141,-0.605,-0.700
24142,-0.580,-0.695
24143,-0.580,-0.725
24144,-0.620,-0.760
24145,-0.670,-0.775
24146,-0.725,-0.795
24147,-0.785,-0.780
24148,-0.840,-0.795
24149,-0.905,-0.780
24150,-0.925,-0.785
24151,-1.020,-0.805
24152,-1.070,-0.835
24153,-1.100,-0.855
24154,-1.145,-0.875
24155,-1.185,-0.890
24156,-1.225,-0.880
24157,-1.265,-0.880
24158,-1.285,-0.840
24159,-1.300,-0.840
24160,-1.295,-0.855
24161,-1.320,-0.885
24162,-1.340,-0.880
24163,-1.355,-0.885
24164,-1.360,-0.890
24165,-1.360,-0.860
24166,-1.350,-0.830
24167,-1.335,-0.830
24168,-1.345,-0.855
24169,-1.360,-0.870
24170,-1.350,-0.880
24171,-1.360,-0.885
24172,-1.355,-0.875
24173,-1.365,-0.850
24174,-1.350,-0.845
24175,-1.345,-0.835
24176,-1.320,-0.865
24177,-1.335,-0.865
24178,-1.335,-0.885
24179,-1.340,-0.880
24180,-1.355,-0.885
24181,-1.340,-0.875
24182,-1.315,-0.845
24183,-1.300,-0.830
24184,-1.290,-0.820
24185,-1.295,-0.860
24186,-1.315,-0.895
24187,-1.330,-0.915
24188,-1.355,-0.900
24189,-1.360,-0.895
24190,-1.340,-0.860
24191,-1.320,-0.840
24192,-1.320,-0.850
24193,-1.325,-0.870
24194,-1.350,-0.895
24195,-1.370,-0.905
24196,-1.395,-0.885
24197,-1.380,-0.855
24198,-1.375,-0.855
24199,-1.380,-0.850
24200,-1.380,-0.860
24201,-1.355,-0.895
24202,-1.355,-0.905
24203,-1.365,-0.910
24204,-1.375,-0.920
24205,-1.400,-0.905
24206,-1.415,-0.895
24207,-1.410,-0.875
24208,-1.380,-0.860
24209,-1.365,-0.870
24210,-1.370,-0.885
24211,-1.380,-0.915
24212,-1.385,-0.920
24213,-1.400,-0.910
24214,-1.400,-0.895
24215,-1.405,-0.875
24216,-1.415,-0.850
24217,-1.405,-0.875
24218,-1.400,-0.890
24219,-1.415,-0.915
24220,-1.435,-0.905
24221,-1.425,-0.910
24222,-1.435,-0.910
24223,-1.415,-0.895
24224,-1.390,-0.875
24225,-1.390,-0.865
24226,-1.370,-0.850
24227,-1.365,-0.865
24228,-1.360,-0.885
24229,-1.340,-0.890
24230,-1.310,-0.885
24231,-1.290,-0.865
24232,-1.275,-0.855
24233,-1.260,-0.820
24234,-1.270,-0.810
24235,-1.285,-0.835
24236,-1.285,-0.880
24237,-1.280,-0.890
24238,-1.260,-0.900
24239,-1.225,-0.900
24240,-1.205,-0.895
24241,-1.170,-0.915
24242,-1.185,-0.915
24243,-1.205,-0.880
24244,-1.210,-0.875
24245,-1.235,-0.870
24246,-1.240,-0.875
24247,-1.255,-0.900
24248,-1.240,-0.915
24249,-1.235,-0.910
24250,-1.235,-0.905
24251,-1.250,-0.905
24252,-1.305,-0.935
24253,-1.350,-0.945
24254,-1.385,-0.960
24255,-1.410,-0.935
24256,-1.430,-0.920
24257,-1.405,-0.915
24258,-1.355,-0.920
24259,-1.340,-0.940
24260,-1.340,-0.930
24261,-1.350,-0.925
24262,-1.350,-0.910
24263,-1.350,-0.900
24264,-1.340,-0.875
24265,-1.335,-0.875
24266,-1.320,-0.880
24267,-1.265,-0.955
24268,-1.155,-1.075
24269,-0.960,-1.240
24270,-0.605,-1.370
24271,-0.100,-1.445
24272,0.450,-1.515
24273,1.035,-1.565
24274,1.585,-1.595
24275,1.750,-1.590
24276,2.245,-1.430
24277,2.125,-1.275
24278,1.490,-1.175
24279,0.565,-1.135
24280,-0.355,-1.100
24281,-1.275,-1.060
24282,-1.765,-1.010
24283,-1.430,-0.945
24284,-1.075,-0.910
24285,-0.965,-0.905
24286,-1.025,-0.940
24287,-1.160,-0.975
24288,-1.265,-0.985
24289,-1.285,-0.955
24290,-1.285,-0.930
24291,-1.280,-0.890
24292,-1.245,-0.880
24293,-1.235,-0.890
24294,-1.225,-0.925
24295,-1.235,-0.935
24296,-1.255,-0.940
24297,-1.250,-0.925
24298,-1.220,-0.880
24299,-1.205,-0.880
24300,-1.200,-0.875
24301,-1.165,-0.900
24302,-1.155,-0.915
24303,-1.155,-0.910
24304,-1.155,-0.920
24305,-1.150,-0.905
24306,-1.150,-0.895
24307,-1.125,-0.900
24308,-1.100,-0.885
24309,-1.080,-0.890
24310,-1.050,-0.875
24311,-1.050,-0.895
24312,-1.045,-0.875
24313,-1.015,-0.865
24314,-0.980,-0.870
24315,-0.935,-0.840
24316,-0.920,-0.855
24317,-0.895,-0.865
24318,-0.880,-0.880
24319,-0.860,-0.880
24320,-0.830,-0.855
24321,-0.800,-0.850
24322,-0.790,-0.835
24323,-0.735,-0.835
24324,-0.680,-0.795
24325,-0.660,-0.775
24326,-0.610,-0.780
24327,-0.585,-0.800
24328,-0.575,-0.810
24329,-0.555,-0.820
24330,-0.520,-0.815
24331,-0.500,-0.790
24332,-0.470,-0.755
24333,-0.450,-0.765
24334,-0.445,-0.790
24335,-0.460,-0.800
24336,-0.485,-0.825
24337,-0.520,-0.840
24338,-0.555,-0.835
24339,-0.580,-0.835
24340,-0.620,-0.845
24341,-0.655,-0.855
24342,-0.725,-0.860
24343,-0.785,-0.865
24344,-0.855,-0.885
24345,-0.890,-0.905
24346,-0.925,-0.920
24347,-0.990,-0.940
24348,-1.020,-0.945
24349,-1.050,-0.935
24350,-1.055,-0.945
24351,-1.075,-0.945
24352,-1.090,-0.965
24353,-1.110,-0.955
24354,-1.120,-0.955
24355,-1.135,-0.960
24356,-1.145,-0.955
24357,-1.145,-0.960
24358,-1.150,-0.965
24359,-1.145,-0.960
24360,-1.145,-0.970
24361,-1.150,-0.960
24362,-1.160,-0.970
24363,-1.160,-0.960
24364,-1.135,-0.945
24365,-1.130,-0.935
24366,-1.115,-0.930
24367,-1.085,-0.920
24368,-1.045,-0.935
24369,-1.020,-0.960
24370,-0.995,-0.985
24371,-0.955,-1.015
24372,-0.895,-1.035
24373,-0.810,-1.035
24374,-0.685,-1.055
24375,-0.640,-1.050
24376,-0.445,-1.090
24377,-0.320,-1.140
24378,-0.175,-1.170
24379,-0.020,-1.210
24380,0.120,-1.250
24381,0.240,-1.275
24382,0.355,-1.290
24383,0.470,-1.245
24384,0.625,-1.190
24385,0.795,-1.090
24386,1.020,-0.965
24387,1.285,-0.845
24388,1.500,-0.820
24389,1.635,-0.915
24390,1.735,-1.180
24391,1.825,-1.470
24392,1.980,-1.670
24393,2.170,-1.745
24394,2.390,-1.735
24395,2.540,-1.655
24396,2.605,-1.580
24397,2.595,-1.495
24398,2.520,-1.390
24399,2.385,-1.255
24400,2.325,-1.210
24401,1.210,-1.015
24402,0.290,-0.975
24403,-0.630,-0.990
24404,-1.355,-0.980
24405,-1.500,-0.985
24406,-1.455,-0.965
24407,-1.460,-0.930
24408,-1.535,-0.900
24409,-1.640,-0.890
24410,-1.710,-0.875
24411,-1.760,-0.865
24412,-1.775,-0.835
24413,-1.760,-0.790
24414,-1.745,-0.760
24415,-1.740,-0.750
24416,-1.740,-0.760
24417,-1.735,-0.795
24418,-1.765,-0.825
24419,-1.805,-0.840
24420,-1.850,-0.830
24421,-1.885,-0.830
24422,-1.900,-0.835
24423,-1.910,-0.825
24424,-1.925,-0.800
24425,-1.930,-0.785
24426,-1.950,-0.780
24427,-1.975,-0.795
24428,-2.000,-0.805
24429,-2.030,-0.820
24430,-2.060,-0.800
24431,-2.090,-0.775
24432,-2.110,-0.720
24433,-2.120,-0.715
24434,-2.120,-0.690
24435,-2.145,-0.700
24436,-2.180,-0.700
24437,-2.215,-0.680
24438,-2.235,-0.670
24439,-2.270,-0.660
24440,-2.270,-0.635
24441,-2.255,-0.610
24442,-2.235,-0.590
24443,-2.210,-0.610
24444,-2.190,-0.625
24445,-2.165,-0.635
24446,-2.130,-0.650
24447,-2.080,-0.635
24448,-2.030,-0.650
24449,-1.950,-0.630
24450,-1.930,-0.625
24451,-1.770,-0.650
24452,-1.695,-0.675
24453,-1.610,-0.715
24454,-1.530,-0.745
24455,-1.430,-0.745
24456,-1.330,-0.760
24457,-1.265,-0.765
24458,-1.205,-0.775
24459,-1.175,-0.800
24460,-1.150,-0.840
24461,-1.160,-0.865
24462,-1.155,-0.870
24463,-1.160,-0.880
24464,-1.185,-0.905
24465,-1.185,-0.900
24466,-1.190,-0.905
24467,-1.195,-0.885
24468,-1.205,-0.895
24469,-1.205,-0.920
24470,-1.205,-0.935
24471,-1.220,-0.930
24472,-1.245,-0.915
24473,-1.250,-0.895
24474,-1.210,-0.890
24475,-1.215,-0.895
24476,-1.190,-0.915
24477,-1.205,-0.930
24478,-1.240,-0.940
24479,-1.260,-0.950
24480,-1.260,-0.940
24481,-1.255,-0.940
24482,-1.245,-0.930
24483,-1.205,-0.915
24484,-1.210,-0.915
24485,-1.220,-0.940
24486,-1.255,-0.950
24487,-1.265,-0.965
24488,-1.270,-0.950
24489,-1.275,-0.935
24490,-1.260,-0.920
24491,-1.240,-0.905
24492,-1.250,-0.925
24493,-1.240,-0.945
24494,-1.255,-0.960
24495,-1.260,-0.960
24496,-1.260,-0.945
24497,-1.260,-0.940
24498,-1.265,-0.935
24499,-1.280,-0.930
24500,-1.280,-0.930
24501,-1.265,-0.920
24502,-1.270,-0.935
24503,-1.290,-0.945
24504,-1.290,-0.950
24505,-1.305,-0.920
24506,-1.315,-0.920
24507,-1.310,-0.915
24508,-1.285,-0.925
24509,-1.270,-0.935
24510,-1.265,-0.930
24511,-1.285,-0.945
24512,-1.300,-0.950
24513,-1.300,-0.965
24514,-1.305,-0.960
24515,-1.295,-0.935
24516,-1.290,-0.925
24517,-1.290,-0.925
24518,-1.285,-0.920
24519,-1.250,-0.940
24520,-1.240,-0.930
24521,-1.250,-0.955
24522,-1.285,-0.940
24523,-1.295,-0.945
24524,-1.275,-0.950
24525,-1.265,-0.945
24526,-1.255,-0.945
24527,-1.250,-0.945
24528,-1.260,-0.965
24529,-1.280,-0.970
24530,-1.280,-0.960
24531,-1.270,-0.935
24532,-1.255,-0.930
24533,-1.255,-0.910
24534,-1.240,-0.920
24535,-1.245,-0.935
24536,-1.245,-0.960
24537,-1.260,-0.960
24538,-1.260,-0.950
24539,-1.270,-0.940
24540,-1.260,-0.935
24541,-1.250,-0.925
24542,-1.220,-0.910
24543,-1.230,-0.925
24544,-1.245,-0.930
24545,-1.245,-0.940
24546,-1.245,-0.955
24547,-1.265,-0.950
24548,-1.275,-0.920
24549,-1.260,-0.920
24550,-1.250,-0.915
24551,-1.205,-0.925
24552,-1.215,-0.920
24553,-1.230,-0.930
24554,-1.250,-0.945
24555,-1.260,-0.955
24556,-1.260,-0.960
24557,-1.240,-0.940
24558,-1.225,-0.920
24559,-1.215,-0.910
24560,-1.215,-0.915
24561,-1.215,-0.940
24562,-1.230,-0.960
24563,-1.230,-0.945
24564,-1.220,-0.950
24565,-1.210,-0.925
24566,-1.215,-0.910
24567,-1.205,-0.900
24568,-1.200,-0.920
24569,-1.205,-0.925
24570,-1.215,-0.925
24571,-1.210,-0.925
24572,-1.215,-0.935
24573,-1.205,-0.930
24574,-1.200,-0.920
24575,-1.190,-0.910
24576,-1.185,-0.915
24577,-1.195,-0.920
24578,-1.205,-0.940
24579,-1.200,-0.945
24580,-1.185,-0.925
24581,-1.195,-0.915
24582,-1.190,-0.920
24583,-1.180,-0.895
24584,-1.170,-0.900
24585,-1.170,-0.900
24586,-1.170,-0.920
24587,-1.190,-0.940
24588,-1.195,-0.935
24589,-1.195,-0.935
24590,-1.175,-0.930
24591,-1.155,-0.905
24592,-1.145,-0.895
24593,-1.150,-0.905
24594,-1.165,-0.930
24595,-1.180,-0.955
24596,-1.170,-0.945
24597,-1.185,-0.945
24598,-1.180,-0.930
24599,-1.150,-0.930
24600,-1.150,-0.920
24601,-1.135,-0.915
24602,-1.150,-0.910
24603,-1.185,-0.915
24604,-1.170,-0.930
24605,-1.155,-0.940
24606,-1.170,-0.945
24607,-1.160,-0.945
24608,-1.150,-0.920
24609,-1.145,-0.900
24610,-1.140,-0.920
24611,-1.135,-0.940
24612,-1.130,-0.935
24613,-1.140,-0.945
24614,-1.130,-0.915
24615,-1.120,-0.885
24616,-1.055,-0.855
24617,-1.020,-0.850
24618,-1.005,-0.870
24619,-1.000,-0.875
24620,-1.010,-0.870
24621,-1.030,-0.865
24622,-1.040,-0.870
24623,-1.015,-0.890
24624,-0.985,-0.915
24625,-0.975,-0.910
24626,-0.940,-0.920
24627,-0.925,-0.920
24628,-0.925,-0.930
24629,-0.940,-0.950
24630,-0.960,-0.950
24631,-0.975,-0.915
24632,-0.965,-0.895
24633,-0.960,-0.860
24634,-0.945,-0.845
24635,-0.945,-0.880
24636,-0.955,-0.915
24637,-0.980,-0.925
24638,-0.995,-0.930
24639,-1.030,-0.930
24640,-1.060,-0.905
24641,-1.075,-0.885
24642,-1.085,-0.900
24643,-1.115,-0.900
24644,-1.135,-0.920
24645,-1.135,-0.945
24646,-1.125,-0.930
24647,-1.135,-0.910
24648,-1.145,-0.930
24649,-1.130,-0.905
24650,-1.135,-0.900
24651,-1.075,-0.860
24652,-1.105,-0.880
24653,-1.120,-0.935
24654,-1.065,-1.010
24655,-0.980,-1.105
24656,-0.760,-1.250
24657,-0.400,-1.370
24658,0.150,-1.490
24659,0.770,-1.630
24660,1.430,-1.740
24661,2.020,-1.805
24662,2.385,-1.760
24663,2.535,-1.640
24664,2.510,-1.490
24665,2.345,-1.305
24666,1.965,-1.180
24667,1.160,-1.090
24668,0.240,-1.080
24669,-0.685,-1.060
24670,-1.355,-1.000
24671,-1.205,-0.925
24672,-0.875,-0.885
24673,-0.715,-0.875
24674,-0.765,-0.885
24675,-0.810,-0.885
24676,-1.035,-0.880
24677,-1.100,-0.885
24678,-1.110,-0.870
24679,-1.085,-0.880
24680,-1.085,-0.875
24681,-1.110,-0.860
24682,-1.115,-0.825
24683,-1.110,-0.830
24684,-1.090,-0.830
24685,-1.075,-0.840
24686,-1.070,-0.850
24687,-1.105,-0.845
24688,-1.110,-0.855
24689,-1.095,-0.830
24690,-1.095,-0.830
24691,-1.065,-0.810
24692,-1.045,-0.805
24693,-1.035,-0.815
24694,-1.030,-0.810
24695,-1.040,-0.815
24696,-1.035,-0.830
24697,-1.025,-0.840
24698,-1.005,-0.830
24699,-0.985,-0.830
24700,-0.990,-0.825
24701,-0.965,-0.810
24702,-0.945,-0.810
24703,-0.930,-0.825
24704,-0.925,-0.840
24705,-0.915,-0.835
24706,-0.895,-0.815
24707,-0.850,-0.795
24708,-0.815,-0.780
24709,-0.800,-0.775
24710,-0.765,-0.780
24711,-0.745,-0.800
24712,-0.715,-0.790
24713,-0.690,-0.775
24714,-0.650,-0.740
24715,-0.600,-0.735
24716,-0.545,-0.740
24717,-0.495,-0.740
24718,-0.470,-0.735
24719,-0.430,-0.745
24720,-0.400,-0.750
24721,-0.375,-0.745
24722,-0.320,-0.740
24723,-0.275,-0.710
24724,-0.230,-0.695
24725,-0.215,-0.695
24726,-0.160,-0.715
24727,-0.120,-0.715
24728,-0.110,-0.725
24729,-0.120,-0.725
24730,-0.120,-0.760
24731,-0.115,-0.770
24732,-0.090,-0.790
24733,-0.110,-0.790
24734,-0.135,-0.790
24735,-0.190,-0.785
24736,-0.270,-0.805
24737,-0.365,-0.810
24738,-0.440,-0.840
24739,-0.500,-0.865
24740,-0.550,-0.860
24741,-0.595,-0.835
24742,-0.635,-0.815
24743,-0.680,-0.815
24744,-0.745,-0.840
24745,-0.805,-0.850
24746,-0.850,-0.835
24747,-0.895,-0.835
24748,-0.925,-0.830
24749,-0.905,-0.825
24750,-0.900,-0.830
24751,-0.890,-0.830
24752,-0.905,-0.845
24753,-0.935,-0.850
24754,-0.955,-0.875
24755,-0.965,-0.865
24756,-0.965,-0.845
24757,-0.965,-0.840
24758,-0.950,-0.820
24759,-0.945,-0.805
24760,-0.945,-0.800
24761,-0.985,-0.810
24762,-0.995,-0.820
24763,-1.005,-0.830
24764,-0.990,-0.820
24765,-0.985,-0.800
24766,-0.965,-0.785
24767,-0.960,-0.790
24768,-0.970,-0.800
24769,-0.985,-0.830
24770,-1.005,-0.825
24771,-1.005,-0.835
24772,-1.030,-0.845
24773,-1.045,-0.820
24774,-1.040,-0.800
24775,-1.030,-0.795
24776,-1.030,-0.795
24777,-1.035,-0.790
24778,-1.040,-0.825
24779,-1.055,-0.825
24780,-1.070,-0.825
24781,-1.095,-0.805
24782,-1.100,-0.800
24783,-1.090,-0.790
24784,-1.080,-0.790
24785,-1.075,-0.805
24786,-1.080,-0.815
24787,-1.110,-0.825
24788,-1.140,-0.830
24789,-1.155,-0.825
24790,-1.185,-0.795
24791,-1.175,-0.775
24792,-1.140,-0.790
24793,-1.125,-0.810
24794,-1.125,-0.815
24795,-1.150,-0.835
24796,-1.175,-0.830
24797,-1.185,-0.815
24798,-1.190,-0.795
24799,-1.170,-0.810
24800,-1.160,-0.805
24801,-1.165,-0.795
24802,-1.175,-0.805
24803,-1.190,-0.815
24804,-1.210,-0.840
24805,-1.195,-0.835
24806,-1.185,-0.810
24807,-1.175,-0.800
24808,-1.160,-0.780
24809,-1.155,-0.775
24810,-1.135,-0.760
24811,-1.120,-0.760
24812,-1.105,-0.775
24813,-1.095,-0.750
24814,-1.100,-0.750
24815,-1.110,-0.745
24816,-1.100,-0.760
24817,-1.070,-0.780
24818,-1.060,-0.780
24819,-1.060,-0.790
24820,-1.040,-0.790
24821,-1.025,-0.800
24822,-1.025,-0.815
24823,-1.020,-0.805
24824,-1.030,-0.765
24825,-1.040,-0.760
24826,-1.060,-0.765
24827,-1.080,-0.780
24828,-1.085,-0.790
24829,-1.090,-0.800
24830,-1.105,-0.815
24831,-1.130,-0.810
24832,-1.160,-0.825
24833,-1.175,-0.805
24834,-1.190,-0.795
24835,-1.220,-0.800
24836,-1.240,-0.815
24837,-1.270,-0.835
24838,-1.280,-0.835
24839,-1.255,-0.815
24840,-1.230,-0.805
24841,-1.240,-0.785
24842,-1.235,-0.780
24843,-1.230,-0.775
24844,-1.235,-0.765
24845,-1.245,-0.755
24846,-1.245,-0.780
24847,-1.235,-0.820
24848,-1.165,-0.880
24849,-1.010,-1.005
24850,-0.945,-1.050
24851,-0.175,-1.280
24852,0.475,-1.430
24853,1.175,-1.515
24854,1.820,-1.550
24855,2.265,-1.500
24856,2.410,-1.345
24857,2.250,-1.165
24858,1.690,-1.030
24859,0.825,-0.975
24860,-0.100,-0.990
24861,-1.020,-0.985
24862,-1.750,-0.920
24863,-1.535,-0.855
24864,-1.175,-0.820
24865,-0.945,-0.785
24866,-0.930,-0.780
24867,-1.025,-0.775
24868,-1.140,-0.770
24869,-1.180,-0.770
24870,-1.215,-0.780
24871,-1.225,-0.750
24872,-1.215,-0.755
24873,-1.210,-0.745
24874,-1.210,-0.740
24875,-1.210,-0.750
24876,-1.215,-0.725
24877,-1.210,-0.740
24878,-1.200,-0.745
24879,-1.180,-0.755
24880,-1.175,-0.765
24881,-1.175,-0.745
24882,-1.160,-0.715
24883,-1.145,-0.685
24884,-1.115,-0.695
24885,-1.110,-0.715
24886,-1.100,-0.745
24887,-1.095,-0.765
24888,-1.110,-0.755
24889,-1.110,-0.730
24890,-1.095,-0.720
24891,-1.085,-0.705
24892,-1.030,-0.690
24893,-1.015,-0.690
24894,-1.005,-0.690
24895,-1.015,-0.690
24896,-1.005,-0.690
24897,-0.990,-0.695
24898,-0.950,-0.690
24899,-0.920,-0.685
24900,-0.910,-0.680
24901,-0.865,-0.670
24902,-0.840,-0.675
24903,-0.830,-0.675
24904,-0.805,-0.685
24905,-0.775,-0.675
24906,-0.740,-0.630
24907,-0.695,-0.625
24908,-0.650,-0.605
24909,-0.600,-0.605
24910,-0.590,-0.605
24911,-0.590,-0.610
24912,-0.565,-0.615
24913,-0.565,-0.605
24914,-0.540,-0.575
24915,-0.530,-0.580
24916,-0.520,-0.595
24917,-0.515,-0.590
24918,-0.535,-0.600
24919,-0.555,-0.605
24920,-0.565,-0.625
24921,-0.600,-0.650
24922,-0.640,-0.670
24923,-0.695,-0.685
24924,-0.760,-0.675
24925,-0.780,-0.680
24926,-0.855,-0.665
24927,-0.900,-0.695
24928,-0.965,-0.735
24929,-1.005,-0.740
24930,-1.035,-0.745
24931,-1.050,-0.745
24932,-1.075,-0.755
24933,-1.085,-0.765
24934,-1.100,-0.750
24935,-1.115,-0.760
24936,-1.125,-0.765
24937,-1.145,-0.765
24938,-1.165,-0.770
24939,-1.180,-0.765
24940,-1.165,-0.755
24941,-1.150,-0.735
24942,-1.140,-0.735
24943,-1.130,-0.745
24944,-1.135,-0.765
24945,-1.145,-0.795
24946,-1.150,-0.810
24947,-1.150,-0.790
24948,-1.145,-0.775
24949,-1.110,-0.765
24950,-1.095,-0.770
24951,-0.975,-0.810
24952,-0.905,-0.855
24953,-0.825,-0.895
24954,-0.735,-0.920
24955,-0.610,-0.935
24956,-0.460,-0.940
24957,-0.305,-0.955
24958,-0.145,-0.970
24959,-0.010,-1.015
24960,0.095,-1.065
24961,0.160,-1.100
24962,0.235,-1.130
24963,0.340,-1.100
24964,0.495,-1.020
24965,0.730,-0.885
24966,1.015,-0.735
24967,1.275,-0.630
24968,1.485,-0.635
24969,1.600,-0.790
24970,1.675,-1.075
24971,1.725,-1.325
24972,1.845,-1.485
24973,2.020,-1.520
24974,2.225,-1.480
24975,2.290,-1.460
24976,2.480,-1.335
24977,2.525,-1.225
24978,2.430,-1.145
24979,2.185,-1.035
24980,1.650,-0.915
24981,0.790,-0.840
24982,-0.135,-0.785
24983,-0.990,-0.770
24984,-1.400,-0.760
24985,-1.455,-0.755
24986,-1.420,-0.760
24987,-1.445,-0.770
24988,-1.520,-0.775
