'sample interval','MLII','V2'
13584,4.855,5.100
13585,4.855,5.100
13586,4.865,5.110
13587,4.855,5.090
13588,4.840,5.090
13589,4.840,5.105
13590,4.840,5.090
13591,4.830,5.075
13592,4.820,5.065
13593,4.810,5.075
13594,4.820,5.065
13595,4.820,5.050
13596,4.810,5.045
13597,4.805,5.055
13598,4.805,5.070
13599,4.800,5.040
13600,4.795,5.030
13601,4.795,5.035
13602,4.805,5.040
13603,4.805,5.035
13604,4.805,5.030
13605,4.795,5.030
13606,4.795,5.040
13607,4.800,5.035
13608,4.790,5.020
13609,4.785,5.025
13610,4.790,5.025
13611,4.785,5.035
13612,4.785,5.015
13613,4.770,5.015
13614,4.785,5.020
13615,4.790,5.035
13616,4.790,5.005
13617,4.780,5.005
13618,4.795,5.035
13619,4.810,5.040
13620,4.815,5.040
13621,4.840,5.025
13622,4.860,5.030
13623,4.875,5.055
13624,4.880,5.040
13625,4.885,5.035
13626,4.875,5.035
13627,4.905,5.045
13628,4.910,5.045
13629,4.910,5.030
13630,4.910,5.045
13631,4.915,5.065
13632,4.915,5.055
13633,4.895,5.040
13634,4.875,5.025
13635,4.865,5.010
13636,4.855,5.005
13637,4.850,4.980
13638,4.855,4.980
13639,4.860,5.015
13640,4.855,5.040
13641,4.825,5.055
13642,4.810,5.050
13643,4.800,5.055
13644,4.790,5.060
13645,4.765,5.035
13646,4.760,5.025
13647,4.740,5.020
13648,4.750,5.030
13649,4.740,5.015
13650,4.740,5.005
13651,4.725,5.015
13652,4.730,5.030
13653,4.730,5.035
13654,4.730,5.020
13655,4.720,5.025
13656,4.740,5.035
13657,4.740,5.030
13658,4.735,5.025
13659,4.725,5.025
13660,4.735,5.040
13661,4.735,5.035
13662,4.685,5.025
13663,4.595,5.010
13664,4.560,5.005
13665,4.630,5.025
13666,4.735,5.050
13667,4.975,5.105
13668,5.420,5.240
13669,5.945,5.510
13670,6.425,5.810
13671,6.815,6.120
13672,6.960,6.370
13673,6.770,6.365
13674,6.110,6.035
13675,5.860,5.895
13676,4.810,4.935
13677,4.620,4.675
13678,4.615,4.675
13679,4.725,4.780
13680,4.835,4.960
13681,4.840,5.070
13682,4.805,5.095
13683,4.765,5.050
13684,4.755,5.040
13685,4.760,5.065
13686,4.735,5.065
13687,4.725,5.050
13688,4.710,5.035
13689,4.710,5.045
13690,4.705,5.040
13691,4.700,5.030
13692,4.685,5.025
13693,4.690,5.045
13694,4.710,5.050
13695,4.690,5.040
13696,4.690,5.030
13697,4.690,5.040
13698,4.690,5.055
13699,4.700,5.045
13700,4.695,5.050
13701,4.685,5.050
13702,4.705,5.055
13703,4.710,5.055
13704,4.695,5.045
13705,4.690,5.050
13706,4.710,5.060
13707,4.715,5.060
13708,4.720,5.050
13709,4.735,5.060
13710,4.740,5.085
13711,4.745,5.090
13712,4.745,5.070
13713,4.745,5.075
13714,4.755,5.095
13715,4.785,5.115
13716,4.795,5.105
13717,4.790,5.105
13718,4.815,5.115
13719,4.835,5.135
13720,4.865,5.135
13721,4.875,5.130
13722,4.895,5.160
13723,4.935,5.180
13724,4.950,5.185
13725,4.955,5.180
13726,4.980,5.210
13727,5.015,5.230
13728,5.035,5.245
13729,5.040,5.255
13730,5.075,5.280
13731,5.100,5.300
13732,5.130,5.320
13733,5.135,5.315
13734,5.150,5.335
13735,5.190,5.350
13736,5.205,5.360
13737,5.205,5.355
13738,5.200,5.355
13739,5.215,5.385
13740,5.235,5.380
13741,5.235,5.365
13742,5.215,5.355
13743,5.195,5.360
13744,5.195,5.360
13745,5.175,5.350
13746,5.145,5.330
13747,5.120,5.325
13748,5.105,5.310
13749,5.075,5.280
13750,5.060,5.270
13751,5.005,5.235
13752,4.995,5.225
13753,4.965,5.200
13754,4.935,5.160
13755,4.895,5.160
13756,4.900,5.155
13757,4.900,5.140
13758,4.870,5.115
13759,4.860,5.110
13760,4.865,5.115
13761,4.865,5.105
13762,4.870,5.095
13763,4.845,5.080
13764,4.850,5.085
13765,4.855,5.090
13766,4.855,5.080
13767,4.850,5.065
13768,4.855,5.085
13769,4.865,5.090
13770,4.870,5.080
13771,4.855,5.080
13772,4.840,5.085
13773,4.865,5.095
13774,4.860,5.085
13775,4.865,5.085
13776,4.860,5.090
13777,4.870,5.095
13778,4.880,5.105
13779,4.865,5.090
13780,4.860,5.105
13781,4.885,5.115
13782,4.895,5.120
13783,4.890,5.105
13784,4.880,5.105
13785,4.875,5.120
13786,4.885,5.120
13787,4.885,5.110
13788,4.875,5.105
13789,4.880,5.125
13790,4.885,5.120
13791,4.875,5.110
13792,4.865,5.105
13793,4.870,5.115
13794,4.885,5.125
13795,4.890,5.105
13796,4.880,5.100
13797,4.865,5.100
13798,4.870,5.115
13799,4.865,5.100
13800,4.855,5.095
13801,4.845,5.095
13802,4.850,5.100
13803,4.850,5.090
13804,4.825,5.070
13805,4.810,5.070
13806,4.830,5.070
13807,4.835,5.080
13808,4.830,5.055
13809,4.805,5.045
13810,4.805,5.060
13811,4.815,5.055
13812,4.805,5.050
13813,4.795,5.035
13814,4.795,5.050
13815,4.805,5.040
13816,4.800,5.015
13817,4.780,5.025
13818,4.785,5.020
13819,4.805,5.025
13820,4.790,5.020
13821,4.785,5.015
13822,4.785,5.025
13823,4.790,5.020
13824,4.785,5.020
13825,4.790,5.015
13826,4.770,5.025
13827,4.785,5.035
13828,4.800,5.010
13829,4.785,5.010
13830,4.790,5.010
13831,4.825,5.015
13832,4.855,5.025
13833,4.855,5.010
13834,4.855,5.010
13835,4.870,5.030
13836,4.875,5.030
13837,4.875,5.015
13838,4.885,5.025
13839,4.900,5.025
13840,4.895,5.025
13841,4.920,5.010
13842,4.895,5.000
13843,4.890,5.010
13844,4.865,5.020
13845,4.860,4.995
13846,4.845,4.965
13847,4.850,4.965
13848,4.865,4.970
13849,4.860,4.995
13850,4.855,5.000
13851,4.820,5.025
13852,4.810,5.035
13853,4.795,5.035
13854,4.770,5.005
13855,4.750,5.010
13856,4.755,5.015
13857,4.745,5.000
13858,4.740,4.990
13859,4.725,4.985
13860,4.740,4.990
13861,4.730,4.990
13862,4.720,4.985
13863,4.720,4.985
13864,4.720,4.990
13865,4.730,5.005
13866,4.730,4.990
13867,4.725,4.985
13868,4.715,5.005
13869,4.730,5.000
13870,4.725,4.995
13871,4.710,4.985
13872,4.700,5.005
13873,4.640,5.015
13874,4.550,4.980
13875,4.530,4.970
13876,4.665,5.005
13877,4.875,5.080
13878,5.325,5.210
13879,5.890,5.460
13880,6.435,5.810
13881,6.845,6.160
13882,6.965,6.390
13883,6.600,6.280
13884,5.800,5.810
13885,5.045,5.170
13886,4.655,4.705
13887,4.570,4.570
13888,4.655,4.670
13889,4.800,4.865
13890,4.850,4.995
13891,4.800,5.040
13892,4.755,5.030
13893,4.745,5.020
13894,4.755,5.030
13895,4.735,5.025
13896,4.710,4.995
13897,4.700,5.010
13898,4.690,5.005
13899,4.685,5.005
13900,4.675,5.000
13901,4.675,5.015
13902,4.685,5.025
13903,4.680,5.025
13904,4.660,5.010
13905,4.660,5.020
13906,4.665,5.030
13907,4.680,5.025
13908,4.675,5.025
13909,4.670,5.025
13910,4.675,5.035
13911,4.690,5.050
13912,4.685,5.040
13913,4.680,5.035
13914,4.685,5.055
13915,4.710,5.070
13916,4.715,5.055
13917,4.715,5.045
13918,4.715,5.065
13919,4.735,5.080
13920,4.745,5.065
13921,4.745,5.065
13922,4.760,5.090
13923,4.790,5.095
13924,4.800,5.105
13925,4.805,5.100
13926,4.820,5.115
13927,4.860,5.140
13928,4.870,5.155
13929,4.880,5.155
13930,4.900,5.165
13931,4.950,5.195
13932,4.985,5.205
13933,5.005,5.210
13934,5.015,5.235
13935,5.050,5.270
13936,5.085,5.285
13937,5.110,5.285
13938,5.120,5.295
13939,5.150,5.310
13940,5.175,5.330
13941,5.180,5.325
13942,5.190,5.335
13943,5.205,5.355
13944,5.225,5.360
13945,5.220,5.360
13946,5.215,5.355
13947,5.210,5.355
13948,5.210,5.360
13949,5.195,5.345
13950,5.180,5.340
13951,5.135,5.320
13952,5.125,5.310
13953,5.080,5.285
13954,5.035,5.245
13955,4.995,5.230
13956,4.975,5.210
13957,4.960,5.195
13958,4.915,5.155
13959,4.895,5.145
13960,4.875,5.130
13961,4.865,5.120
13962,4.850,5.095
13963,4.815,5.075
13964,4.830,5.080
13965,4.830,5.080
13966,4.815,5.060
13967,4.810,5.055
13968,4.810,5.060
13969,4.815,5.060
13970,4.805,5.050
13971,4.805,5.030
13972,4.805,5.050
13973,4.825,5.060
13974,4.820,5.050
13975,4.815,5.040
13976,4.815,5.045
13977,4.825,5.060
13978,4.835,5.070
13979,4.815,5.050
13980,4.815,5.055
13981,4.835,5.070
13982,4.840,5.075
13983,4.825,5.070
13984,4.835,5.075
13985,4.860,5.090
13986,4.865,5.090
13987,4.850,5.070
13988,4.840,5.080
13989,4.855,5.100
13990,4.865,5.095
13991,4.855,5.095
13992,4.845,5.080
13993,4.845,5.085
13994,4.860,5.095
13995,4.845,5.080
13996,4.835,5.070
13997,4.840,5.080
13998,4.845,5.100
13999,4.850,5.085
14000,4.845,5.070
14001,4.820,5.065
14002,4.830,5.080
14003,4.835,5.070
14004,4.830,5.055
14005,4.815,5.050
14006,4.820,5.055
14007,4.815,5.065
14008,4.795,5.035
14009,4.800,5.035
14010,4.810,5.045
14011,4.800,5.035
14012,4.795,5.035
14013,4.785,5.015
14014,4.775,5.030
14015,4.775,5.025
14016,4.780,5.015
14017,4.770,5.010
14018,4.770,5.005
14019,4.770,5.010
14020,4.765,4.995
14021,4.745,4.990
14022,4.760,5.000
14023,4.775,5.015
14024,4.765,4.990
14025,4.765,4.985
14026,4.740,4.995
14027,4.750,5.000
14028,4.755,5.000
14029,4.750,4.990
14030,4.745,4.985
14031,4.755,4.990
14032,4.760,4.995
14033,4.750,4.985
14034,4.745,4.980
14035,4.785,4.995
14036,4.810,5.005
14037,4.825,4.995
14038,4.820,4.990
14039,4.815,5.005
14040,4.835,5.010
14041,4.840,5.000
14042,4.855,4.995
14043,4.870,5.005
14044,4.870,5.010
14045,4.865,5.005
14046,4.870,4.990
14047,4.870,5.000
14048,4.875,5.000
14049,4.850,4.990
14050,4.845,4.980
14051,4.805,4.960
14052,4.820,4.955
14053,4.835,4.950
14054,4.825,4.955
14055,4.815,4.985
14056,4.805,5.005
14057,4.785,4.995
14058,4.755,4.990
14059,4.740,4.990
14060,4.730,4.995
14061,4.735,4.990
14062,4.715,4.980
14063,4.700,4.970
14064,4.695,4.980
14065,4.705,4.970
14066,4.695,4.960
14067,4.675,4.955
14068,4.680,4.975
14069,4.705,4.995
14070,4.700,4.985
14071,4.685,4.975
14072,4.690,4.985
14073,4.700,5.000
14074,4.700,5.000
14075,4.700,4.990
14076,4.700,4.995
14077,4.690,5.000
14078,4.630,4.995
14079,4.530,4.955
14080,4.500,4.955
14081,4.590,4.980
14082,4.735,5.030
14083,5.040,5.090
14084,5.570,5.280
14085,6.165,5.615
14086,6.685,5.975
14087,6.980,6.290
14088,6.945,6.425
14089,6.525,6.270
14090,5.765,5.760
14091,5.020,5.115
14092,4.640,4.685
14093,4.565,4.565
14094,4.635,4.660
14095,4.760,4.810
14096,4.825,4.955
14097,4.800,5.040
14098,4.760,5.060
14099,4.755,5.030
14100,4.750,5.025
14101,4.715,5.020
14102,4.720,5.035
14103,4.695,5.015
14104,4.670,4.995
14105,4.665,5.005
14106,4.660,5.015
14107,4.665,5.010
14108,4.670,5.005
14109,4.645,5.000
14110,4.655,5.020
14111,4.660,5.025
14112,4.655,5.005
14113,4.645,5.020
14114,4.655,5.030
14115,4.675,5.030
14116,4.670,5.015
14117,4.660,5.015
14118,4.665,5.035
14119,4.675,5.055
14120,4.675,5.045
14121,4.675,5.030
14122,4.690,5.050
14123,4.705,5.055
14124,4.705,5.050
14125,4.700,5.040
14126,4.700,5.065
14127,4.730,5.075
14128,4.740,5.080
14129,4.745,5.070
14130,4.740,5.075
14131,4.765,5.095
14132,4.780,5.110
14133,4.780,5.105
14134,4.795,5.105
14135,4.830,5.120
14136,4.855,5.135
14137,4.865,5.150
14138,4.885,5.155
14139,4.915,5.170
14140,4.955,5.190
14141,4.985,5.210
14142,4.990,5.215
14143,5.030,5.245
14144,5.065,5.255
14145,5.075,5.265
14146,5.080,5.275
14147,5.115,5.300
14148,5.155,5.310
14149,5.165,5.320
14150,5.160,5.325
14151,5.190,5.315
14152,5.205,5.345
14153,5.230,5.355
14154,5.225,5.350
14155,5.230,5.355
14156,5.235,5.360
14157,5.240,5.370
14158,5.220,5.345
14159,5.195,5.330
14160,5.190,5.345
14161,5.190,5.345
14162,5.150,5.310
14163,5.110,5.285
14164,5.100,5.280
14165,5.060,5.265
14166,5.015,5.235
14167,4.970,5.205
14168,4.950,5.195
14169,4.945,5.180
14170,4.910,5.150
14171,4.875,5.130
14172,4.865,5.115
14173,4.855,5.115
14174,4.855,5.095
14175,4.845,5.085
14176,4.820,5.075
14177,4.830,5.085
14178,4.825,5.075
14179,4.805,5.055
14180,4.795,5.055
14181,4.820,5.075
14182,4.830,5.060
14183,4.815,5.045
14184,4.810,5.040
14185,4.820,5.060
14186,4.820,5.060
14187,4.825,5.055
14188,4.820,5.055
14189,4.840,5.075
14190,4.835,5.065
14191,4.835,5.060
14192,4.830,5.065
14193,4.835,5.075
14194,4.845,5.085
14195,4.855,5.075
14196,4.850,5.075
14197,4.840,5.090
14198,4.850,5.095
14199,4.855,5.095
14200,4.850,5.090
14201,4.850,5.095
14202,4.865,5.105
14203,4.870,5.100
14204,4.855,5.085
14205,4.850,5.080
14206,4.850,5.095
14207,4.855,5.095
14208,4.850,5.080
14209,4.845,5.075
14210,4.845,5.090
14211,4.855,5.080
14212,4.840,5.075
14213,4.830,5.065
14214,4.825,5.080
14215,4.840,5.080
14216,4.825,5.065
14217,4.815,5.055
14218,4.810,5.065
14219,4.820,5.070
14220,4.810,5.040
14221,4.785,5.020
14222,4.785,5.030
14223,4.805,5.035
14224,4.795,5.020
14225,4.785,5.010
14226,4.760,5.010
14227,4.775,5.015
14228,4.795,5.010
14229,4.775,5.000
14230,4.765,5.005
14231,4.770,5.025
14232,4.770,5.025
14233,4.750,5.005
14234,4.750,4.995
14235,4.765,5.005
14236,4.770,5.010
14237,4.760,5.000
14238,4.750,4.995
14239,4.755,4.990
14240,4.760,5.000
14241,4.755,4.990
14242,4.745,4.990
14243,4.750,4.990
14244,4.760,5.000
14245,4.750,4.995
14246,4.745,4.990
14247,4.745,4.990
14248,4.770,5.000
14249,4.750,4.985
14250,4.755,4.985
14251,4.780,4.990
14252,4.820,5.000
14253,4.835,5.010
14254,4.815,4.995
14255,4.815,5.000
14256,4.835,5.015
14257,4.845,5.015
14258,4.850,5.000
14259,4.845,5.000
14260,4.855,5.005
14261,4.865,5.005
14262,4.870,4.995
14263,4.860,4.985
14264,4.840,5.010
14265,4.835,4.995
14266,4.810,4.975
14267,4.800,4.940
14268,4.825,4.955
14269,4.840,4.965
14270,4.815,4.995
14271,4.785,4.995
14272,4.775,5.000
14273,4.770,4.995
14274,4.760,4.995
14275,4.750,4.985
14276,4.710,4.980
14277,4.710,5.005
14278,4.705,4.995
14279,4.690,4.965
14280,4.680,4.975
14281,4.695,4.975
14282,4.705,4.995
14283,4.700,4.980
14284,4.685,4.980
14285,4.700,5.010
14286,4.710,5.000
14287,4.700,4.985
14288,4.690,4.980
14289,4.695,4.990
14290,4.700,5.000
14291,4.690,4.990
14292,4.590,4.980
14293,4.505,4.970
14294,4.530,4.980
14295,4.640,5.010
14296,4.865,5.050
14297,5.360,5.195
14298,5.940,5.470
14299,6.490,5.805
14300,6.640,5.910
14301,6.935,6.360
14302,6.600,6.305
14303,5.780,5.805
14304,4.965,5.125
14305,4.605,4.665
14306,4.580,4.600
14307,4.650,4.690
14308,4.765,4.840
14309,4.815,4.980
14310,4.780,5.035
14311,4.745,5.050
14312,4.720,5.005
14313,4.725,5.015
14314,4.710,5.035
14315,4.690,5.025
14316,4.665,4.995
14317,4.670,4.995
14318,4.680,5.005
14319,4.680,5.020
14320,4.665,5.010
14321,4.635,5.010
14322,4.655,5.020
14323,4.665,5.020
14324,4.655,5.025
14325,4.660,5.020
14326,4.655,5.005
14327,4.665,5.020
14328,4.670,5.030
14329,4.670,5.015
14330,4.675,5.015
14331,4.675,5.040
14332,4.680,5.040
14333,4.675,5.025
14334,4.660,5.030
14335,4.690,5.040
14336,4.705,5.045
14337,4.705,5.050
14338,4.700,5.045
14339,4.715,5.055
14340,4.725,5.065
14341,4.730,5.060
14342,4.730,5.070
14343,4.755,5.085
14344,4.775,5.095
14345,4.780,5.095
14346,4.795,5.080
14347,4.815,5.115
14348,4.840,5.130
14349,4.860,5.145
14350,4.855,5.140
14351,4.885,5.155
14352,4.925,5.185
14353,4.950,5.185
14354,4.965,5.190
14355,4.985,5.205
14356,5.020,5.240
14357,5.055,5.250
14358,5.060,5.265
14359,5.070,5.270
14360,5.110,5.290
14361,5.120,5.295
14362,5.130,5.305
14363,5.145,5.315
14364,5.175,5.340
14365,5.185,5.350
14366,5.190,5.345
14367,5.205,5.350
14368,5.200,5.355
14369,5.220,5.355
14370,5.205,5.350
14371,5.185,5.340
14372,5.170,5.345
14373,5.185,5.340
14374,5.160,5.320
14375,5.150,5.305
14376,5.095,5.275
14377,5.080,5.275
14378,5.040,5.260
14379,5.000,5.215
14380,4.965,5.200
14381,4.955,5.195
14382,4.935,5.165
14383,4.905,5.145
14384,4.895,5.130
14385,4.890,5.140
14386,4.875,5.110
14387,4.855,5.085
14388,4.835,5.075
14389,4.835,5.075
14390,4.845,5.075
14391,4.845,5.060
14392,4.835,5.055
14393,4.835,5.045
14394,4.845,5.050
14395,4.835,5.050
14396,4.830,5.050
14397,4.835,5.060
14398,4.855,5.070
14399,4.840,5.065
14400,4.830,5.060
14401,4.845,5.055
14402,4.865,5.075
14403,4.865,5.070
14404,4.855,5.060
14405,4.855,5.065
14406,4.855,5.080
14407,4.860,5.080
14408,4.860,5.075
14409,4.855,5.075
14410,4.865,5.095
14411,4.875,5.095
14412,4.880,5.085
14413,4.860,5.090
14414,4.865,5.095
14415,4.870,5.085
14416,4.880,5.070
14417,4.865,5.065
14418,4.875,5.080
14419,4.870,5.095
14420,4.855,5.080
14421,4.850,5.085
14422,4.855,5.085
14423,4.870,5.090
14424,4.855,5.090
14425,4.855,5.085
14426,4.830,5.075
14427,4.845,5.075
14428,4.835,5.075
14429,4.820,5.050
14430,4.810,5.050
14431,4.825,5.065
14432,4.815,5.065
14433,4.815,5.050
14434,4.810,5.045
14435,4.810,5.060
14436,4.805,5.035
14437,4.790,5.025
14438,4.775,5.015
14439,4.770,5.015
14440,4.795,5.030
14441,4.790,5.015
14442,4.775,4.995
14443,4.775,5.005
14444,4.775,5.025
14445,4.775,5.020
14446,4.760,5.005
14447,4.770,5.000
14448,4.775,5.010
14449,4.775,5.000
14450,4.780,4.985
14451,4.755,4.990
14452,4.770,4.995
14453,4.775,4.995
14454,4.775,4.980
14455,4.760,4.995
14456,4.770,5.005
14457,4.770,5.005
14458,4.770,4.995
14459,4.790,4.990
14460,4.825,5.000
14461,4.840,5.000
14462,4.845,4.985
14463,4.845,4.990
14464,4.860,5.005
14465,4.875,5.025
14466,4.875,5.010
14467,4.875,5.005
14468,4.875,5.005
14469,4.885,4.995
14470,4.890,4.995
14471,4.885,4.995
14472,4.880,5.005
14473,4.870,4.995
14474,4.835,4.960
14475,4.830,4.950
14476,4.825,4.950
14477,4.850,4.975
14478,4.860,4.995
14479,4.820,5.005
14480,4.795,5.015
14481,4.790,5.030
14482,4.780,5.015
14483,4.760,5.005
14484,4.755,5.000
14485,4.750,5.015
14486,4.735,5.005
14487,4.725,4.980
14488,4.715,4.975
14489,4.720,4.995
14490,4.735,4.995
14491,4.725,4.990
14492,4.715,4.995
14493,4.715,4.995
14494,4.730,5.005
14495,4.725,4.995
14496,4.715,4.990
14497,4.715,4.995
14498,4.725,4.995
14499,4.715,5.010
14500,4.705,5.000
14501,4.575,4.985
14502,4.580,4.985
14503,4.665,5.015
14504,4.850,5.055
14505,5.250,5.175
14506,5.825,5.435
14507,6.345,5.755
14508,6.745,6.065
14509,6.930,6.320
14510,6.725,6.330
14511,6.115,6.030
14512,5.355,5.455
14513,4.820,4.930
14514,4.605,4.685
14515,4.645,4.695
14516,4.770,4.820
14517,4.850,4.975
14518,4.830,5.075
14519,4.785,5.080
14520,4.765,5.040
14521,4.755,5.015
14522,4.755,5.045
14523,4.740,5.060
14524,4.720,5.025
14525,4.710,5.020
14526,4.685,5.020
14527,4.695,5.030
14528,4.700,5.025
14529,4.695,5.015
14530,4.675,5.025
14531,4.695,5.025
14532,4.690,5.025
14533,4.680,5.015
14534,4.685,5.015
14535,4.695,5.030
14536,4.705,5.025
14537,4.690,5.020
14538,4.680,5.020
14539,4.695,5.030
14540,4.710,5.040
14541,4.705,5.030
14542,4.705,5.025
14543,4.715,5.040
14544,4.730,5.045
14545,4.730,5.050
14546,4.715,5.030
14547,4.725,5.060
14548,4.745,5.065
14549,4.750,5.070
14550,4.760,5.065
14551,4.755,5.065
14552,4.795,5.080
14553,4.795,5.090
14554,4.795,5.095
14555,4.805,5.105
14556,4.835,5.120
14557,4.855,5.125
14558,4.870,5.130
14559,4.870,5.145
14560,4.910,5.165
14561,4.930,5.180
14562,4.950,5.185
14563,4.970,5.200
14564,5.005,5.225
14565,5.040,5.245
14566,5.060,5.250
14567,5.065,5.255
14568,5.100,5.275
14569,5.130,5.305
14570,5.140,5.310
14571,5.150,5.310
14572,5.160,5.325
14573,5.185,5.330
14574,5.200,5.340
14575,5.205,5.335
14576,5.210,5.350
14577,5.235,5.360
14578,5.235,5.365
14579,5.230,5.345
14580,5.210,5.335
14581,5.220,5.350
14582,5.215,5.345
14583,5.180,5.325
14584,5.155,5.310
14585,5.140,5.290
14586,5.110,5.280
14587,5.065,5.255
14588,5.030,5.230
14589,5.015,5.210
14590,4.995,5.200
14591,4.960,5.165
14592,4.930,5.145
14593,4.915,5.135
14594,4.915,5.130
14595,4.895,5.110
14596,4.880,5.095
14597,4.875,5.090
14598,4.880,5.090
14599,4.880,5.085
14600,4.875,5.080
14601,4.850,5.065
14602,4.880,5.075
14603,4.875,5.075
14604,4.865,5.060
14605,4.855,5.060
14606,4.875,5.070
14607,4.875,5.075
14608,4.875,5.075
14609,4.870,5.065
14610,4.875,5.085
14611,4.890,5.085
14612,4.880,5.075
14613,4.875,5.075
14614,4.890,5.095
14615,4.905,5.100
14616,4.905,5.085
14617,4.905,5.075
14618,4.895,5.090
14619,4.910,5.090
14620,4.905,5.090
14621,4.905,5.080
14622,4.910,5.090
14623,4.915,5.100
14624,4.915,5.095
14625,4.910,5.090
14626,4.905,5.085
14627,4.900,5.095
14628,4.900,5.095
14629,4.890,5.070
14630,4.895,5.075
14631,4.890,5.085
14632,4.900,5.085
14633,4.885,5.065
14634,4.880,5.065
14635,4.870,5.080
14636,4.880,5.080
14637,4.870,5.055
14638,4.855,5.055
14639,4.855,5.060
14640,4.855,5.060
14641,4.855,5.050
14642,4.835,5.050
14643,4.835,5.045
14644,4.840,5.050
14645,4.825,5.045
14646,4.815,5.010
14647,4.820,5.030
14648,4.835,5.040
14649,4.815,5.025
14650,4.805,5.020
14651,4.800,5.025
14652,4.805,5.015
14653,4.815,5.015
14654,4.800,5.010
14655,4.780,5.000
14656,4.800,5.015
14657,4.795,5.005
14658,4.790,5.000
14659,4.790,4.995
14660,4.795,4.995
14661,4.800,5.000
14662,4.785,4.995
14663,4.785,4.980
14664,4.795,4.995
14665,4.815,5.000
14666,4.820,4.995
14667,4.810,4.980
14668,4.845,5.000
14669,4.870,4.995
14670,4.870,4.990
14671,4.880,4.985
14672,4.875,5.005
14673,4.890,5.010
14674,4.905,5.015
14675,4.905,5.015
14676,4.915,5.010
14677,4.910,5.010
14678,4.925,5.015
14679,4.925,5.005
14680,4.915,5.000
14681,4.910,5.005
14682,4.895,5.000
14683,4.870,4.970
14684,4.855,4.960
14685,4.865,4.970
14686,4.885,4.970
14687,4.880,4.980
14688,4.855,5.020
14689,4.830,5.030
14690,4.820,5.025
14691,4.815,5.010
14692,4.790,5.000
14693,4.785,5.000
14694,4.785,5.000
14695,4.785,4.985
14696,4.755,4.975
14697,4.740,4.975
14698,4.740,4.980
14699,4.750,4.965
14700,4.740,4.960
14701,4.735,4.970
14702,4.745,4.970
14703,4.750,4.980
14704,4.730,4.970
14705,4.730,4.960
14706,4.735,4.980
14707,4.745,4.985
14708,4.740,4.965
14709,4.735,4.965
14710,4.735,4.980
14711,4.695,4.985
14712,4.595,4.960
14713,4.525,4.940
14714,4.565,4.945
14715,4.665,4.975
14716,4.800,5.005
14717,5.115,5.085
14718,5.640,5.270
14719,6.170,5.550
14720,6.630,5.860
14721,6.950,6.180
14722,7.030,6.415
14723,6.830,6.425
14724,6.195,6.080
14725,5.955,5.930
14726,4.870,4.925
14727,4.655,4.600
14728,4.635,4.570
14729,4.710,4.665
14730,4.825,4.825
14731,4.880,4.970
14732,4.845,5.030
14733,4.795,5.025
14734,4.770,5.005
14735,4.775,5.010
14736,4.780,5.010
14737,4.755,4.995
14738,4.725,4.995
14739,4.720,5.005
14740,4.715,5.005
14741,4.705,4.995
14742,4.695,4.990
14743,4.695,4.995
14744,4.700,5.010
14745,4.705,5.000
14746,4.685,4.995
14747,4.680,5.015
14748,4.705,5.020
14749,4.690,5.010
14750,4.690,5.000
14751,4.680,5.010
14752,4.685,5.020
14753,4.690,5.025
14754,4.680,5.010
14755,4.680,5.020
14756,4.705,5.025
14757,4.720,5.045
14758,4.720,5.025
14759,4.715,5.025
14760,4.735,5.045
14761,4.745,5.045
14762,4.740,5.045
14763,4.745,5.045
14764,4.750,5.050
14765,4.770,5.060
14766,4.775,5.070
14767,4.775,5.060
14768,4.785,5.080
14769,4.805,5.095
14770,4.835,5.100
14771,4.830,5.095
14772,4.855,5.110
14773,4.875,5.125
14774,4.895,5.140
14775,4.900,5.135
14776,4.935,5.160
14777,4.970,5.190
14778,4.995,5.195
14779,5.005,5.195
14780,5.025,5.215
14781,5.070,5.250
14782,5.090,5.265
14783,5.115,5.265
14784,5.125,5.270
14785,5.155,5.295
14786,5.175,5.300
14787,5.200,5.300
14788,5.195,5.315
14789,5.215,5.340
14790,5.230,5.340
14791,5.245,5.340
14792,5.255,5.335
14793,5.260,5.345
14794,5.270,5.360
14795,5.260,5.345
14796,5.240,5.340
14797,5.230,5.340
14798,5.225,5.330
14799,5.195,5.310
14800,5.185,5.300
14801,5.120,5.290
14802,5.100,5.275
14803,5.065,5.240
14804,5.030,5.205
14805,5.000,5.195
14806,4.975,5.170
14807,4.950,5.155
14808,4.920,5.125
14809,4.905,5.110
14810,4.900,5.105
14811,4.885,5.095
14812,4.870,5.070
14813,4.865,5.055
14814,4.860,5.070
14815,4.855,5.060
14816,4.845,5.045
14817,4.850,5.045
14818,4.845,5.055
14819,4.855,5.050
14820,4.860,5.050
14821,4.845,5.040
14822,4.850,5.045
14823,4.875,5.055
14824,4.875,5.055
14825,4.875,5.040
14826,4.860,5.050
14827,4.875,5.065
14828,4.870,5.065
14829,4.875,5.050
14830,4.880,5.060
14831,4.890,5.080
14832,4.910,5.080
14833,4.900,5.065
14834,4.885,5.075
14835,4.895,5.085
14836,4.910,5.085
14837,4.895,5.075
14838,4.885,5.075
14839,4.890,5.090
14840,4.900,5.085
14841,4.890,5.080
14842,4.895,5.070
14843,4.890,5.070
14844,4.900,5.090
14845,4.900,5.075
14846,4.890,5.065
14847,4.875,5.080
14848,4.885,5.080
14849,4.890,5.070
14850,4.890,5.065
14851,4.865,5.060
14852,4.880,5.070
14853,4.880,5.070
14854,4.865,5.045
