ecg
80 -206 -8080 418 71 -210 -1.46 11.42
111 -202 -8108 418 78 -225 -1.46 11.42
109 -212 -8075 420 77 -226 -1.46 11.42
96 -216 -8107 412 85 -209 -1.46 11.42
107 -196 -8107 429 74 -224 -1.46 11.42
133 -178 -8074 419 74 -216 -1.47 11.42
103 -206 -8067 419 76 -217 -1.47 11.42
112 -216 -8095 412 82 -225 -1.47 11.42
120 -183 -8089 424 82 -231 -1.47 11.42
118 -204 -8079 428 76 -231 -1.47 11.42
100 -224 -8064 419 86 -221 -1.47 11.42
97 -231 -8118 422 76 -218 -1.47 11.42
126 -202 -8069 431 83 -213 -1.47 11.42
111 -217 -8054 430 84 -205 -1.47 11.42
111 -193 -8089 428 75 -220 -1.47 11.42
89 -192 -8106 419 85 -213 -1.47 11.44
117 -223 -8104 427 81 -218 -1.47 11.44
122 -201 -8083 425 75 -224 -1.48 11.44
94 -200 -8092 416 80 -225 -1.48 11.44
122 -189 -8111 426 64 -227 -1.48 11.44
118 -216 -8080 424 90 -233 -1.48 11.44
139 -189 -8081 418 92 -201 -1.48 11.44
112 -208 -8101 424 89 -225 -1.48 11.44
104 -213 -8107 417 72 -214 -1.48 11.44
116 -205 -8060 418 78 -222 -1.48 11.44
126 -199 -8109 421 95 -219 -1.48 11.44
95 -193 -8080 416 72 -217 -1.48 11.44
133 -181 -8066 417 68 -219 -1.48 11.44
123 -192 -8098 424 65 -217 -1.48 11.44
119 -212 -8084 426 86 -227 -1.48 11.44
123 -199 -8094 431 74 -219 -1.48 11.44
99 -202 -8077 422 75 -221 -1.48 11.44
-1 -1 -1 939 111 -544 -1.49 11.49
-1 -1 -1 939 111 -544 -1.49 11.54
-1 -1 -1 939 111 -544 -1.50 11.59
-1 -1 -1 939 111 -544 -1.50 11.65
-1 -1 -1 939 111 -544 -1.51 11.70
-1 -1 -1 939 111 -544 -1.52 11.75
-1 -1 -1 939 111 -544 -1.52 11.80
-1 -1 -1 939 111 -544 -1.53 11.85
-1 -1 -1 939 111 -544 -1.53 11.90
-1 -1 -1 939 111 -544 -1.54 11.95
-1 -1 -1 939 111 -544 -1.54 12.00
-1 -1 -1 939 111 -544 -1.62 12.67
-1 -1 -1 939 111 -544 -1.63 12.73
-1 -1 -1 939 111 -544 -1.63 12.78
-1 -1 -1 939 111 -544 -1.64 12.83
-1 -1 -1 939 111 -544 -1.64 12.87
-1 -1 -1 939 111 -544 -1.65 12.92
-1 -1 -1 939 111 -544 -1.65 12.97
-1 -1 -1 939 111 -544 -1.66 13.02
-1 -1 -1 939 111 -544 -1.66 13.06
-1 -1 -1 939 111 -544 -1.67 13.11
-1 -1 -1 939 111 -544 -1.67 13.16
-1 -1 -1 939 111 -544 -1.68 13.20
-1 -1 -1 939 111 -544 -1.68 13.25
-1 -1 -1 939 111 -544 -1.69 13.29
-1 -1 -1 939 111 -544 -1.69 13.34
-1 -1 -1 939 111 -544 -1.70 13.39
-1 -1 -1 939 111 -544 -1.70 13.43
-1 -1 -1 939 111 -544 -1.71 13.48
-1 -1 -1 939 111 -544 -1.71 13.52
-1 -1 -1 939 111 -544 -1.72 13.57
-1 -1 -1 939 111 -544 -1.72 13.61
-1 -1 -1 939 111 -544 -1.73 13.66
-1 -1 -1 939 111 -544 -1.73 13.70
-1 -1 -1 939 111 -544 -1.74 13.75
-1 -1 -1 939 111 -544 -1.74 13.79
-1 -1 -1 939 111 -544 -1.75 13.84
-1 -1 -1 939 111 -544 -1.75 13.88
-1 -1 -1 939 111 -544 -1.76 13.93
-1 -1 -1 939 111 -544 -1.76 13.97
-1 -1 -1 939 111 -544 -1.77 14.01
-1 -1 -1 939 111 -544 -1.77 14.06
-1 -1 -1 939 111 -544 -1.78 14.10
-1 -1 -1 939 111 -544 -1.78 14.14
-1 -1 -1 939 111 -544 -1.79 14.19
-1 -1 -1 939 111 -544 -1.79 14.23
-1 -1 -1 939 111 -544 -1.80 14.27
-1 -1 -1 939 111 -544 -1.80 14.32
-1 -1 -1 939 111 -544 -1.81 14.36
-1 -1 -1 939 111 -544 -1.81 14.40
-1 -1 -1 939 111 -544 -1.82 14.45
-1 -1 -1 939 111 -544 -1.82 14.49
-1 -1 -1 939 111 -544 -1.83 14.53
-1 -1 -1 939 111 -544 -1.83 14.57
-1 -1 -1 939 111 -544 -1.83 14.62
-1 -1 -1 939 111 -544 -1.84 14.66
-1 -1 -1 939 111 -544 -1.84 14.70
-1 -1 -1 939 111 -544 -1.85 14.74
-1 -1 -1 939 111 -544 -1.85 14.78
-1 -1 -1 939 111 -544 -1.86 14.82
-1 -1 -1 939 111 -544 -1.86 14.87
-1 -1 -1 939 111 -544 -1.93 15.49
-1 -1 -1 939 111 -544 -1.94 15.54
-1 -1 -1 939 111 -544 -1.94 15.58
-1 -1 -1 939 111 -544 -1.95 15.62
-1 -1 -1 939 111 -544 -1.95 15.66
-1 -1 -1 939 111 -544 -1.95 15.69
-1 -1 -1 939 111 -544 -1.96 15.73
-1 -1 -1 939 111 -544 -1.96 15.77
-1 -1 -1 939 111 -544 -1.97 15.80
-1 -1 -1 939 111 -544 -1.97 15.84
-1 -1 -1 939 111 -544 -1.97 15.87
-1 -1 -1 939 111 -544 -1.98 15.91
-1 -1 -1 939 111 -544 -1.98 15.95
-1 -1 -1 939 111 -544 -1.99 15.99
-1 -1 -1 939 111 -544 -1.99 16.03
-1 -1 -1 939 111 -544 -2.00 16.06
-1 -1 -1 939 111 -544 -2.00 16.10
-1 -1 -1 939 111 -544 -2.00 16.14
-1 -1 -1 939 111 -544 -2.01 16.18
-1 -1 -1 939 111 -544 -2.01 16.21
-1 -1 -1 939 111 -544 -2.02 16.25
-1 -1 -1 939 111 -544 -2.02 16.29
-1 -1 -1 939 111 -544 -2.02 16.33
-1 -1 -1 939 111 -544 -2.03 16.36
-1 -1 -1 939 111 -544 -2.03 16.40
-1 -1 -1 939 111 -544 -2.04 16.44
-1 -1 -1 939 111 -544 -2.04 16.47
-1 -1 -1 939 111 -544 -2.05 16.51
-1 -1 -1 939 111 -544 -2.05 16.55
-1 -1 -1 939 111 -544 -2.05 16.58
-1 -1 -1 939 111 -544 -2.06 16.62
-1 -1 -1 939 111 -544 -2.06 16.65
-1 -1 -1 939 111 -544 -2.07 16.69
-1 -1 -1 939 111 -544 -2.07 16.73
-1 -1 -1 939 111 -544 -2.07 16.76
-1 -1 -1 939 111 -544 -2.08 16.80
-1 -1 -1 939 111 -544 -2.08 16.83
-1 -1 -1 939 111 -544 -2.09 16.87
-1 -1 -1 939 111 -544 -2.09 16.90
-1 -1 -1 939 111 -544 -2.09 16.94
-1 -1 -1 939 111 -544 -2.10 16.97
-1 -1 -1 939 111 -544 -2.10 17.01
-1 -1 -1 939 111 -544 -2.10 17.04
-1 -1 -1 939 111 -544 -2.11 17.08
-1 -1 -1 939 111 -544 -2.11 17.11
-1 -1 -1 939 111 -544 -2.12 17.15
-1 -1 -1 939 111 -544 -2.12 17.18
-1 -1 -1 939 111 -544 -2.12 17.22
-1 -1 -1 939 111 -544 -2.13 17.25
-1 -1 -1 939 111 -544 -2.13 17.28
-1 -1 -1 939 111 -544 -2.14 17.32
-1 -1 -1 939 111 -544 -2.14 17.35
-1 -1 -1 939 111 -544 -2.14 17.39
-1 -1 -1 939 111 -544 -2.15 17.42
-1 -1 -1 939 111 -544 -2.15 17.45
-1 -1 -1 939 111 -544 -2.15 17.49
-1 -1 -1 939 111 -544 -2.16 17.52
-1 -1 -1 939 111 -544 -2.16 17.55
-1 -1 -1 939 111 -544 -2.17 17.59
-1 -1 -1 939 111 -544 -2.17 17.62
-1 -1 -1 939 111 -544 -2.17 17.65
-1 -1 -1 939 111 -544 -2.18 17.69
-1 -1 -1 939 111 -544 -2.18 17.72
-1 -1 -1 939 111 -544 -2.18 17.75
-1 -1 -1 939 111 -544 -2.19 17.78
-1 -1 -1 939 111 -544 -2.19 17.82
-1 -1 -1 939 111 -544 -2.19 17.85
-1 -1 -1 939 111 -544 -2.20 17.88
-1 -1 -1 939 111 -544 -2.20 17.91
-1 -1 -1 939 111 -544 -2.20 17.95
-1 -1 -1 939 111 -544 -2.21 17.98
-1 -1 -1 939 111 -544 -2.26 18.44
-1 -1 -1 939 111 -544 -2.26 18.48
-1 -1 -1 939 111 -544 -2.27 18.51
-1 -1 -1 939 111 -544 -2.27 18.54
-1 -1 -1 939 111 -544 -2.27 18.57
-1 -1 -1 939 111 -544 -2.28 18.60
-1 -1 -1 939 111 -544 -2.28 18.63
-1 -1 -1 939 111 -544 -2.28 18.66
152 -166 -8092 -1 -26 92 0.00 -0.00
152 -167 -8080 11 -38 97 0.01 -0.00
161 -182 -8111 6 -28 92 0.01 -0.01
164 -182 -8069 12 -16 77 0.02 -0.01
145 -192 -8073 14 -30 81 0.03 -0.01
151 -187 -8082 -1 -33 85 0.03 -0.02
160 -168 -8073 8 -24 88 0.04 -0.02
166 -175 -8093 0 -21 83 0.04 -0.02
139 -190 -8086 12 -18 85 0.05 -0.03
133 -191 -8093 1 -27 94 0.05 -0.03
145 -179 -8025 10 -35 76 0.06 -0.03
164 -192 -8064 -4 -36 87 0.06 -0.04
137 -183 -8074 6 -16 65 0.07 -0.04
130 -171 -8093 4 -33 88 0.07 -0.04
210 -185 -8120 9 -23 68 0.08 -0.05
168 -171 -8105 -6 -33 57 0.09 -0.05
124 -190 -8049 -2 -33 92 0.09 -0.05
165 -180 -8058 13 -16 76 0.09 -0.06
198 -171 -8131 1 -17 86 0.10 -0.06
141 -202 -8169 2 -30 85 0.11 -0.06
108 -175 -8068 11 -13 89 0.11 -0.06
207 -158 -8049 12 -30 70 0.12 -0.07
180 -181 -8101 4 -46 76 0.12 -0.07
113 -169 -8079 -2 -30 76 0.13 -0.07
135 -186 -8114 14 -22 70 0.13 -0.08
213 -181 -8104 -3 -34 88 0.14 -0.08
161 -161 -8070 1 -20 83 0.14 -0.08
121 -212 -8092 3 -25 87 0.15 -0.09
164 -192 -8082 -1 -31 66 0.15 -0.09
178 -171 -8114 6 -18 80 0.16 -0.09
133 -192 -8110 -4 -26 77 0.16 -0.10
108 -190 -8055 14 -24 76 0.17 -0.10
178 -170 -8080 8 -19 74 0.17 -0.10
175 -169 -8127 7 -12 84 0.17 -0.10
106 -192 -8099 7 -28 76 0.18 -0.11
166 -206 -8067 2 -45 84 0.18 -0.11
184 -149 -8049 8 -32 71 0.19 -0.11
133 -197 -8057 2 -28 91 0.19 -0.12
79 -198 -8077 5 -15 85 0.20 -0.12
169 -179 -8098 -3 -27 81 0.20 -0.12
183 -171 -8104 -13 -30 76 0.21 -0.12
141 -181 -8192 0 -32 88 0.21 -0.13
138 -176 -8061 17 -19 90 0.22 -0.13
181 -172 -8082 4 -29 90 0.22 -0.13
122 -154 -8057 -2 -27 77 0.23 -0.14
123 -174 -8125 1 -28 86 0.23 -0.14
178 -175 -8081 10 -13 86 0.24 -0.14
186 -166 -8053 2 -21 84 0.24 -0.14
125 -196 -8065 14 -16 82 0.25 -0.15
158 -172 -8061 5 -33 80 0.35 -0.21
185 -176 -7981 6 -34 78 0.36 -0.21
176 -189 -8083 -4 -31 83 0.36 -0.22
110 -172 -8129 8 -26 76 0.36 -0.22
144 -179 -8112 15 -20 88 0.37 -0.22
160 -172 -8114 4 -28 87 0.37 -0.22
117 -181 -8077 8 -29 78 0.38 -0.23
117 -183 -8070 5 -31 75 0.38 -0.23
187 -180 -8083 2 -30 86 0.39 -0.23
179 -165 -8110 0 -37 78 0.39 -0.23
120 -202 -8089 16 -23 82 0.40 -0.24
148 -169 -8076 -1 -38 77 0.40 -0.24
189 -155 -8077 12 -35 76 0.41 -0.24
129 -183 -8061 9 -12 79 0.41 -0.24
133 -171 -8081 7 -40 83 0.41 -0.25
190 -180 -8056 11 -23 55 0.42 -0.25
130 -184 -8087 0 -29 85 0.42 -0.25
144 -189 -8123 7 -10 74 0.43 -0.25
165 -183 -8071 6 -32 87 0.43 -0.26
158 -202 -8107 -1 -35 95 0.43 -0.26
150 -196 -8102 7 -26 79 0.44 -0.26
173 -147 -8108 521 5 -244 0.44 -0.25
211 -147 -8101 5 -38 89 0.45 -0.25
116 -176 -8069 3 -24 86 0.45 -0.25
122 -175 -8082 8 -24 78 0.45 -0.26
179 -182 -8081 -3 -25 74 0.46 -0.26
156 -167 -8108 6 -35 80 0.46 -0.26
125 -198 -8116 1 -36 64 0.47 -0.26
153 -180 -8089 7 -24 91 0.47 -0.27
163 -161 -8064 14 -35 74 0.48 -0.27
123 -180 -8084 -2 -26 91 0.48 -0.27
114 -181 -8054 8 -37 71 0.48 -0.27
199 -189 -8093 10 -22 77 0.49 -0.27
172 -188 -8073 1 -32 76 0.49 -0.28
140 -182 -8101 7 -18 89 0.50 -0.28
160 -151 -8118 12 -31 76 0.50 -0.28
177 -178 -8098 7 -33 87 0.50 -0.28
133 -163 -8051 2 -23 83 0.51 -0.29
124 -174 -8093 9 -18 84 0.51 -0.29
158 -170 -8090 11 -20 73 0.52 -0.29
200 -182 -8124 16 -26 78 0.52 -0.29
145 -185 -8137 0 -23 80 0.53 -0.29
103 -195 -8061 13 -27 85 0.53 -0.30
182 -172 -8068 4 -19 81 0.53 -0.30
218 -183 -8100 0 -25 70 0.54 -0.30
99 -215 -8083 4 -21 81 0.54 -0.30
138 -168 -8110 9 -13 83 0.54 -0.31
200 -172 -8099 15 -20 80 0.55 -0.31
147 -190 -8040 11 -33 67 0.55 -0.31
99 -193 -8037 6 -28 87 0.56 -0.31
188 -168 -8057 14 -30 74 0.56 -0.32
172 -184 -8131 5 -35 85 0.57 -0.32
126 -159 -8129 6 -24 86 0.57 -0.32
148 -194 -8085 10 -13 91 0.57 -0.32
186 -144 -8052 3 -35 68 0.58 -0.32
137 -167 -8098 9 -41 81 0.58 -0.33
98 -179 -8133 1 -22 62 0.58 -0.33
192 -178 -8080 14 -35 74 0.59 -0.33
221 -183 -8083 11 -23 90 0.59 -0.33
129 -173 -8082 -5 -19 82 0.60 -0.34
131 -195 -8063 8 -21 83 0.60 -0.34
189 -176 -8064 1 -25 86 0.60 -0.34
163 -180 -8105 -4 -34 92 0.61 -0.34
112 -182 -8100 6 -32 87 0.61 -0.34
144 -185 -8096 2 -22 78 0.61 -0.35
210 -181 -8117 7 -32 85 0.62 -0.35
96 -170 -8051 -4 -29 92 0.62 -0.35
105 -184 -8092 11 -29 79 0.62 -0.35
200 -147 -8073 10 -31 75 0.63 -0.36
135 -180 -8069 4 -27 79 0.63 -0.36
179 -151 -8087 13 -24 78 0.82 -0.46
192 -148 -8092 2 -34 74 0.82 -0.46
147 -176 -8065 2 -26 77 0.82 -0.46
124 -196 -8065 5 -5 90 0.83 -0.46
174 -140 -8078 8 -28 79 0.83 -0.46
164 -155 -8118 9 -25 81 0.90 -0.51
124 -180 -8067 5 -35 80 0.91 -0.51
162 -164 -8063 2 -32 72 0.91 -0.51
155 -204 -8093 1 -21 82 0.91 -0.51
157 -181 -8111 -4 -28 76 0.91 -0.52
129 -183 -8121 10 -35 80 0.92 -0.52
140 -174 -8077 3 -20 77 0.96 -0.54
133 -181 -8087 4 -42 74 0.97 -0.55
168 -163 -8117 0 -43 69 0.97 -0.55
156 -181 -8086 18 -36 81 0.97 -0.55
139 -151 -8084 2 -32 84 0.97 -0.55
141 -183 -8101 16 -35 76 1.01 -0.57
133 -197 -8073 6 -15 92 1.01 -0.57
176 -185 -8054 1 -15 81 1.07 -0.59
151 -169 -8084 6 -34 77 1.07 -0.59
142 -160 -8093 4 -24 86 1.07 -0.59
138 -196 -8063 2 -23 85 1.10 -0.61
161 -175 -8071 2 -43 79 1.10 -0.61
160 -173 -8061 4 -19 80 1.11 -0.61
178 -176 -8072 4 -29 94 1.11 -0.61
152 -183 -8063 -3 -27 74 1.11 -0.62
137 -176 -8063 8 -34 86 1.11 -0.62
165 -180 -8085 6 -25 86 1.12 -0.62
139 -167 -8130 7 -23 68 1.12 -0.62
141 -156 -8052 13 -28 74 1.12 -0.62
144 -212 -8090 -2 -23 86 1.12 -0.62
150 -178 -8079 -5 -14 73 1.12 -0.62
147 -189 -8101 6 -36 75 1.13 -0.63
147 -181 -8099 5 -18 74 1.13 -0.63
149 -177 -8065 10 -29 86 1.13 -0.63
152 -162 -8119 9 -34 94 1.13 -0.63
154 -176 -8090 1 -30 90 1.16 -0.65
147 -162 -8056 2 -30 82 1.16 -0.65
171 -172 -8110 12 -20 87 1.19 -0.66
147 -169 -8087 6 -33 72 1.19 -0.67
160 -180 -8069 3 -19 69 1.19 -0.67
115 -163 -8098 1 -40 92 1.20 -0.67
153 -171 -8093 8 -19 82 1.20 -0.67
143 -182 -8083 10 -27 91 1.20 -0.67
166 -152 -8085 521 5 -244 1.20 -0.66
142 -189 -8109 6 -13 75 1.20 -0.66
164 -190 -8088 9 -39 93 1.20 -0.66
138 -178 -8092 0 -33 89 1.21 -0.66
126 -185 -8101 6 -28 84 1.21 -0.66
144 -183 -8096 1 -25 70 1.21 -0.66
159 -168 -8063 4 -32 70 1.21 -0.66
158 -175 -8092 1 -32 79 1.22 -0.66
151 -166 -8110 10 -35 77 1.22 -0.66
166 -159 -8089 11 -21 100 1.22 -0.67
164 -180 -8085 1 -32 89 1.22 -0.67
144 -166 -8109 4 -26 87 1.22 -0.67
164 -163 -8083 2 -21 80 1.23 -0.67
140 -178 -8123 8 -32 73 1.23 -0.67
142 -185 -8097 7 -21 84 1.23 -0.67
193 -193 -8093 6 -26 82 1.23 -0.67
144 -189 -8107 11 -29 75 1.23 -0.67
141 -168 -8087 5 -46 79 1.24 -0.68
164 -175 -8103 4 -22 89 1.24 -0.68
153 -171 -8111 -1 -19 84 1.24 -0.68
144 -185 -8072 9 -20 84 1.24 -0.68
168 -171 -8094 2 -27 92 1.24 -0.68
134 -159 -8078 4 -30 67 1.25 -0.68
178 -168 -8138 4 -30 96 1.25 -0.68
161 -159 -8134 5 -28 88 1.25 -0.68
172 -167 -8105 8 -18 80 1.25 -0.68
159 -183 -8101 2 -32 85 1.25 -0.69
156 -143 -8077 6 -26 86 1.25 -0.69
171 -169 -8058 -2 -29 80 1.26 -0.69
hello world
170 -152 -8099 8 -33 80 1.28 -0.70
166 -156 -8099 0 -31 73 1.28 -0.70
164 -177 -8061 7 -31 73 1.28 -0.71
111 -171 -8098 6 -21 74 1.28 -0.71
121 -177 -8123 2 -24 71 1.29 -0.71
198 -186 -8066 9 -33 96 1.29 -0.71
158 -172 -8067 4 -34 64 1.29 -0.71
89 -202 -8081 13 -32 79 1.29 -0.71
152 -157 -8100 6 -29 75 1.29 -0.71
198 -156 -8056 5 -33 89 1.30 -0.71
118 -199 -8075 -6 -16 79 1.30 -0.71
123 -160 -8084 5 -33 78 1.30 -0.72
177 -159 -8067 7 -35 72 1.30 -0.72
157 -154 -8096 12 -36 80 1.30 -0.72
113 -176 -8084 0 -24 87 1.30 -0.72
151 -160 -8089 10 -27 77 1.30 -0.72
182 -158 -8065 7 -34 89 1.31 -0.72
117 -190 -8086 2 -28 72 1.31 -0.72
114 -199 -8082 6 -28 83 1.31 -0.72
175 -158 -8096 9 -34 88 1.31 -0.72
151 -188 -8078 2 -26 91 1.31 -0.73
130 -164 -8108 7 -13 81 1.31 -0.73
142 -174 -8111 6 -28 83 1.32 -0.73
194 -181 -8086 6 -35 86 1.32 -0.73
129 -187 -8088 2 -23 88 1.32 -0.73
107 -182 -8066 7 -21 85 1.32 -0.73
205 -173 -8087 11 -40 74 1.32 -0.73
160 -161 -8101 10 -12 81 1.33 -0.73
101 -196 -8097 0 -21 88 1.33 -0.73
188 -170 -8049 8 -31 93 1.33 -0.73
142 -147 -8064 1 -30 79 1.33 -0.74
131 -215 -8106 7 -35 90 1.33 -0.74
109 -181 -8075 10 -28 87 1.33 -0.74
212 -181 -8105 -1 -29 73 1.33 -0.74
133 -198 -8085 -7 -25 75 1.34 -0.74
117 -181 -8058 10 -35 94 1.34 -0.74
205 -169 -8117 1 -30 91 1.34 -0.74
173 -164 -8112 13 -21 92 1.34 -0.74
77 -186 -8092 3 -31 77 1.34 -0.74
163 -211 -8109 9 -29 75 1.35 -0.75
203 -152 -8079 -1 -17 75 1.35 -0.75
99 -161 -8107 5 -25 88 1.35 -0.75
115 -193 -8105 8 -39 84 1.35 -0.75
207 -134 -8073 10 -32 73 1.35 -0.75
170 -194 -8061 5 -25 74 1.36 -0.75
72 -190 -8090 5 -31 93 1.36 -0.75
194 -182 -8093 3 -33 68 1.36 -0.75
207 -176 -8078 -4 -34 89 1.36 -0.75
94 -177 -8094 5 -23 74 1.36 -0.75
105 -183 -8106 11 -32 81 1.36 -0.76
198 -167 -8071 -5 -16 75 1.36 -0.76
136 -148 -8092 11 -36 79 1.37 -0.76
107 -158 -8086 2 -36 78 1.37 -0.76
174 -185 -8099 -4 -15 73 1.37 -0.76
188 -169 -8094 12 -29 72 1.37 -0.76
122 -184 -8077 -2 -24 76 1.37 -0.76
135 -204 -8087 4 -34 74 1.37 -0.76
218 -150 -8100 7 -24 84 1.37 -0.76
147 -161 -8091 3 -28 87 1.38 -0.76
92 -198 -8072 3 -34 75 1.38 -0.77
194 -162 -8043 -2 -25 74 1.38 -0.77
223 -172 -8102 8 -32 86 1.38 -0.77
99 -182 -8066 9 -28 70 1.38 -0.77
117 -176 -8077 6 -25 85 1.38 -0.77
192 -167 -8110 8 -27 74 1.38 -0.77
172 -211 -8071 7 -17 72 1.38 -0.77
128 -172 -8073 4 -37 83 1.39 -0.77
142 -165 -8079 7 -34 80 1.39 -0.77
203 -170 -8078 7 -29 80 1.39 -0.77
137 -179 -8064 5 -34 80 1.39 -0.78
108 -167 -8073 7 -31 74 1.39 -0.78
178 -161 -8105 6 -17 72 1.39 -0.78
189 -174 -8077 2 -23 76 1.39 -0.78
105 -176 -8047 1 -19 86 1.40 -0.78
155 -162 -8092 7 -16 66 1.40 -0.78
127 -204 -8111 5 -29 85 1.41 -0.77
